feature,shap_magnitude,shap_signed,mdi
f13_prob_timeout,0.0007345539209657172,0.0005535831645476605,0.003931385511461373
f10_hl_range,0.0007164530848971876,0.0005109817201397289,0.0018116573480275835
f13_expected_hit_time,0.0006926893478555123,0.0005039984668682335,0.0022889935967538425
f11_copper_stock_z,0.0006823555673975639,0.00011746458557083303,0.003445203524243165
f11_be_5d_change,0.0006799770299881397,-0.00012111899791198348,0.003400943845364502
f7_volume_trend_20,0.0006635307246638644,-0.00028420456629528283,0.0017912152824249804
f6_macd_hist_12_26_9,0.0006435371520711135,-0.0005154079322614145,0.005893634021144276
f11_bund_10y_5d_change,0.0006002945792134869,0.00029382377622185114,0.0024884324060218785
f11_ism_pmi_3m_change,0.0005644241156229626,0.0003812738858214174,0.00378488034104482
f12_mra_energy_D2,0.0005515003567095209,-3.526111893212805e-05,0.0016528621666503877
f1_mr_score_10,0.0005452215299448468,1.7366704534628025e-05,0.0020132582717224666
f7_oi_z_20,0.0003765880025958628,-0.00012091420001560624,0.0018805735018900928
f5_sign_agree_mr,0.0001707291666424222,-7.074737402889491e-05,0.00046936132875529773
f8_dow_cos,6.913384043350731e-05,-7.22544221264557e-06,0.00018036262213484762
f8_dow_sin,5.364625418808765e-05,2.214399061398439e-06,7.206025522711369e-05
f11_global_pmi_breadth,3.587761723333201e-05,-9.787861600059864e-06,4.4930586791048015e-05
inst_ho1s,1.4726644336871692e-05,-1.4726644336871692e-05,0.00024335946813333988
inst_ng1s,0.0,0.0,0.0
