date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,sigma_method,avg_uniqueness
2022-03-22,rb1s,-1,2022-04-05,0.04444397365779151,1,0.06048203995585957,10,1.5,1.0,garch,0.15704119113210024
2022-03-23,rb1s,-1,2022-04-06,0.10916800687331818,1,0.06048203995585957,10,1.5,1.0,garch,0.1425783812147448
2022-03-24,rb1s,-1,2022-04-07,0.09768767255049182,1,0.13210901787232912,10,1.5,1.0,garch,0.132661025842844
2022-03-25,rb1s,-1,2022-04-08,0.0886709549812641,1,0.13210901787232912,10,1.5,1.0,garch,0.11819821592548863
2022-03-28,rb1s,-1,2022-04-11,0.06041549322397732,1,0.13210901787232912,10,1.5,1.0,garch,0.10828086055358782
2022-03-29,rb1s,-1,2022-04-12,0.007208738352953881,1,0.13210901787232912,10,1.5,1.0,garch,0.10139380821199002
2022-03-30,rb1s,-1,2022-04-13,-0.0014909935122124907,0,0.13210901787232912,10,1.5,1.0,garch,0.09667125803489439
2022-03-31,rb1s,1,2022-04-14,0.07315370226648765,1,0.13210901787232912,10,1.5,1.0,garch,0.09357208448117539
2022-04-01,rb1s,1,2022-04-18,0.07122245146008832,1,0.13210901787232912,10,1.5,1.0,garch,0.09173553719008264
2022-04-04,rb1s,1,2022-04-19,0.01541540225806104,1,0.13210901787232912,10,1.5,1.0,garch,0.09090909090909091
2022-04-05,rb1s,1,2022-04-20,0.03788429328027787,1,0.13210901787232912,10,1.5,1.0,garch,0.09090909090909091
2022-04-06,rb1s,1,2022-04-21,0.09598844451900779,1,0.13210901787232912,10,1.5,1.0,garch,0.09090909090909091
2022-04-07,rb1s,1,2022-04-22,0.0878675084711582,1,0.13210901787232912,10,1.5,1.0,garch,0.09090909090909091
2022-04-08,rb1s,1,2022-04-25,0.034960945984980896,1,0.13210901787232912,10,1.5,1.0,garch,0.09090909090909091
2022-04-11,rb1s,1,2022-04-26,0.10953969559497478,1,0.13210901787232912,10,1.5,1.0,garch,0.09090909090909091
2022-04-12,rb1s,1,2022-04-27,0.08922904995796577,1,0.13210901787232912,10,1.5,1.0,garch,0.09090909090909091
2022-04-13,rb1s,1,2022-04-28,0.06280419850416075,1,0.13210901787232912,10,1.5,1.0,garch,0.09090909090909091
