date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,sigma_method,avg_uniqueness
2020-10-08,pl1s,1,2020-11-05,0.04155092591828158,1,0.11137192522357062,20,1.5,2.0,garch,0.052463470768424336
2020-10-09,pl1s,1,2020-11-06,0.005702784298959207,1,0.11137192522357062,20,1.5,2.0,garch,0.05175485398837899
2020-10-12,pl1s,1,2020-11-09,-0.010156339146915383,0,0.11137192522357062,20,1.5,2.0,garch,0.05122130723634483
2020-10-13,pl1s,1,2020-11-10,0.02221458833947132,1,0.11137192522357062,20,1.5,2.0,garch,0.05084337828698732
2020-10-14,pl1s,1,2020-11-11,0.0054435950911839726,1,0.11137192522357062,20,1.5,2.0,garch,0.050465449337629795
2020-10-15,pl1s,1,2020-11-12,0.02635550911964013,1,0.11137192522357062,20,1.5,2.0,garch,0.05008752038827228
2020-10-16,pl1s,1,2020-11-13,0.03071436787473547,1,0.11137192522357062,20,1.5,2.0,garch,0.049709591438914756
2020-10-19,pl1s,1,2020-11-16,0.07411696582673288,1,0.11137192522357062,20,1.5,2.0,garch,0.04933166248955724
2020-10-20,pl1s,1,2020-11-17,0.06816368402913642,1,0.11137192522357062,20,1.5,2.0,garch,0.04895373354019972
2020-10-21,pl1s,1,2020-11-18,0.06376552187078088,1,0.11137192522357062,20,1.5,2.0,garch,0.048575804590842195
2020-10-22,pl1s,1,2020-11-19,0.07635746606671812,1,0.11137192522357062,20,1.5,2.0,garch,0.048197875641484665
2020-10-23,pl1s,1,2020-11-20,0.05569648174379016,1,0.08912961667618642,20,1.5,2.0,garch,0.047959183673469394
2020-10-26,pl1s,1,2020-11-23,0.06188739456673864,1,0.08912961667618642,20,1.5,2.0,garch,0.047845804988662144
2020-10-27,pl1s,1,2020-11-24,0.08062697339036129,1,0.08912961667618642,20,1.5,2.0,garch,0.04773242630385489
2020-10-28,pl1s,1,2020-11-25,0.10834285713904923,1,0.08912961667618642,20,1.5,2.0,garch,0.04773242630385489
2020-10-29,pl1s,1,2020-11-25,0.14161271336105097,1,0.08912961667618642,20,1.5,2.0,garch,0.047738095238095246
2020-10-30,pl1s,1,2020-11-25,0.1430928807156442,1,0.08912961667618642,20,1.5,2.0,garch,0.047744360902255645
2020-11-02,pl1s,1,2020-12-01,0.168004653866473,1,0.08912961667618642,20,1.5,2.0,garch,0.049177448757280695
2020-11-03,pl1s,1,2020-12-01,0.14731428571330296,1,0.08912961667618642,20,1.5,2.0,garch,0.049255368814192346
2020-11-04,pl1s,1,2020-12-01,0.15377542811781741,1,0.08912961667618642,20,1.5,2.0,garch,0.049341490982357857
2020-11-05,pl1s,1,2020-12-03,0.15412823647137563,1,0.08912961667618642,20,1.5,2.0,garch,0.052185771744595266
2020-11-06,pl1s,1,2020-12-03,0.15476984656327564,1,0.08912961667618642,20,1.5,2.0,garch,0.05242612564593989
2020-11-09,pl1s,1,2020-12-01,0.15736684344199503,1,0.08912961667618642,20,1.5,2.0,garch,0.04966444911297852
2020-11-10,pl1s,1,2020-12-02,0.13375154026463365,1,0.08912961667618642,20,1.5,2.0,garch,0.051495950944480354
2020-11-11,pl1s,1,2020-12-01,0.15643359059897977,1,0.08912961667618642,20,1.5,2.0,garch,0.04995664932639723
2020-11-12,pl1s,1,2020-12-01,0.13563348416683274,1,0.08912961667618642,20,1.5,2.0,garch,0.0501364648423472
2020-11-13,pl1s,1,2020-12-03,0.15915178571194555,1,0.08912961667618642,20,1.5,2.0,garch,0.05414293922697284
2020-11-16,pl1s,1,2020-12-04,0.1566576819466965,1,0.08912961667618642,20,1.5,2.0,garch,0.05723508517626164
2020-11-17,pl1s,1,2020-12-04,0.1448084516032102,1,0.08912961667618642,20,1.5,2.0,garch,0.05797478037297041
2020-11-18,pl1s,1,2020-12-17,0.10432222104648914,1,0.08912961667618642,20,1.5,2.0,garch,0.06798802271491347
2020-11-19,pl1s,1,2020-12-18,0.09626904887166265,1,0.08912961667618642,20,1.5,2.0,garch,0.06852156946694762
2020-11-20,pl1s,1,2020-12-21,0.06138063751470346,1,0.08912961667618642,20,1.5,2.0,garch,0.06905511621898176
2020-11-23,pl1s,1,2020-12-04,0.15144359772668903,1,0.08909040187047075,20,1.5,2.0,garch,0.06257732826360278
2020-11-24,pl1s,1,2020-12-23,0.06244513465641566,1,0.08909040187047075,20,1.5,2.0,garch,0.06996659192037344
2020-12-01,pl1s,-1,2020-12-30,-0.06826783551663751,0,0.08909040187047075,20,1.5,2.0,garch,0.06951611933367793
2020-12-02,pl1s,-1,2020-12-31,-0.06030050686291699,0,0.08909040187047075,20,1.5,2.0,garch,0.06913819038432042
2020-12-03,pl1s,-1,2021-01-04,-0.025874687951251918,0,0.08909040187047075,20,1.5,2.0,garch,0.06774276041746188
