feature,coef_abs,coef_signed
f2_ret_kurt_60,0.011348657737577855,-0.011348657737577855
f5_sign_agree_mr,0.010677310988238292,0.010677310988238292
f2_parkinson_20,0.01038795056810623,-0.01038795056810623
f6_macd_12_26,0.010298034648092924,-0.010298034648092924
f8_month_cos,0.009654706573806146,0.009654706573806146
f11_ust_bund_spread,0.009433135851861434,0.009433135851861434
f4_pc2,0.0093729635538294,-0.0093729635538294
f11_vix_term_slope,0.009166716377436202,-0.009166716377436202
f4_pc3,0.009145821474008503,-0.009145821474008503
f13_prob_timeout,0.009012955792601399,-0.009012955792601399
f6_ts_momentum_20,0.008786369289929343,-0.008786369289929343
f1_mr_score_10,0.008654762269969418,-0.008654762269969418
hmm_vol_next_turbulent,0.008292144443349856,0.008292144443349856
f11_be_5d_change,0.00826846215839916,0.00826846215839916
hmm_vol_p2_turbulent,0.008200350159060754,0.008200350159060754
f1_dist_ma_sigma_10,0.008054456867194162,-0.008054456867194162
f11_baltic_5d_change,0.007882664647354286,0.007882664647354286
f2_atr_14,0.007806254369480453,0.007806254369480453
f7_oi_change,0.007505619371566397,0.007505619371566397
f1_dist_ma_sigma_20,0.007180213793797986,-0.007180213793797986
f11_breakeven_10y,0.00702543116399173,-0.00702543116399173
f12_mra_energy_D3,0.0065786779572279686,0.0065786779572279686
f11_ism_pmi_3m_change,0.006480929379178328,-0.006480929379178328
f11_hy_oas_z,0.006148731363006011,-0.006148731363006011
f4_pc1,0.00592253800478929,-0.00592253800478929
f1_hilo_pos_10,0.0057569790447678845,-0.0057569790447678845
f2_garman_klass_20,0.005754508888095122,-0.005754508888095122
f11_move_vix_ratio,0.005626192961301695,0.005626192961301695
f6_donchian_pos_20,0.005261941322754096,-0.005261941322754096
f10_oto_ret_mean_20,0.005101559010455127,0.005101559010455127
f11_ism_pmi_level,0.004967055297475403,0.004967055297475403
f11_vix_5d_change,0.004782897833785491,0.004782897833785491
f13_expected_hit_time,0.004628996208422712,0.004628996208422712
f11_china_pmi_level,0.004475897034348129,-0.004475897034348129
hmm_macro_p0,0.004133745663267981,-0.004133745663267981
f11_ust_10y_5d_change,0.0038902430419894764,0.0038902430419894764
f11_hy_ig_ratio,0.0034887016728287626,0.0034887016728287626
f11_ng_stock_surprise,0.0030148603891797803,0.0030148603891797803
f6_ma_cross_20_60,0.002978791506946192,-0.002978791506946192
f2_vol_60,0.002689408366202838,-0.002689408366202838
f11_real_yield_10y,0.0024850602439534975,0.0024850602439534975
f8_dow_cos,0.0023312559165203526,-0.0023312559165203526
f11_baltic_dry_z,0.0021129235819381293,-0.0021129235819381293
f1_ret_reversal_20,0.0019222629504673733,0.0019222629504673733
f11_us_2s10s_slope,0.0018606193117898082,-0.0018606193117898082
f13_realized_semi_vol_ratio,0.0015913682033899229,-0.0015913682033899229
f5_long_bias_20,0.0009486023358110172,0.0009486023358110172
f10_hl_range,0.0009175363875309784,-0.0009175363875309784
f10_oto_ret,0.0001918229890900694,-0.0001918229890900694
