date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,sigma_method,avg_uniqueness
2021-12-15,cl1s,1,2021-12-27,0.06948768767483249,1,0.08270789212781077,15,0.75,0.5,garch,0.09936868686868687
2021-12-16,cl1s,1,2021-12-20,-0.04906444907469465,0,0.08270789212781077,15,0.75,0.5,garch,0.09393939393939395
2021-12-17,cl1s,1,2021-12-27,0.06858031682994259,1,0.08270789212781077,15,0.75,0.5,garch,0.0973063973063973
2021-12-20,cl1s,1,2021-12-23,0.07549919807756367,1,0.08270789212781077,15,0.75,0.5,garch,0.09823232323232323
2021-12-21,cl1s,1,2021-12-30,0.08253655768621115,1,0.10885568039155898,15,0.75,0.5,garch,0.12545866831581118
2021-12-22,cl1s,1,2022-01-06,0.09208356216476532,1,0.10885568039155898,15,0.75,0.5,garch,0.12154335563426472
2021-12-23,cl1s,1,2022-01-11,0.10069115059240841,1,0.10885568039155898,15,0.75,0.5,garch,0.11447249331864714
2021-12-27,cl1s,1,2022-01-12,0.09355564386784598,1,0.10885568039155898,15,0.75,0.5,garch,0.11339664608895374
2021-12-28,cl1s,1,2022-01-12,0.08765464600617934,1,0.10885568039155898,15,0.75,0.5,garch,0.11451303326303325
2021-12-29,cl1s,1,2022-01-14,0.09470077868895488,1,0.10885568039155898,15,0.75,0.5,garch,0.10756914026144794
2021-12-30,cl1s,1,2022-01-14,0.08858672065647677,1,0.10885568039155898,15,0.75,0.5,garch,0.10264434639434639
2021-12-31,cl1s,1,2022-01-12,0.09879005451865286,1,0.10885568039155898,15,0.75,0.5,garch,0.0997739914406581
2022-01-03,cl1s,1,2022-01-12,0.08622502654542497,1,0.10885568039155898,15,0.75,0.5,garch,0.09438859751359752
2022-01-04,cl1s,1,2022-01-14,0.08858672065647677,1,0.10885568039155898,15,0.75,0.5,garch,0.09122420789087456
2022-01-05,cl1s,1,2022-01-18,0.09633480148261886,1,0.10885568039155898,15,0.75,0.5,garch,0.09122420789087456
2022-01-06,cl1s,1,2022-01-19,0.0864033030159006,1,0.10885568039155898,15,0.75,0.5,garch,0.0959861126527793
2022-01-07,cl1s,1,2022-01-18,0.08174479467372109,1,0.10885568039155898,15,0.75,0.5,garch,0.09001554001554002
2022-01-10,cl1s,1,2022-01-18,0.09100938658683688,1,0.10885568039155898,15,0.75,0.5,garch,0.08986661486661489
2022-01-11,cl1s,1,2022-01-26,0.08206232073258546,1,0.10885568039155898,15,0.75,0.5,garch,0.10623644032734941
2022-01-12,cl1s,1,2022-02-03,0.09901971744190385,1,0.10885568039155898,15,0.75,0.5,garch,0.0967253232878233
2022-01-13,cl1s,1,2022-02-03,0.1059789267948994,1,0.10885568039155898,15,0.75,0.5,garch,0.09804547304547302
2022-01-14,cl1s,1,2022-02-03,0.08367346915986751,1,0.10885568039155898,15,0.75,0.5,garch,0.09790586397729252
2022-01-18,cl1s,1,2022-02-04,0.08817635258884549,1,0.10885568039155898,15,0.75,0.5,garch,0.0985552146266432
2022-01-19,cl1s,1,2022-02-09,0.04498834498472193,1,0.10885568039155898,15,0.75,0.5,garch,0.11054136835386835
2022-01-20,cl1s,1,2022-02-10,0.05061367615989942,1,0.10885568039155898,15,0.75,0.5,garch,0.11202946359196359
2022-01-21,cl1s,1,2022-02-03,0.06025369950710702,1,0.08020215443237368,15,0.75,0.5,garch,0.0882947607947608
2022-01-24,cl1s,1,2022-02-03,0.0835433920983557,1,0.08020215443237368,15,0.75,0.5,garch,0.08421640088306755
2022-01-25,cl1s,1,2022-02-04,0.0783878504881288,1,0.08020215443237368,15,0.75,0.5,garch,0.08298183298183298
2022-01-26,cl1s,1,2022-02-11,0.06582713227102466,1,0.08020215443237368,15,0.75,0.5,garch,0.11642332026947412
2022-01-27,cl1s,1,2022-02-04,0.06581226191872669,1,0.08020215443237368,15,0.75,0.5,garch,0.07941820084677227
2022-01-28,cl1s,1,2022-02-04,0.06323427768427714,1,0.08020215443237368,15,0.75,0.5,garch,0.0775030525030525
2022-01-31,cl1s,1,2022-02-14,0.08292682912623262,1,0.08020215443237368,15,0.75,0.5,garch,0.13621378621378621
2022-02-01,cl1s,1,2022-02-14,0.0823129250420116,1,0.08020215443237368,15,0.75,0.5,garch,0.14214285714285715
2022-02-02,cl1s,1,2022-02-14,0.08157715844777802,1,0.08020215443237368,15,0.75,0.5,garch,0.15000000000000002
2022-02-10,cl1s,1,2022-02-14,0.062082777045457505,1,0.08020215443237368,15,0.75,0.5,garch,0.20555555555555557
2022-02-15,cl1s,1,2022-02-28,0.06107970316136169,1,0.08020215443237368,15,0.75,0.5,garch,0.31432980599647264
2022-02-16,cl1s,1,2022-03-01,0.12610258078016012,1,0.08020215443237368,15,0.75,0.5,garch,0.22173721340388008
2022-02-17,cl1s,1,2022-02-28,0.0630830742743469,1,0.08020215443237368,15,0.75,0.5,garch,0.18985260770975057
2022-02-18,cl1s,1,2022-02-28,0.06107970316136169,1,0.08020215443237368,15,0.75,0.5,garch,0.16593915343915344
2022-02-22,cl1s,1,2022-03-01,0.12512240218867987,1,0.0909504847762303,15,0.75,0.5,garch,0.15205026455026455
2022-02-23,cl1s,1,2022-03-01,0.12280130281675894,1,0.0909504847762303,15,0.75,0.5,garch,0.14246031746031745
2022-02-24,cl1s,1,2022-03-01,0.11421183059511608,1,0.0909504847762303,15,0.75,0.5,garch,0.13640873015873015
2022-02-25,cl1s,1,2022-03-01,0.12905338988846782,1,0.0909504847762303,15,0.75,0.5,garch,0.13425925925925927
2022-02-28,cl1s,1,2022-03-01,0.08033848716297243,1,0.0909504847762303,15,0.75,0.5,garch,0.1388888888888889
2022-03-03,cl1s,1,2022-03-04,0.0743939818028736,1,0.0909504847762303,15,0.75,0.5,garch,1.0
2022-03-14,cl1s,-1,2022-03-16,0.07737112901927856,1,0.0909504847762303,15,0.75,0.5,garch,1.0
2022-03-18,cl1s,-1,2022-03-21,-0.06673780168637733,0,0.0909504847762303,15,0.75,0.5,garch,0.75
2022-03-21,cl1s,-1,2022-03-31,0.08811494022146449,1,0.0909504847762303,15,0.75,0.5,garch,0.30185185185185187
2022-03-22,cl1s,-1,2022-03-23,-0.05179829776247491,0,0.0909504847762303,15,0.75,0.5,garch,0.41666666666666663
2022-03-23,cl1s,-1,2022-04-06,0.16270773528498605,1,0.1929525899067825,15,0.75,0.5,garch,0.24696969696969698
2022-03-24,cl1s,-1,2022-04-07,0.1451842620846151,1,0.1929525899067825,15,0.75,0.5,garch,0.26212121212121214
2022-03-25,cl1s,-1,2022-04-06,0.15513608451344485,1,0.1929525899067825,15,0.75,0.5,garch,0.22777777777777775
2022-03-28,cl1s,-1,2022-04-19,0.032632235795613584,1,0.1929525899067825,15,0.75,0.5,garch,0.425
2022-04-13,cl1s,-1,2022-05-05,-0.04306773272948172,0,0.1929525899067825,15,0.75,0.5,garch,0.3330605158730159
2022-04-14,cl1s,-1,2022-05-06,-0.03186689242435703,0,0.1929525899067825,15,0.75,0.5,garch,0.3087549603174603
2022-04-27,cl1s,1,2022-05-16,0.11938835505332368,1,0.13174248303466407,15,0.75,0.5,garch,0.14909297052154197
2022-04-28,cl1s,1,2022-05-19,0.06519477482880087,1,0.13174248303466407,15,0.75,0.5,garch,0.13062996031746033
2022-04-29,cl1s,1,2022-05-20,0.07581643242500258,1,0.13174248303466407,15,0.75,0.5,garch,0.12125496031746033
2022-05-02,cl1s,1,2022-05-23,0.071003472246282,1,0.13174248303466407,15,0.75,0.5,garch,0.11500496031746033
2022-05-03,cl1s,1,2022-05-16,0.11512547597670619,1,0.13174248303466407,15,0.75,0.5,garch,0.11373015873015875
2022-05-04,cl1s,1,2022-05-10,-0.07466839824337346,0,0.13174248303466407,15,0.75,0.5,garch,0.11166666666666666
2022-05-05,cl1s,1,2022-05-10,-0.07851468682915896,0,0.13174248303466407,15,0.75,0.5,garch,0.10833333333333334
2022-05-06,cl1s,1,2022-05-10,-0.09119067146734017,0,0.13174248303466407,15,0.75,0.5,garch,0.1074074074074074
2022-05-09,cl1s,1,2022-05-16,0.10776990980929124,1,0.13174248303466407,15,0.75,0.5,garch,0.10787037037037038
2022-05-10,cl1s,1,2022-05-13,0.10755813948355697,1,0.13174248303466407,15,0.75,0.5,garch,0.10902777777777778
2022-05-11,cl1s,1,2022-05-26,0.10224496403870109,1,0.13174248303466407,15,0.75,0.5,garch,0.10387205387205385
2022-05-12,cl1s,1,2022-05-27,0.10731342378299424,1,0.13174248303466407,15,0.75,0.5,garch,0.10039983164983163
2022-05-13,cl1s,1,2022-06-06,0.09532245905125936,1,0.13174248303466407,15,0.75,0.5,garch,0.09116907398157398
2022-05-16,cl1s,1,2022-06-07,0.06787694529338872,1,0.13174248303466407,15,0.75,0.5,garch,0.08908574064824065
