date,instrument,f13_mra_energy_d1,f13_mra_energy_d2,f13_mra_energy_d3,f13_mra_energy_d4,f13_mra_energy_d5
2020-10-21,nq1s,0.6966986323140867,0.1375063807354286,0.08350390188802762,0.03556922637749219,0.037036180564372745
2020-10-22,nq1s,0.6846193011749842,0.13838164774117984,0.09863479997650403,0.030142218559084916,0.036236010967884376
2020-10-23,nq1s,0.6968212485965677,0.13556082563565225,0.09048379841730109,0.026171953141635933,0.03367066820084245
2020-10-26,nq1s,0.685237715376875,0.1491280101999641,0.08302119333860676,0.027662837487533575,0.034126478364111826
2020-10-27,nq1s,0.6982899662218142,0.13664713579180246,0.0786146649351023,0.028073441631326784,0.036324115672930035
2020-10-28,nq1s,0.6855593610503472,0.13686134645621414,0.08124961541661782,0.03581373213579377,0.03702516101195081
2020-10-29,nq1s,0.7003993001366601,0.1350810324617958,0.07191901393383145,0.029272557644313624,0.03770229906546265
2020-10-30,nq1s,0.6890240380562688,0.14743598852446374,0.07768497554666765,0.020241658492892643,0.0375043614652841
2020-11-02,nq1s,0.7014477325661463,0.13464770216597366,0.08519917870387755,0.014059311621846099,0.034925987664520146
2020-11-04,nq1s,0.6904270410748038,0.13559679060599844,0.10036015053063345,0.0168240161634704,0.02552211745567461
2020-11-05,nq1s,0.6742440082375049,0.15014712982700196,0.0917447513671606,0.03119629280699101,0.02115434373936609
2020-11-06,nq1s,0.6868137957614356,0.14496387974505245,0.07699118405887458,0.04311093941726943,0.01806874066494712
2020-11-09,nq1s,0.6714846839831834,0.14328698588093686,0.08412954477993541,0.05776160937002075,0.01754088753311819
2020-11-10,nq1s,0.6822486542543481,0.1335130646194576,0.08963250001160586,0.05276516418100474,0.01477715780059899
2020-11-11,nq1s,0.6729192124265095,0.16050654639795928,0.08101472308630542,0.0419379991213565,0.010032099289723324
2020-11-12,nq1s,0.6833012046108337,0.15500413696855617,0.0835070526812511,0.03379599980567548,0.01016165496895952
2020-11-13,nq1s,0.6726186749208127,0.1423308643376045,0.10384421276423739,0.03721597838897628,0.017297926750057584
2020-11-16,nq1s,0.6831311456187996,0.13557757013100588,0.09549825333686317,0.04150246614316791,0.024348015148732617
2020-11-17,nq1s,0.6728220632940087,0.16111335592805756,0.07938761496027585,0.035199305804406465,0.02727602029806546
2020-11-18,nq1s,0.6828842371601779,0.15504156014138926,0.0774542448180443,0.02820213093736769,0.028844837442539392
2020-11-19,nq1s,0.6733123943657848,0.14223292882716917,0.09287615643000975,0.03342156257826813,0.031351687775495886
2020-11-20,nq1s,0.6837400278153709,0.13575055885119547,0.09182655506502914,0.029151786368118986,0.0349594706461459
2020-11-23,nq1s,0.6733352493019505,0.16071577426424455,0.08188502936732442,0.021793967003508805,0.03879475359027465
2020-11-24,nq1s,0.6836893431019622,0.1546260216868931,0.08298297936177254,0.016782589017638523,0.04001771600817945
2020-11-25,nq1s,0.6726978200647487,0.1424783312447418,0.1072406597850252,0.018700254274634967,0.03832606836256833
2020-11-27,nq1s,0.6831389989504751,0.13635184542437756,0.102029924595933,0.022476571375975918,0.03648811113706541
2020-11-30,nq1s,0.6726567977712953,0.16157850272836613,0.0832712617152202,0.030957599733674714,0.03296597816935196
2020-12-01,nq1s,0.6841774265824554,0.15434182424546025,0.07544101924457691,0.03686940160181847,0.030662572177195296
2020-12-02,nq1s,0.6732092144176804,0.14090288471816437,0.09091866968608983,0.04667589678290563,0.03022172193179721
2020-12-03,nq1s,0.6839678851734757,0.1332577275498382,0.09141663673962089,0.04436690973847349,0.029487776842180385
2020-12-04,nq1s,0.6733130841589938,0.1591001161933599,0.08172445179114969,0.03944114228891331,0.028313287458828173
2020-12-07,nq1s,0.6838680569961325,0.15411225113849478,0.08198499811511481,0.03360154486500875,0.028186296834359224
2020-12-08,nq1s,0.672854726454504,0.1411024218659928,0.10568495024922425,0.03117668140735411,0.029576370780991745
2020-12-09,nq1s,0.6838304986706341,0.13380018732335144,0.1022231925764065,0.030722129859807736,0.03017083339071041
2020-12-10,nq1s,0.6726480454676741,0.16061059987919574,0.08319263410344764,0.030323340648902485,0.03254518897146056
2020-12-11,nq1s,0.684046443636892,0.15502741985295967,0.07589075060654583,0.02905453672518326,0.03421453641993087
2020-12-14,nq1s,0.6728780417181787,0.14220616654045162,0.0917951246382242,0.035147714872456805,0.0337431582048611
2020-12-15,nq1s,0.6836772917113144,0.1334282086487485,0.09259432287452202,0.02993312834424416,0.03449975906398605
2020-12-16,nq1s,0.67228925751763,0.159937535690065,0.08325467261032084,0.021446696037944617,0.03506917592755822
2020-12-17,nq1s,0.6832223174001634,0.15493934682114507,0.08233105114546982,0.01689775250174675,0.03317814066754962
2020-12-18,nq1s,0.672278855845109,0.14265535441923133,0.10527604329945923,0.020693943930347805,0.03024969592963072
2020-12-21,nq1s,0.6835683513496452,0.1329468784264035,0.10186816785871641,0.02570137064422518,0.027453149048237417
2020-12-22,nq1s,0.672223887873189,0.16049368067077494,0.08319012751167974,0.03225785722914465,0.021635764511248955
2020-12-23,nq1s,0.6837245687256308,0.15563973311234816,0.07681843968444978,0.03495748183216446,0.016749375412124543
2020-12-24,nq1s,0.6725500220572896,0.14246452203307172,0.09353544088513804,0.04428424847886227,0.013928034222895258
2020-12-28,nq1s,0.6832910868041836,0.1328498306326812,0.09449360577132014,0.043885307210468565,0.010724990312931513
2020-12-29,nq1s,0.6727299740424498,0.15893056782249443,0.08368264815231567,0.0400877573534986,0.009200223641110046
2020-12-30,nq1s,0.6830951980567304,0.15599423814086827,0.0814137811765101,0.03448981561428158,0.009954685499210377
2020-12-31,nq1s,0.672677600561957,0.1422288970509206,0.10647282787270977,0.03140681303340721,0.013870641688147261
2021-01-04,nq1s,0.6827126753590564,0.13259703199217893,0.10560621052464025,0.030169344129004648,0.018064320050552824
2021-01-05,nq1s,0.6729355812488766,0.15952404715599203,0.08521678207607128,0.02941233673688379,0.023092197283923543
2021-01-06,nq1s,0.6836006964205177,0.1565456515506022,0.07688677991604113,0.027039951563775116,0.02832411330562465
2021-01-07,nq1s,0.6742418639306401,0.14157059887503703,0.09308797207366902,0.033334535254337196,0.031418056942259034
2021-01-08,nq1s,0.6819144524210402,0.1326489855942932,0.0969818523515316,0.028233446230895427,0.035302655348979084
2021-01-11,nq1s,0.6753448268876368,0.15877896997265684,0.08302590126773013,0.0209077214162991,0.03867069700397593
2021-01-12,nq1s,0.6811080901566092,0.1596280019378038,0.08145933166919014,0.01718201199364439,0.03927791375668297
2021-01-13,nq1s,0.6750100636038552,0.14163325820602862,0.1055755012704519,0.020079741134695354,0.037699176900852345
2021-01-14,nq1s,0.6815316972722005,0.13554530792575356,0.10406877665110316,0.02412204999303324,0.03624603930689046
2021-01-15,nq1s,0.675102606821225,0.15948020205384855,0.08445087983078346,0.030593817006968924,0.03236421614878879
2021-01-19,nq1s,0.6820369010664563,0.1595276232001469,0.07678368508912768,0.03429365565477821,0.0303531091649073
2021-01-20,nq1s,0.6716786682388486,0.14233167764836635,0.0962763112868176,0.04283278274828137,0.031171151185824853
2021-01-21,nq1s,0.6782962594415037,0.13764568369245783,0.09636257977035412,0.04175620357992525,0.030932098899769462
2021-01-22,nq1s,0.6709995705319908,0.16404320422679047,0.08228819591867452,0.03809269545165926,0.029186305029510695
2021-01-25,nq1s,0.680017718127492,0.1604282896156269,0.08062311434755924,0.032935795914703136,0.031182794079128273
2021-01-26,nq1s,0.6727905395736877,0.14066755605565134,0.10569622384541581,0.031026370508286105,0.035042621353515206
2021-01-28,nq1s,0.6758458101252542,0.15592628059821087,0.08852834683419293,0.027336349091172774,0.03316448103365193
2021-01-29,nq1s,0.67699634377987,0.1593888705906157,0.08191034246268108,0.02867905454999775,0.031353507695171
2021-02-01,nq1s,0.6708801548571722,0.1405667544689963,0.09563675012205893,0.035738596544082166,0.03860885395949322
2021-02-02,nq1s,0.6750083348562601,0.12951885834936744,0.10450636944726534,0.03183933671106506,0.0402370664621399
2021-02-03,nq1s,0.675753208759601,0.1581899169680395,0.08283243722548429,0.0219562525954966,0.035512281469228066
2021-02-04,nq1s,0.6779619478048661,0.16339296184656468,0.08101899989822159,0.016672464808198628,0.03316255977782318
2021-02-05,nq1s,0.6755195087194148,0.13795950613478578,0.10898967133616067,0.020673821153458567,0.02844140006306611
2021-02-11,nq1s,0.6753953433655142,0.13786801295143203,0.09821426771491484,0.04089827328751423,0.013900856447914866
2021-02-18,nq1s,0.6747409452076503,0.13836653248245143,0.10846980590834762,0.029269937741228033,0.014614393266396478
2021-02-22,nq1s,0.674219932883666,0.15557489620056422,0.08748586746095975,0.028352003127914322,0.02242114655684997
2021-02-23,nq1s,0.6866914943119292,0.1644829319263164,0.06963399929974225,0.026887691727397474,0.025188249123618733
2021-02-24,nq1s,0.6833516537152751,0.15318605518093914,0.08139491975280894,0.03207963888431086,0.027011824965651073
2021-02-25,nq1s,0.6863627938031728,0.13041888231334844,0.10300566611269245,0.02207434941708758,0.03374391088355099
2021-02-26,nq1s,0.6829397056581962,0.157985556800505,0.08959252054375885,0.016939841528186173,0.032421605691782346
2021-03-01,nq1s,0.6874654025504421,0.15688471616856992,0.09012228992140636,0.015365599205770776,0.03192668515358923
2021-03-02,nq1s,0.6927521216585192,0.1434628095628893,0.0851015136967793,0.021925977763208454,0.03711249684295044
2021-03-03,nq1s,0.6829514638873081,0.14500842437674327,0.0868581275602041,0.030782868637830373,0.0365905857104808
2021-03-04,nq1s,0.6719900739198561,0.152996171194403,0.07796640431599712,0.036035825555789255,0.041600650950492195
2021-03-05,nq1s,0.6864049972552639,0.16315706203232144,0.06896068969613055,0.03299760422110157,0.0329735251590877
2021-03-08,nq1s,0.6863006090778485,0.1475033476635712,0.08179051118349864,0.035860483017033686,0.03137341983212175
2021-03-09,nq1s,0.6987341868514151,0.1370224193113853,0.10121361744294664,0.032175652359073485,0.015865440042652397
2021-03-10,nq1s,0.6494913237696295,0.19676469239487418,0.08105472843220983,0.03852387903532884,0.018175167998285557
2021-03-11,nq1s,0.6980894810280764,0.1673794397585226,0.0732987243842294,0.03330449855978855,0.011342659132722048
2021-03-12,nq1s,0.6749431987209532,0.15958561138188035,0.09787561259158217,0.038663014123521196,0.007375866475507175
2021-03-15,nq1s,0.6202099081561123,0.179350052096511,0.13364917297309886,0.032193521603616396,0.018498834268591068
2021-03-16,nq1s,0.5863512479521508,0.20926425063614423,0.12241494717348145,0.03588399041737042,0.016715599470966534
2021-03-17,nq1s,0.5774160240955692,0.23814561316933863,0.11588519028795859,0.019878941391217955,0.017383417640771674
2021-03-18,nq1s,0.5850905028816334,0.20054834485366002,0.14429557509743202,0.01781906577382358,0.018360457514549386
2021-03-19,nq1s,0.5758286125703284,0.19220147122823827,0.15032708561156188,0.02796755300199561,0.020379629172023104
2021-03-22,nq1s,0.5794832328785099,0.20403646303476028,0.11989961246119185,0.030517268313633,0.028129401463055818
2021-03-23,nq1s,0.5783430910019018,0.2180057129724606,0.10952021358235553,0.029154959564318645,0.029807568844342353
2021-03-24,nq1s,0.5803301855101671,0.22687066814242138,0.09947460808412664,0.042287249132007126,0.024729214250250597
2021-03-25,nq1s,0.5807522214208505,0.20844074966247658,0.1267507121600914,0.03336449145951784,0.020820293275148866
2021-03-26,nq1s,0.5740122560636166,0.21849639334070686,0.13226255357791267,0.031231437967390828,0.014815466889945185
2021-03-29,nq1s,0.5558485223678034,0.2386510206260501,0.12812149263817546,0.03129234052690413,0.012769407436877886
2021-03-30,nq1s,0.5501240343070898,0.2375948725135156,0.128341800177441,0.04559460460664207,0.008593385617045568
2021-03-31,nq1s,0.5583106964744152,0.21689081415091224,0.12579810135656574,0.05927615230213221,0.00785340232580599
2021-04-01,nq1s,0.5436914233144684,0.2292769624961199,0.10583081208405803,0.07055349831964143,0.010233994688236854
2021-04-02,nq1s,0.554964394983009,0.22603048168181628,0.10928177347826684,0.06732576295823053,0.00706787875978549
2021-04-05,nq1s,0.5321146092108778,0.22955891660340183,0.11868899786659985,0.06970638193635509,0.010850475486649398
2021-04-06,nq1s,0.5417463696656558,0.2253683749690396,0.13737981185676496,0.05580032105657507,0.009708793483412852
2021-04-07,nq1s,0.540642218449167,0.23398789865807307,0.13792871038538385,0.041733964430370266,0.015488091323379326
2021-04-08,nq1s,0.5408901171593175,0.23876890591200814,0.13844894951315287,0.03145355394338996,0.021433272758028515
2021-04-09,nq1s,0.5394347959758075,0.24333538594949922,0.1319226329148671,0.028879085102940485,0.028029390940784316
2021-04-12,nq1s,0.5444125455831622,0.22972245121613308,0.13400127353716906,0.03286673150588543,0.033573060623475086
2021-04-13,nq1s,0.5460547570575551,0.2426755531141176,0.11447765608302764,0.0387077795431587,0.03824184062192127
2021-04-14,nq1s,0.5378632186749899,0.2516044024428782,0.11752909834614246,0.03503881484441034,0.03748094562257269
2021-04-15,nq1s,0.5464089224577244,0.24000211119423517,0.1202310960401812,0.037693534913667864,0.03439555441210863
2021-04-16,nq1s,0.5389359140774235,0.23351668994415606,0.14026679998941244,0.036965990733950994,0.029284436619621042
2021-04-19,nq1s,0.5453390102894387,0.2425095421769459,0.13515792283823083,0.03171137156375741,0.02204426861386026
2021-04-20,nq1s,0.5428265421737601,0.24682454946924517,0.13055998975973676,0.03629332065423986,0.01695286692760901
2021-04-21,nq1s,0.5390291974630164,0.24230441140042142,0.13684499350425938,0.04469139617774164,0.012295700343309684
2021-04-22,nq1s,0.5434037142149435,0.22674573517013824,0.13870676028805803,0.05786521005703695,0.008712608207058905
2021-04-23,nq1s,0.5417425879616105,0.24618459051350938,0.11424180883725824,0.06740839150349669,0.006404364899559099
2021-04-26,nq1s,0.5424931704083539,0.2483161914357481,0.11476667555472007,0.06496038296017995,0.00498783411986322
2021-04-27,nq1s,0.5395006411642085,0.23990520997080933,0.12462065574900877,0.06371623842655963,0.006351464982890615
2021-04-28,nq1s,0.5308378658974363,0.2289083718407659,0.15092253566197456,0.05483496509669924,0.01223149438026621
2021-04-29,nq1s,0.538314589499889,0.23925839122417084,0.1426807186009693,0.038502732415407255,0.018943651553106757
2021-04-30,nq1s,0.5334840993034579,0.25428794748981226,0.12972100701983957,0.03345008556427608,0.02459953543962954
2021-05-03,nq1s,0.5349464041459601,0.2409647622105594,0.14103040968318462,0.02980540991349929,0.02845361333186181
2021-05-04,nq1s,0.5328023088992381,0.23014865419537833,0.1445134001152783,0.0365367316840737,0.0335065715362644
2021-05-05,nq1s,0.5320883034608985,0.2556855403850129,0.1125134457430888,0.041369001143033,0.03616584502291415
2021-05-06,nq1s,0.5338830238154443,0.25927730268471466,0.10818587242698333,0.04139460209220401,0.036221189697070146
2021-05-07,nq1s,0.5359165874187045,0.23762006711324807,0.12530505533407205,0.04511363670054359,0.0356512164142467
2021-05-10,nq1s,0.5360984896599957,0.21756353054084673,0.15057136441816146,0.04232416693419279,0.0361196651978596
2021-05-11,nq1s,0.5350759605098007,0.2478820211972171,0.13400449406141948,0.03340462465232912,0.03284988532470564
2021-05-12,nq1s,0.5420319867754253,0.2510446269990001,0.12565281968778874,0.0361380022198193,0.03230311475904973
2021-05-13,nq1s,0.5354834059661095,0.2394495856811068,0.14100954965018794,0.043764422076503225,0.0283829396162636
2021-05-14,nq1s,0.5360179518605065,0.2172966519257116,0.1529343227400926,0.05904808682353602,0.019165531885973978
2021-05-17,nq1s,0.5427830348269349,0.2454705263523985,0.11162004428475564,0.06832235562383583,0.017851792262817374
2021-05-18,nq1s,0.5394355740329548,0.2605111010802147,0.10279230928496252,0.06673342595427947,0.017027388999905264
2021-05-19,nq1s,0.5382836891538724,0.23735947327326232,0.12535817199807703,0.06609338816067296,0.02077461306380365
2021-05-21,nq1s,0.5384022596296134,0.25190280364471196,0.1261099317655267,0.04303097651384527,0.030327895791408013
2021-05-24,nq1s,0.5353454855489334,0.2616325713759945,0.1195624569053248,0.037347641055714725,0.031104493546968003
2021-05-25,nq1s,0.5393473971148774,0.23450336705643102,0.1405759943192633,0.03448915177396377,0.03377456017380982
2021-05-26,nq1s,0.5354809275942285,0.22328334791981075,0.14354351835238216,0.041077698471347034,0.0377759432644008
2021-05-27,nq1s,0.5396695680154544,0.25078095361472996,0.1068673178352785,0.04295667981668911,0.04123654585560886
2021-05-28,nq1s,0.5363305640669129,0.2608992006583513,0.10400735661930001,0.038327316521639475,0.041822438770285165
2021-06-01,nq1s,0.5403385508564131,0.2341960192053387,0.12716740011004757,0.039951875327073984,0.04040578991081217
2021-06-02,nq1s,0.536219570766153,0.225867962708698,0.14641445436415432,0.03755985701214836,0.03732599577622295
2021-06-03,nq1s,0.5405703998148409,0.25270759913578084,0.12648248768497755,0.03333474572976535,0.031405367093889046
2021-06-04,nq1s,0.5372072512160045,0.2621546301514137,0.12195761906790924,0.03787225772943851,0.026181164864261253
2021-06-07,nq1s,0.542054885787819,0.23437582559742434,0.1412905270017901,0.04779340182892663,0.019185074370244217
2021-06-08,nq1s,0.5402502375977284,0.22107754333917742,0.14382379876095552,0.06517490196936845,0.012158607155575788
2021-06-09,nq1s,0.5397105264251252,0.24696045893614632,0.11075938333898841,0.07713704201698302,0.007704945554997532
2021-06-10,nq1s,0.5297669563570845,0.26235450796691173,0.10112325420689082,0.07513634063420334,0.008267319824901023
2021-06-11,nq1s,0.5437891748736764,0.2214093566414698,0.12651682562312278,0.07605386736059166,0.00943155248859713
2021-06-14,nq1s,0.5310365987658819,0.21531790852025928,0.1536654221641555,0.06394686613155381,0.013741011273910976
2021-06-15,nq1s,0.5485381476343546,0.23512699289709782,0.1313865452313343,0.04592657342968533,0.01924144419821691
2021-06-16,nq1s,0.5341113783145243,0.2607613295668917,0.12349670052650266,0.0369389843100388,0.025630827758919263
2021-06-17,nq1s,0.5490275083808972,0.22150761616784634,0.14358742430319046,0.03356364582961283,0.032732256750600854
2021-06-18,nq1s,0.5369792905930668,0.21286367165131073,0.15159412734545527,0.040859372144359536,0.03888832074590735
2021-06-21,nq1s,0.5497738734163237,0.23438093934749757,0.1091398927078134,0.04673944799093484,0.04309678959149689
2021-06-22,nq1s,0.5376653538069285,0.2575794702402144,0.09894925371929042,0.04516813395541577,0.0444034509835891
2021-06-23,nq1s,0.5464198232113148,0.22407697278847327,0.12088220164378517,0.045742878504247006,0.04395485284596995
2021-06-24,nq1s,0.5346899733732209,0.21596664222936318,0.15041164622245243,0.041318773248672364,0.039358963891356256
2021-06-25,nq1s,0.5434333295827888,0.23460531247170058,0.13132253873835795,0.03621338105569837,0.03378812931085073
2021-06-28,nq1s,0.5310617186590886,0.2553982490887268,0.1246275566959818,0.04101398625479139,0.028129253175756555
2021-06-29,nq1s,0.547138511579489,0.22050872101557703,0.14232117198550806,0.04946039569570895,0.0229426772956483
2021-06-30,nq1s,0.5351866861281653,0.21785902468648163,0.14486966017455274,0.06725348057543823,0.019238698930294555
2021-07-01,nq1s,0.5501516783958567,0.23728693951121138,0.10350154066634018,0.07827679591611064,0.016416909060936843
2021-07-02,nq1s,0.5379000758631555,0.25881598122050736,0.09879757310712045,0.07660299055883787,0.014960607708277346
2021-07-06,nq1s,0.5455210042429415,0.22594778233615517,0.12409740786029261,0.07438602472569732,0.015794704062815874
2021-07-07,nq1s,0.5369719800157645,0.217759310680944,0.15250499043692858,0.05919945946650471,0.02042201996195476
2021-07-08,nq1s,0.5483590900362098,0.2388962004505486,0.13270092506090303,0.04068291834577505,0.02717459829473175
2021-07-09,nq1s,0.5383038695389569,0.2555090428251277,0.12710337193462373,0.033595236590751455,0.03302371301859627
2021-07-12,nq1s,0.5440334234163655,0.22947910657750434,0.14102604656112872,0.03224882522883782,0.03652502782689177
2021-07-13,nq1s,0.5327349028458691,0.224179589722799,0.1422865354123899,0.04160557999239665,0.04229047406568395
2021-07-14,nq1s,0.544147092897081,0.2407725459183754,0.10555568500363893,0.04627852037275325,0.04595342921212794
2021-07-15,nq1s,0.5313080794708877,0.2586735704261745,0.10265364305358664,0.04260289404914781,0.04559373592938474
2021-07-16,nq1s,0.5437119009034399,0.2309505341098025,0.12033213568784712,0.04344308267750267,0.04446443954563387
2021-07-19,nq1s,0.5324669680418496,0.21795551115593584,0.1518631317635627,0.04113217092360462,0.04308211652087271
2021-07-20,nq1s,0.5466201018018887,0.23152194065820714,0.13668980981504447,0.035678431632628085,0.03381291990098388
2021-07-21,nq1s,0.5318749811779425,0.2583020252990161,0.1243784306000163,0.04134015077529147,0.027075295928169943
2021-07-22,nq1s,0.548085875232963,0.2223226553140493,0.13748124378231794,0.05007508938451166,0.020584609885863178
2021-07-27,nq1s,0.5272851887041673,0.2541327076615711,0.1029967859294406,0.08611575450967614,0.013837102435370612
2021-07-28,nq1s,0.5409388486761221,0.22652701985705376,0.11942509774954702,0.08319761031998726,0.014362535262131583
2021-07-29,nq1s,0.5291848363574282,0.23071367875266563,0.1404098786152888,0.0654826140762449,0.016540806606962014
2021-07-30,nq1s,0.5456013426683205,0.237199891282994,0.13310446187411734,0.04540180639688037,0.020679232418252726
2021-08-02,nq1s,0.5319915742869596,0.25809359949385263,0.12792344201719302,0.041025219843062594,0.02540413221414893
2021-08-03,nq1s,0.5448648683006844,0.22617615892084442,0.14211298888787557,0.03996748966686139,0.032359091023743215
2021-08-04,nq1s,0.5315461595794313,0.22822794486276196,0.1386739497120867,0.04640223765221109,0.03985959722394887
2021-08-05,nq1s,0.5439570211913238,0.23740914971688276,0.1072703600543342,0.051159241085337565,0.044733087673359734
2021-08-06,nq1s,0.5304228719528516,0.2582929088107079,0.10252819220350728,0.04421424224312802,0.0492114458418901
2021-08-09,nq1s,0.5465404757282604,0.22469094606736087,0.1205142826188875,0.04415612979782167,0.049741315126348246
2021-08-10,nq1s,0.5316905043576401,0.22527743751993715,0.14248219022852993,0.03977447371655122,0.04633066229433765
2021-08-11,nq1s,0.5397940024691812,0.2368725994612842,0.13913500854197408,0.033601141517347166,0.03739189508846082
2021-08-12,nq1s,0.5316099983316177,0.2563126980902696,0.13036740301691963,0.03726072057164275,0.03118862956826599
2021-08-13,nq1s,0.5385074215443885,0.22903335558548732,0.14510572325328203,0.04847172346226029,0.025922429975713507
2021-08-16,nq1s,0.5312300002422125,0.22521252873784037,0.14261339168937087,0.0682199796178907,0.02059328045222007
2021-08-17,nq1s,0.5401946742632749,0.23785136289998243,0.1125648063938688,0.08113291498294953,0.01662174853420256
2021-08-18,nq1s,0.527297867528994,0.2621494981243316,0.10285908668964677,0.08192659158196659,0.014425365626955157
2021-08-19,nq1s,0.5395255396899671,0.23219844709559714,0.12205634059153553,0.07998462810474241,0.01499816507863971
2021-08-20,nq1s,0.5271758362272719,0.2307882122731973,0.1485253745744057,0.06397865791221444,0.018156944118310602
2021-08-23,nq1s,0.5365644873809033,0.23794609176396972,0.14833390567625046,0.04207275616615354,0.023533130064629308
2021-08-24,nq1s,0.5271854646131161,0.2614639438646489,0.13824898618253734,0.03170828828914048,0.029363490401635422
2021-08-25,nq1s,0.5382636173279511,0.2371853251905026,0.14715838344020019,0.029401857082971595,0.03507786329874923
2021-08-26,nq1s,0.5261021384584187,0.23802899818052542,0.14174898546784545,0.04310889311020536,0.038608533510489824
2021-08-27,nq1s,0.53820417788077,0.24643552444597383,0.10984329179352817,0.052341383018088425,0.040346930489815816
2021-08-30,nq1s,0.5253449359901977,0.2672453402407428,0.1048745151914706,0.04666313091439956,0.041312586263101296
2021-08-31,nq1s,0.54288005326724,0.231856198125966,0.12170463750527098,0.04478469787525999,0.04305331322556816
2021-09-01,nq1s,0.5292057022433234,0.2234897641925756,0.14968872507771772,0.04315407954873444,0.03938448406691944
2021-09-02,nq1s,0.5491328462504934,0.25542465612530924,0.11616037640346913,0.03362722294923618,0.03129405352211289
2021-09-03,nq1s,0.568608065175171,0.26348445115127,0.09624952244807958,0.030320087784369155,0.02526411905107675
2021-09-07,nq1s,0.5624357876689224,0.23295361367533132,0.13030522131899988,0.03251992622010565,0.021742243773075577
2021-09-08,nq1s,0.5328790681210096,0.22038259733675836,0.16130601660264823,0.048920981992305546,0.017602685077581944
2021-09-09,nq1s,0.548235235896905,0.250773868727931,0.10751463718265433,0.05876464571157894,0.01498224573433466
2021-09-10,nq1s,0.5396118818138171,0.281833719980828,0.08383122225470754,0.062204819556386244,0.012901186528849966
2021-09-13,nq1s,0.5463228709632781,0.24152476277420729,0.11056437931815737,0.07134703459034797,0.011062805878246658
2021-09-14,nq1s,0.5461384131049173,0.1982997778625865,0.15327265443838087,0.07146613527535711,0.011291332256503821
2021-09-15,nq1s,0.5460253343962361,0.24787505156613981,0.12065105598513864,0.04872284428169018,0.016169449912074408
2021-09-16,nq1s,0.5557630501596913,0.2646852530793738,0.10040961662479578,0.035670410491413715,0.021740329073667904
2021-09-17,nq1s,0.5532663129911966,0.23673377287752,0.13184873280604947,0.03026619961116315,0.026317275863723642
2021-09-20,nq1s,0.5474579734254391,0.19666064997958918,0.168203831000893,0.03803928692669715,0.03088172054852878
2021-09-21,nq1s,0.5509639196719807,0.22413895774603582,0.1271038685683433,0.04420520126811135,0.03592726867552833
2021-09-22,nq1s,0.527933239224124,0.2847859250918894,0.08693926951943873,0.04118612784169693,0.03937874033471208
2021-09-23,nq1s,0.5514090484431956,0.21727999418038577,0.12629588022400157,0.04695314654214598,0.03814525101250859
2021-09-24,nq1s,0.534436695378272,0.20861485134067698,0.15734780848558147,0.04646509975640566,0.03528135645578735
2021-09-27,nq1s,0.5621996400480801,0.2408629069683293,0.11303725075878951,0.033327785500932294,0.034755073373404256
2021-09-28,nq1s,0.521514210965222,0.3005856442575242,0.10100730345921025,0.027783177320451394,0.03713756438910436
2021-09-29,nq1s,0.5632767412705271,0.21549296436803478,0.14334980510344814,0.03142357344496228,0.036243093789851
2021-09-30,nq1s,0.5176547617252666,0.22055801242668993,0.17008427671920434,0.04625177625407227,0.03243561242461264
2021-10-01,nq1s,0.5436167997893705,0.2536926779741833,0.09566135393343432,0.0696137931919668,0.02322091039380143
2021-10-04,nq1s,0.5074835502299598,0.3007595756887303,0.07665801902027942,0.07988959141712497,0.021330695869136412
2021-10-05,nq1s,0.5384756696953978,0.22753991444063398,0.12022839816276383,0.08165523229198011,0.018979629136308955
2021-10-06,nq1s,0.5055083998982509,0.22941294191202433,0.1629184965436136,0.06673684522799832,0.021180355828719327
2021-10-07,nq1s,0.537975098333689,0.2542943052129619,0.11985600481798549,0.052428280376808564,0.023281128762687824
2021-10-08,nq1s,0.512670645336285,0.31183256243807533,0.09245273029264299,0.045981003732838095,0.027882581202409024
2021-10-11,nq1s,0.5493429847257658,0.22965022889226822,0.1358584821879927,0.03804471953999789,0.036204746138073944
2021-10-12,nq1s,0.512883344871581,0.22119118664744516,0.17238373757495012,0.04111497918703295,0.03768899219133476
2021-10-13,nq1s,0.5510859580063662,0.2585933997074919,0.09383249829445683,0.04192641745097965,0.03518279267758522
2021-10-14,nq1s,0.509695111932263,0.32833458642147856,0.06706295228127758,0.039812872301553705,0.034123536881871794
2021-10-15,nq1s,0.5483274803709983,0.23811279992661794,0.11185768498893899,0.044611339606762876,0.03600861972293391
2021-10-18,nq1s,0.5094083493145972,0.22695189201299912,0.15933972803761687,0.046403884085885326,0.03508605637576003
2021-10-19,nq1s,0.5462469969300194,0.2575895971760273,0.1018480922719005,0.03814164235891407,0.031146227779185486
2021-10-20,nq1s,0.5086729060481792,0.31884367611551784,0.08852894551899015,0.03194865489190569,0.026795059118362878
2021-10-21,nq1s,0.5468710389885744,0.2287135043745394,0.14509831896576755,0.029698307961161064,0.0234336796302197
2021-10-22,nq1s,0.5085054128717741,0.22482939913434416,0.1854607763123881,0.03491189727883921,0.020888676912838227
2021-10-25,nq1s,0.5498470898589563,0.26015531640690676,0.09830383503263451,0.04346850429911006,0.02221386043586901
2021-10-26,nq1s,0.5079863653926776,0.3263462734028299,0.06731652935040142,0.05533642095850607,0.023635544574965556
