date,instrument,primary_signal,label,t1,barrier_hit,ret,uniqueness_weight,vol_5d,vol_21d,vol_63d,ewma_vol_50,vol_ratio_5_63,vol_of_vol_63,semivol_21d,mom_5d,mom_21d,mom_63d,ma_dist_21d,ma_dist_63d,ma21_slope,autocorr_21d,efficiency_ratio_21d,variance_ratio_5d_21w,parkinson_vol_21d,garman_klass_vol_21d,rogers_satchell_vol_21d,trend_tval_10d,trend_tval_21d,trend_tval_42d,hurst_100d,volume_z_63d,volume_trend_21d,oi_trend_21d,amihud_illiq_21d,hl_range_21d,z_vol_5d,z_vol_21d,z_vol_63d,z_ewma_vol_50,z_vol_of_vol_63,z_semivol_21d,z_mom_5d,z_mom_21d,z_mom_63d,z_ma_dist_21d,z_ma_dist_63d,z_ma21_slope,z_parkinson_vol_21d,z_garman_klass_vol_21d,z_rogers_satchell_vol_21d,z_volume_z_63d,z_volume_trend_21d,z_oi_trend_21d,z_amihud_illiq_21d,z_hl_range_21d,side_signal,signal_run_len,days_since_flip,net_signal_equity,net_signal_metals,net_signal_energy,month_sin,month_cos,dow_sin,dow_cos,cross_sec_mom_rank_21d,cross_sec_vol_rank_21d,corr_to_sector_63d,avg_cross_asset_corr_63d,signal_breadth_full,signal_consensus_pct,trend_persistence,vol_clustering_21d,recent_shock_z,hmm_state_lo,hmm_state_mid,hmm_state_hi,hmm_state_argmax,gmm_cluster_lo,gmm_cluster_mid,gmm_cluster_hi,gmm_cluster_argmax,period
2021-08-03,cl1s,1,0.000000,2021-08-17,vertical,-0.058097,0.810033,0.339813,0.404796,0.304654,0.343104,1.115406,0.071509,0.294463,-0.015330,-0.056433,0.081168,-0.151385,0.104833,-0.106369,0.083573,0.146511,0.739607,0.365084,0.349638,0.338285,0.588138,-0.631395,1.660083,0.682007,0.652702,0.013996,0.004634,0.000000,0.001466,0.092294,0.317088,-0.202340,-0.019416,-0.031421,0.585123,-0.281354,-0.493730,0.381954,-0.293502,0.152390,-0.529345,0.218248,0.134981,0.087577,0.551150,0.563030,0.364539,-0.489470,-0.021534,1.000000,21.000000,20.000000,-0.666667,0.500000,0.500000,-0.866025,-0.500000,0.951057,0.309017,0.250000,1.000000,0.806147,0.320032,0.181818,0.400000,20.000000,-0.191576,1.732582,0.000005,0.997284,0.002710,1.000000,0.753112,0.245588,0.001301,0.000000,train_2020_2021
2021-08-03,fesx1s,-1,0.000000,2021-08-17,vertical,-0.019264,0.702602,0.093111,0.187525,0.149226,0.154852,0.623959,0.033076,0.119169,0.012970,0.008669,0.039271,0.258229,0.205707,0.035290,-0.095611,0.043405,0.664527,0.148947,0.143664,0.137184,3.159496,1.977974,-1.887097,0.523807,-0.974655,0.022006,0.001709,0.000000,0.000244,-0.780939,-0.218813,-0.639420,-0.593856,-0.403231,-0.065946,0.389884,0.110431,0.312452,0.365508,0.214404,-0.035139,-0.453597,-0.526683,-0.579936,-0.951391,0.816078,0.091257,-0.157008,-0.396040,-1.000000,5.000000,4.000000,-0.666667,0.500000,0.500000,-0.866025,-0.500000,0.951057,0.309017,0.333333,1.000000,0.529833,0.320032,0.181818,0.200000,4.000000,0.059188,-0.092396,0.014426,0.984916,0.000657,1.000000,0.802206,0.183259,0.014535,0.000000,train_2020_2021
2021-08-03,gc1s,-1,1.000000,2021-08-06,pt,0.028516,4.644605,0.162434,0.093146,0.139751,0.128795,1.162311,0.041984,0.045043,0.005583,0.014792,0.017727,0.012289,-0.175598,0.119244,-0.290654,0.166431,0.492117,0.107390,0.116885,0.122326,1.796992,0.914251,-2.953752,0.615207,-1.866907,-0.032656,0.005978,0.000000,0.000127,0.298937,-0.740836,-0.154533,-0.324338,0.443518,-0.843087,0.230293,0.297052,0.184620,-0.002786,-0.324159,0.504518,-0.534904,-0.429471,-0.356991,-1.770208,-0.511563,0.377671,-0.055965,-0.449448,-1.000000,1.000000,0.000000,-0.666667,0.500000,0.500000,-0.866025,-0.500000,0.951057,0.309017,0.750000,0.250000,0.751055,0.320032,0.181818,0.200000,0.000000,0.084371,-0.392468,0.999711,0.000264,0.000025,0.000000,0.858194,0.140998,0.000807,0.000000,train_2020_2021
2021-08-03,hg1s,1,0.000000,2021-08-17,vertical,-0.041906,0.769534,0.147320,0.249918,0.256050,0.252263,0.575356,0.037519,0.116361,-0.035500,0.025400,-0.029033,0.071743,-0.101841,0.076299,-0.129043,0.096005,0.913320,0.243819,0.251876,0.253608,1.080142,4.108481,-0.017160,0.672188,-0.550665,0.013440,-0.008571,0.000000,0.000654,-0.585171,0.154414,0.197067,0.149812,-0.213718,-0.268797,-1.068295,0.288663,-0.299632,0.068717,-0.240409,0.256613,0.162997,0.231152,0.242070,-0.561236,0.305735,-0.393609,-0.155259,-0.029006,1.000000,2.000000,1.000000,-0.666667,0.500000,0.500000,-0.866025,-0.500000,0.951057,0.309017,1.000000,0.750000,0.554531,0.320032,0.181818,0.400000,1.000000,-0.136967,-0.080139,0.000106,0.998472,0.001421,1.000000,0.768102,0.229018,0.002880,0.000000,train_2020_2021
2021-08-03,nq1s,-1,1.000000,2021-08-17,vertical,0.003245,0.749142,0.071581,0.105717,0.142105,0.126498,0.503723,0.041099,0.059431,0.006568,0.022346,0.106307,0.375427,0.844861,0.159921,0.151898,0.191363,1.029085,0.130381,0.140471,0.147645,0.777828,3.496287,18.847839,0.592914,0.320712,0.013470,-0.000948,0.000000,0.000187,-0.820768,-0.790648,-0.644128,-0.756521,-0.268702,-0.776621,0.143541,0.230589,0.695716,0.416910,1.194932,0.369236,-0.691971,-0.636358,-0.585348,0.210138,0.363659,-0.138788,-0.175699,-0.525002,-1.000000,1.000000,0.000000,-0.666667,0.500000,0.500000,-0.866025,-0.500000,0.951057,0.309017,1.000000,0.333333,0.649916,0.320032,0.181818,0.200000,0.000000,0.093804,-1.085883,0.999927,0.000073,0.000000,0.000000,0.985502,0.012891,0.001607,0.000000,train_2020_2021
2021-08-03,pl1s,1,0.000000,2021-08-06,sl,-0.074027,0.809622,0.196176,0.259311,0.275312,0.271322,0.712556,0.045118,0.170604,-0.002480,-0.038232,-0.166670,-0.430723,-0.599711,-0.109906,-0.045957,0.133609,0.792270,0.273773,0.282730,0.285707,-3.171454,-3.829455,-5.719050,0.585677,-0.681879,0.005033,0.003245,0.000000,0.000825,0.046653,0.608533,0.825399,0.776909,0.221753,0.735016,-0.090953,-0.615697,-1.504777,-0.795437,-1.119489,-0.543848,0.835907,0.887707,0.884778,-0.691923,0.134118,0.201980,-0.267902,0.399531,1.000000,21.000000,20.000000,-0.666667,0.500000,0.500000,-0.866025,-0.500000,0.951057,0.309017,0.250000,1.000000,0.735225,0.320032,0.181818,0.400000,20.000000,0.075872,-0.483135,0.000000,0.015573,0.984427,2.000000,0.263662,0.653608,0.082731,1.000000,train_2020_2021
2021-08-03,rb1s,1,0.000000,2021-08-17,vertical,-0.047435,0.708107,0.256422,0.362002,0.266311,0.297407,0.962867,0.060740,0.256301,-0.004613,-0.001275,0.063405,0.122353,0.292934,-0.002699,0.108741,0.003737,0.821022,0.311596,0.292211,0.278413,2.491114,1.945392,4.455715,0.606827,-0.635505,-0.010437,0.002302,0.000000,0.001068,-0.287831,0.152701,-0.489377,-0.297908,-0.083388,0.436524,-0.113054,-0.061261,0.221018,0.123969,0.394519,-0.136649,-0.039629,-0.155973,-0.236106,-0.630159,-0.505351,0.174982,-0.678002,-0.114946,1.000000,12.000000,11.000000,-0.666667,0.500000,0.500000,-0.866025,-0.500000,0.951057,0.309017,0.750000,0.750000,0.850579,0.320032,0.181818,0.400000,11.000000,-0.248651,1.186237,0.000280,0.999225,0.000495,1.000000,0.815834,0.182684,0.001481,0.000000,train_2020_2021
2021-08-03,si1s,1,0.000000,2021-08-09,sl,-0.094767,0.728124,0.271574,0.219821,0.246431,0.247671,1.102027,0.041534,0.140679,0.037153,-0.035293,-0.038938,-0.043325,-0.368629,-0.123091,0.045653,0.173067,0.600776,0.207194,0.206817,0.201645,1.222859,-3.630437,-9.478102,0.635510,-0.942763,-0.010646,-0.008815,0.000000,0.000472,0.171744,-0.327821,-0.195768,-0.173456,-0.387708,-0.215486,0.912738,-0.455274,-0.332559,-0.091188,-0.680643,-0.579235,-0.443139,-0.467189,-0.502231,-0.930683,-0.305698,-0.516714,-0.157125,-0.403152,1.000000,11.000000,10.000000,-0.666667,0.500000,0.500000,-0.866025,-0.500000,0.951057,0.309017,0.500000,0.500000,0.840014,0.320032,0.181818,0.400000,10.000000,0.100810,-0.769401,0.334429,0.664837,0.000734,1.000000,0.970280,0.012013,0.017707,0.000000,train_2020_2021
2021-08-04,cl1s,1,0.000000,2021-08-18,vertical,-0.040525,0.805530,0.376786,0.413482,0.313050,0.353545,1.203598,0.073583,0.302846,-0.060357,-0.067081,0.047330,-0.413049,-0.124602,-0.120553,0.078193,0.169470,0.764449,0.358609,0.338353,0.323871,-1.448629,-1.018176,0.740900,0.549502,1.300957,-0.009981,0.006211,0.000000,0.001415,0.240115,0.356910,-0.160703,0.033008,-0.011071,0.637122,-1.110700,-0.587275,0.224455,-0.738781,-0.221170,-0.590050,0.187022,0.082158,0.021722,1.157320,-0.437953,0.500462,-0.488499,-0.029925,1.000000,22.000000,21.000000,-0.333333,0.500000,0.500000,-0.866025,-0.500000,0.587785,-0.809017,0.250000,1.000000,0.791544,0.313878,0.272727,0.500000,21.000000,-0.207159,-0.284407,0.000001,0.990950,0.009050,1.000000,0.681191,0.317154,0.001655,0.000000,train_2020_2021
2021-08-04,es1s,1,0.000000,2021-08-18,vertical,-0.000057,0.899825,0.091401,0.117382,0.114223,0.108551,0.800202,0.021666,0.064302,0.000228,0.013920,0.057013,0.198282,0.551556,0.089651,-0.086648,0.111355,0.788780,0.109544,0.110064,0.111564,0.728004,2.971431,12.925550,0.574173,-0.758166,-0.012728,0.001198,0.000000,0.000132,-0.525702,-0.455714,-0.596146,-0.661726,-0.538572,-0.486324,-0.037213,0.184343,0.520448,0.127538,0.738329,0.084008,-0.577974,-0.586757,-0.570956,-0.761686,-0.416769,0.016680,-0.296777,-0.393626,1.000000,1.000000,0.000000,-0.333333,0.500000,0.500000,-0.866025,-0.500000,0.587785,-0.809017,0.333333,0.666667,0.856209,0.313878,0.272727,0.500000,0.000000,0.350990,0.548596,0.993467,0.006532,0.000001,0.000000,0.953720,0.045680,0.000600,0.000000,train_2020_2021
2021-08-04,fesx1s,-1,0.000000,2021-08-18,vertical,-0.011533,0.698098,0.082317,0.183738,0.148353,0.152702,0.554871,0.033371,0.117769,0.010080,0.025702,0.035054,0.354573,0.281085,0.106443,-0.070024,0.131941,0.694432,0.146726,0.141878,0.135798,3.028308,2.351227,-1.408961,0.515956,-0.830680,-0.008429,0.001744,0.000000,0.000237,-0.857168,-0.250216,-0.647348,-0.613554,-0.395515,-0.084195,0.299738,0.385954,0.272174,0.551318,0.364105,0.314162,-0.475282,-0.543827,-0.593018,-0.820571,-0.374098,0.095398,-0.157118,-0.405852,-1.000000,6.000000,5.000000,-0.333333,0.500000,0.500000,-0.866025,-0.500000,0.587785,-0.809017,1.000000,1.000000,0.518082,0.313878,0.272727,0.200000,5.000000,0.093378,-1.057257,0.021738,0.977453,0.000809,1.000000,0.689070,0.293144,0.017786,0.000000,train_2020_2021
2021-08-04,gc1s,-1,1.000000,2021-08-06,pt,0.028736,3.715684,0.162470,0.091063,0.139467,0.126247,1.164935,0.042270,0.045043,0.005471,0.008919,0.013285,0.004867,-0.175762,0.073734,-0.327794,0.107450,0.479381,0.106029,0.115427,0.120252,1.550801,0.370913,-2.464778,0.555508,0.446810,-0.005727,0.006883,0.000000,0.000124,0.299328,-0.770114,-0.159036,-0.364603,0.455606,-0.842996,0.225321,0.165610,0.121056,-0.015803,-0.324430,0.302261,-0.554416,-0.449815,-0.385816,0.379158,-0.096984,0.437979,-0.055963,-0.458592,-1.000000,2.000000,1.000000,-0.333333,0.500000,0.500000,-0.866025,-0.500000,0.587785,-0.809017,0.750000,0.250000,0.742475,0.313878,0.272727,0.200000,1.000000,0.077676,-0.136512,0.999822,0.000159,0.000018,0.000000,0.842701,0.156538,0.000761,0.000000,train_2020_2021
2021-08-04,hg1s,1,0.000000,2021-08-18,sl,-0.050292,0.752645,0.143139,0.253168,0.257126,0.250273,0.556686,0.037004,0.118576,-0.033925,0.018990,-0.041859,-0.109273,-0.191729,0.055746,-0.070985,0.070082,0.985301,0.233215,0.237032,0.232227,-0.635437,3.148740,0.312595,0.680873,-1.081579,-0.046393,-0.009261,0.000000,0.000598,-0.617327,0.186492,0.209023,0.127912,-0.230018,-0.236934,-1.022042,0.201174,-0.392362,-0.248356,-0.394856,0.165383,0.055956,0.084931,0.036427,-1.066739,-1.174889,-0.424141,-0.155112,-0.095699,1.000000,3.000000,2.000000,-0.333333,0.500000,0.500000,-0.866025,-0.500000,0.587785,-0.809017,1.000000,0.750000,0.567786,0.313878,0.272727,0.500000,2.000000,-0.121954,-0.136632,0.000069,0.998252,0.001679,1.000000,0.707104,0.289994,0.002902,0.000000,train_2020_2021
2021-08-04,nq1s,-1,1.000000,2021-08-18,vertical,0.014989,0.739133,0.067221,0.105151,0.141738,0.123995,0.474259,0.041373,0.059431,0.004122,0.019968,0.111447,0.405645,0.847471,0.143954,0.152453,0.174550,1.029989,0.129195,0.139241,0.146164,0.131122,3.784834,18.223943,0.649166,-0.311908,-0.010673,-0.001192,0.000000,0.000184,-0.845282,-0.794175,-0.646584,-0.773807,-0.262833,-0.776510,0.075054,0.197288,0.735714,0.470694,1.199436,0.299338,-0.700407,-0.645371,-0.596340,-0.364535,-0.338453,-0.156239,-0.175698,-0.527954,-1.000000,2.000000,1.000000,-0.333333,0.500000,0.500000,-0.866025,-0.500000,0.587785,-0.809017,0.666667,0.333333,0.645950,0.313878,0.272727,0.200000,1.000000,0.063955,-0.087755,0.999936,0.000064,0.000000,0.000000,0.985771,0.012617,0.001611,0.000000,train_2020_2021
2021-08-04,pl1s,1,0.000000,2021-08-18,vertical,-0.024683,2.446275,0.239147,0.271230,0.278840,0.275011,0.857651,0.044949,0.179592,-0.035399,-0.059582,-0.188988,-0.692670,-0.748390,-0.161846,-0.014093,0.193763,0.676277,0.271149,0.274541,0.272200,-3.764355,-4.895032,-5.738122,0.570899,0.289572,-0.008059,0.004937,0.000000,0.000809,0.425523,0.738650,0.868282,0.821553,0.215623,0.871864,-1.112997,-0.943326,-1.698854,-1.255186,-1.387039,-0.774864,0.808433,0.805074,0.752267,0.253322,-0.228580,0.313088,-0.266217,0.379288,1.000000,22.000000,21.000000,-0.333333,0.500000,0.500000,-0.866025,-0.500000,0.587785,-0.809017,0.250000,1.000000,0.741857,0.313878,0.272727,0.500000,21.000000,-0.056221,-0.372069,0.000000,0.001397,0.998603,2.000000,0.110452,0.750316,0.139232,1.000000,train_2020_2021
2021-08-04,rb1s,1,0.000000,2021-08-18,vertical,-0.046533,0.702602,0.262367,0.345312,0.267088,0.293367,0.982324,0.061817,0.241787,-0.014122,0.021151,0.054157,0.025926,0.216723,0.045957,0.077567,0.066327,0.906918,0.301809,0.285847,0.273072,0.531697,1.725666,4.497732,0.511205,0.403102,0.002826,0.002394,0.000000,0.001002,-0.259383,0.056213,-0.484434,-0.323580,-0.068853,0.326478,-0.292262,0.132473,0.176235,-0.040762,0.266555,0.072143,-0.105115,-0.198793,-0.271841,0.341605,0.122060,0.182652,-0.684229,-0.141423,1.000000,13.000000,12.000000,-0.333333,0.500000,0.500000,-0.866025,-0.500000,0.587785,-0.809017,0.750000,0.750000,0.851289,0.313878,0.272727,0.500000,12.000000,-0.211181,-0.968130,0.000752,0.998750,0.000498,1.000000,0.842985,0.155892,0.001123,0.000000,train_2020_2021
2021-08-04,si1s,1,0.000000,2021-08-09,sl,-0.090026,0.736882,0.283611,0.216684,0.246565,0.243070,1.150248,0.041717,0.138556,0.023204,-0.027619,-0.042323,-0.098574,-0.401590,-0.097029,0.043172,0.140729,0.680609,0.205496,0.207670,0.206442,1.331827,-3.222810,-8.960172,0.550826,0.333204,-0.004707,-0.008175,0.000000,0.000465,0.246943,-0.352245,-0.194578,-0.213447,-0.383232,-0.237342,0.567355,-0.359567,-0.358637,-0.189444,-0.742885,-0.460802,-0.457114,-0.460272,-0.464098,0.284659,-0.140022,-0.480222,-0.157170,-0.410215,1.000000,12.000000,11.000000,-0.333333,0.500000,0.500000,-0.866025,-0.500000,0.587785,-0.809017,0.500000,0.500000,0.845647,0.313878,0.272727,0.500000,11.000000,0.135189,-0.815780,0.451601,0.547710,0.000689,1.000000,0.972231,0.011899,0.015870,0.000000,train_2020_2021
2021-08-05,cl1s,1,0.000000,2021-08-19,sl,-0.080797,0.805530,0.361926,0.414657,0.312623,0.349589,1.157708,0.075591,0.304580,-0.063507,-0.037307,0.075146,-0.282830,-0.044438,-0.066931,0.049228,0.094820,0.794416,0.345994,0.321686,0.307085,-2.278284,-1.391369,-0.028343,0.550958,-0.242250,-0.018351,0.008671,0.000000,0.001317,0.180681,0.362277,-0.162809,0.013142,0.008621,0.647837,-1.168550,-0.325537,0.353893,-0.517102,-0.090631,-0.360325,0.126207,0.004148,-0.054964,-0.286060,-0.787302,0.712521,-0.488212,-0.045842,1.000000,23.000000,22.000000,-0.666667,0.500000,0.500000,-0.866025,-0.500000,-0.587785,-0.809017,0.250000,1.000000,0.793079,0.316597,0.181818,0.300000,22.000000,-0.221026,1.513757,0.000002,0.995496,0.004502,1.000000,0.709772,0.288773,0.001455,0.000000,train_2020_2021
2021-08-05,fesx1s,-1,1.000000,2021-08-19,vertical,0.009063,0.698098,0.083219,0.182602,0.148556,0.150087,0.560185,0.033636,0.117769,0.010642,0.022383,0.039265,0.420949,0.332319,0.093736,-0.006736,0.116892,0.701852,0.145413,0.140714,0.134794,3.035864,3.082363,-0.875125,0.519526,-1.248771,-0.018470,0.001044,0.000000,0.000233,-0.850659,-0.259622,-0.645402,-0.637523,-0.388566,-0.084188,0.317254,0.332218,0.312346,0.679297,0.465839,0.251750,-0.488075,-0.554974,-0.602468,-1.199876,-0.766721,0.014290,-0.157149,-0.411563,-1.000000,7.000000,6.000000,-0.666667,0.500000,0.500000,-0.866025,-0.500000,-0.587785,-0.809017,0.666667,1.000000,0.546941,0.316597,0.181818,0.100000,6.000000,0.141326,-0.127046,0.030488,0.968710,0.000803,1.000000,0.631986,0.349642,0.018372,0.000000,train_2020_2021
2021-08-05,hg1s,1,0.000000,2021-08-18,sl,-0.053863,0.747426,0.103502,0.246870,0.254710,0.245618,0.406352,0.036212,0.118576,-0.039570,0.005882,-0.055491,-0.065850,-0.158540,0.017877,-0.034344,0.022810,1.147992,0.228006,0.232600,0.227763,-2.708077,2.768278,0.713181,0.644904,-1.475253,-0.029583,-0.009111,0.000000,0.000572,-0.922563,0.124308,0.182137,0.076687,-0.255094,-0.236919,-1.187136,0.022250,-0.490917,-0.172275,-0.337792,-0.002708,0.003376,0.041267,-0.006502,-1.441393,-0.758789,-0.417487,-0.155194,-0.127370,1.000000,4.000000,3.000000,-0.666667,0.500000,0.500000,-0.866025,-0.500000,-0.587785,-0.809017,1.000000,0.750000,0.567619,0.316597,0.181818,0.300000,3.000000,-0.119069,-0.001450,0.000186,0.998670,0.001143,1.000000,0.733281,0.264618,0.002101,0.000000,train_2020_2021
2021-08-05,nq1s,-1,1.000000,2021-08-19,vertical,0.015933,0.729125,0.077811,0.106711,0.141487,0.122381,0.549949,0.041605,0.059431,0.008608,0.024392,0.109798,0.564133,0.912175,0.173795,0.167863,0.205287,1.004240,0.128076,0.137365,0.144087,0.383145,4.339978,17.959702,0.632748,-1.169669,-0.015348,-0.000637,0.000000,0.000180,-0.785319,-0.784019,-0.648240,-0.784907,-0.257879,-0.776399,0.200625,0.259178,0.722754,0.752971,1.317264,0.429881,-0.708368,-0.659157,-0.611786,-1.143599,-0.474370,-0.116519,-0.175619,-0.530712,-1.000000,3.000000,2.000000,-0.666667,0.500000,0.500000,-0.866025,-0.500000,-0.587785,-0.809017,1.000000,0.333333,0.667663,0.316597,0.181818,0.100000,2.000000,0.061959,-0.813393,0.999924,0.000076,0.000000,0.000000,0.986190,0.012237,0.001574,0.000000,train_2020_2021
2021-08-05,rb1s,1,0.000000,2021-08-18,sl,-0.065900,0.699707,0.265778,0.348482,0.266927,0.293215,0.995697,0.062976,0.242747,-0.013466,0.050531,0.091156,0.194393,0.351097,0.109130,0.082986,0.153945,0.873417,0.294134,0.272995,0.258405,0.100651,1.615617,4.642972,0.505409,0.296891,-0.002156,0.004623,0.000000,0.000952,-0.243050,0.074533,-0.485413,-0.324523,-0.053217,0.333734,-0.279877,0.386279,0.355332,0.247043,0.492122,0.343230,-0.156469,-0.285280,-0.370008,0.242205,-0.113624,0.368295,-0.681810,-0.161593,1.000000,14.000000,13.000000,-0.666667,0.500000,0.500000,-0.866025,-0.500000,-0.587785,-0.809017,0.750000,0.750000,0.850767,0.316597,0.181818,0.300000,13.000000,-0.209138,-0.311603,0.000506,0.998905,0.000589,1.000000,0.840771,0.157872,0.001357,0.000000,train_2020_2021
2021-08-05,si1s,1,0.000000,2021-08-09,sl,-0.083366,0.749142,0.070239,0.217475,0.235680,0.238908,0.298029,0.041800,0.137990,-0.019188,-0.032558,-0.084357,-0.179496,-0.465438,-0.113653,0.047515,0.161823,0.683567,0.205236,0.207308,0.205185,1.342460,-3.002008,-8.552064,0.589176,-1.108534,-0.007877,-0.008309,0.000000,0.000463,-1.086235,-0.346059,-0.290067,-0.249616,-0.381185,-0.243157,-0.482207,-0.421113,-0.682784,-0.333360,-0.863503,-0.536284,-0.459222,-0.463161,-0.474041,-1.088529,-0.228446,-0.487817,-0.157077,-0.411264,1.000000,13.000000,12.000000,-0.666667,0.500000,0.500000,-0.866025,-0.500000,-0.587785,-0.809017,0.500000,0.500000,0.845978,0.316597,0.181818,0.300000,12.000000,0.126742,-0.444934,0.536781,0.462622,0.000597,0.000000,0.971344,0.011684,0.016972,0.000000,train_2020_2021
2021-08-06,cl1s,1,0.000000,2021-08-20,sl,-0.090654,0.812411,0.330345,0.413652,0.313675,0.344460,1.053142,0.077423,0.302308,-0.079772,-0.059297,0.060421,-0.358971,-0.125303,-0.106807,0.015474,0.150102,0.865044,0.345899,0.321227,0.304801,-3.210363,-1.706316,-0.787675,0.503622,0.855408,0.000345,0.008446,0.000000,0.001316,0.054384,0.357640,-0.157580,-0.012613,0.026596,0.633669,-1.467895,-0.518802,0.285336,-0.646645,-0.222300,-0.531108,0.125740,0.001997,-0.065397,0.740593,-0.006734,0.693027,-0.488042,-0.045957,1.000000,24.000000,23.000000,-1.000000,0.500000,0.500000,-0.866025,-0.500000,-0.951057,0.309017,0.250000,1.000000,0.794575,0.324159,0.090909,0.300000,23.000000,-0.210770,-0.038050,0.000003,0.996366,0.003631,1.000000,0.644452,0.353885,0.001663,0.000000,train_2020_2021
2021-08-06,es1s,-1,0.000000,2021-08-20,vertical,-0.001692,0.899825,0.084737,0.113582,0.113000,0.105470,0.749884,0.021530,0.061237,0.009071,0.026653,0.049326,0.382561,0.667310,0.177365,0.002672,0.220696,0.848465,0.103750,0.103563,0.103816,1.153953,3.402663,13.314209,0.536283,-0.905722,-0.035198,0.001308,0.000000,0.000118,-0.578375,-0.490493,-0.608485,-0.692996,-0.541741,-0.530636,0.309718,0.442693,0.426498,0.477322,0.966157,0.496930,-0.637954,-0.655847,-0.653606,-0.896270,-1.106700,0.024887,-0.296624,-0.413327,-1.000000,1.000000,0.000000,-1.000000,0.500000,0.500000,-0.866025,-0.500000,-0.951057,0.309017,0.666667,0.666667,0.844297,0.324159,0.090909,0.200000,0.000000,0.344316,0.132210,0.996991,0.003008,0.000001,0.000000,0.964408,0.035093,0.000498,0.000000,train_2020_2021
2021-08-06,fesx1s,-1,1.000000,2021-08-20,vertical,0.007219,0.698098,0.042150,0.164065,0.141057,0.147310,0.298816,0.033582,0.100871,0.020100,0.046874,0.065186,0.494854,0.384761,0.216233,0.175979,0.269462,0.894688,0.131966,0.130427,0.125618,5.432107,3.134283,-0.327581,0.520471,-1.141786,-0.054773,0.001465,0.000000,0.000192,-1.140963,-0.413447,-0.714088,-0.662973,-0.389930,-0.304590,0.612135,0.728394,0.559739,0.821775,0.569965,0.853131,-0.619591,-0.654001,-0.689436,-1.102545,-2.185472,0.063077,-0.157294,-0.467473,-1.000000,8.000000,7.000000,-1.000000,0.500000,0.500000,-0.866025,-0.500000,-0.951057,0.309017,1.000000,1.000000,0.539534,0.324159,0.090909,0.200000,7.000000,0.028772,-0.394145,0.212306,0.786360,0.001334,1.000000,0.260024,0.717131,0.022845,1.000000,train_2020_2021
2021-08-06,hg1s,1,0.000000,2021-08-18,sl,-0.053863,0.741405,0.116295,0.241745,0.246225,0.240754,0.472311,0.035832,0.117020,-0.030465,0.019391,-0.086720,-0.080283,-0.152548,0.059743,0.020912,0.079356,1.248320,0.227678,0.233180,0.230628,-9.432319,2.154796,1.253630,0.652270,-0.503844,-0.001610,-0.010498,0.000000,0.000570,-0.823924,0.073701,0.087747,0.023169,-0.267128,-0.259274,-0.920476,0.206638,-0.716727,-0.197548,-0.327472,0.183121,0.000066,0.046980,0.021050,-0.516243,-0.066478,-0.478943,-0.155325,-0.129332,1.000000,5.000000,4.000000,-1.000000,0.500000,0.500000,-0.866025,-0.500000,-0.951057,0.309017,1.000000,0.500000,0.542568,0.324159,0.090909,0.300000,4.000000,-0.056643,-0.809892,0.000330,0.998694,0.000976,1.000000,0.715990,0.282189,0.001821,0.000000,train_2020_2021
2021-08-06,nq1s,-1,1.000000,2021-08-20,vertical,0.000580,0.719116,0.073830,0.105670,0.141460,0.121696,0.521916,0.041844,0.058520,0.009301,0.025716,0.096821,0.373055,0.822878,0.183811,0.181063,0.218868,1.029839,0.122868,0.131010,0.135677,1.267702,4.262341,17.370957,0.617877,-0.439092,-0.018827,0.000018,0.000000,0.000166,-0.807697,-0.790608,-0.648349,-0.789552,-0.252780,-0.785917,0.220009,0.277680,0.621411,0.412467,1.153972,0.473665,-0.745735,-0.706053,-0.674543,-0.479812,-0.575500,-0.069646,-0.175597,-0.543441,-1.000000,4.000000,3.000000,-1.000000,0.500000,0.500000,-0.866025,-0.500000,-0.951057,0.309017,0.333333,0.333333,0.677051,0.324159,0.090909,0.200000,3.000000,0.058196,-0.079285,0.999920,0.000080,0.000000,0.000000,0.986962,0.011459,0.001579,0.000000,train_2020_2021
2021-08-06,rb1s,1,0.000000,2021-08-19,sl,-0.080903,0.717803,0.272267,0.346557,0.269082,0.292805,1.011835,0.063999,0.243720,-0.033891,0.012168,0.068626,0.026720,0.219033,0.026459,0.015964,0.037732,0.885746,0.290657,0.269742,0.254850,-0.936656,1.529851,4.728964,0.470927,1.532342,0.004612,0.000997,0.000000,0.000929,-0.212001,0.063402,-0.471764,-0.327108,-0.039426,0.341087,-0.664848,0.054817,0.246234,-0.039437,0.270365,-0.011575,-0.179723,-0.307157,-0.393781,1.398046,0.206559,0.066161,-0.683366,-0.170552,1.000000,15.000000,14.000000,-1.000000,0.500000,0.500000,-0.866025,-0.500000,-0.951057,0.309017,0.750000,0.750000,0.852492,0.324159,0.090909,0.300000,14.000000,-0.210197,0.607065,0.000533,0.998892,0.000576,1.000000,0.766404,0.232488,0.001108,0.000000,train_2020_2021
