date,instrument,weight
2022-01-17,es1s,0.0000000000
2022-01-17,fesx1s,-0.5887114169
2022-01-17,gc1s,0.0000000000
2022-01-17,hg1s,0.0000000000
2022-01-17,ho1s,0.0000000000
2022-01-17,ng1s,0.0000000000
2022-01-17,nq1s,0.0000000000
2022-01-17,pl1s,0.0000000000
2022-01-17,rb1s,0.0000000000
2022-01-17,si1s,0.0000000000
2022-01-18,cl1s,0.0840294300
2022-01-18,es1s,0.0000000000
2022-01-18,fesx1s,-0.5904226663
2022-01-18,gc1s,0.0000000000
2022-01-18,hg1s,0.0000000000
2022-01-18,ho1s,0.0000000000
2022-01-18,ng1s,0.0000000000
2022-01-18,nq1s,-0.4717171585
2022-01-18,pl1s,0.0000000000
2022-01-18,rb1s,0.0000000000
2022-01-18,si1s,0.0000000000
2022-01-19,cl1s,0.1093620933
2022-01-19,es1s,0.0000000000
2022-01-19,fesx1s,-0.6002534487
2022-01-19,gc1s,0.0000000000
2022-01-19,hg1s,0.0000000000
2022-01-19,ho1s,0.0000000000
2022-01-19,ng1s,0.0000000000
2022-01-19,nq1s,-0.4754620881
2022-01-19,pl1s,0.0000000000
2022-01-19,rb1s,0.0000000000
2022-01-19,si1s,0.0000000000
2022-01-20,cl1s,0.0970066578
2022-01-20,es1s,0.0000000000
2022-01-20,fesx1s,-0.6039599250
2022-01-20,gc1s,0.0000000000
2022-01-20,hg1s,0.0000000000
2022-01-20,ho1s,0.0000000000
2022-01-20,ng1s,0.0000000000
2022-01-20,nq1s,0.4781410921
2022-01-20,pl1s,-0.3017966951
2022-01-20,rb1s,0.0000000000
2022-01-20,si1s,0.0000000000
2022-01-21,cl1s,0.1258454222
2022-01-21,es1s,0.0000000000
2022-01-21,fesx1s,-0.5883076693
2022-01-21,gc1s,0.0000000000
2022-01-21,hg1s,0.0000000000
2022-01-21,ho1s,0.0000000000
2022-01-21,ng1s,0.0000000000
2022-01-21,nq1s,0.4582961633
2022-01-21,pl1s,0.0000000000
2022-01-21,rb1s,0.0000000000
2022-01-21,si1s,0.0000000000
2022-01-24,cl1s,0.1256370959
2022-01-24,es1s,0.0000000000
2022-01-24,fesx1s,0.5061642245
2022-01-24,gc1s,0.0000000000
2022-01-24,hg1s,0.0000000000
2022-01-24,ho1s,0.0000000000
2022-01-24,ng1s,0.0000000000
2022-01-24,nq1s,0.4634290834
2022-01-24,pl1s,0.0000000000
2022-01-24,rb1s,0.0000000000
2022-01-24,si1s,0.0000000000
2022-01-25,cl1s,0.1143548160
2022-01-25,es1s,0.0000000000
2022-01-25,fesx1s,0.5131438596
2022-01-25,gc1s,0.0000000000
2022-01-25,hg1s,0.0000000000
2022-01-25,ho1s,0.0000000000
2022-01-25,ng1s,-0.0010548470
2022-01-25,nq1s,0.4520965683
2022-01-25,pl1s,0.0000000000
2022-01-25,rb1s,0.0000000000
2022-01-25,si1s,0.0000000000
2022-01-26,cl1s,0.1031347669
2022-01-26,es1s,0.0000000000
2022-01-26,fesx1s,-0.4996647397
2022-01-26,gc1s,0.0000000000
2022-01-26,hg1s,0.0000000000
2022-01-26,ho1s,0.0000000000
2022-01-26,ng1s,-0.0010986078
2022-01-26,nq1s,0.4588638602
2022-01-26,pl1s,0.0000000000
2022-01-26,rb1s,0.0000000000
2022-01-26,si1s,0.0000000000
2022-01-27,cl1s,0.1150768575
2022-01-27,es1s,0.0000000000
2022-01-27,fesx1s,-0.5077085815
2022-01-27,gc1s,0.0000000000
2022-01-27,hg1s,0.0000000000
2022-01-27,ho1s,0.0000000000
2022-01-27,ng1s,-0.0011140217
2022-01-27,nq1s,0.4634970932
2022-01-27,pl1s,0.0000000000
2022-01-27,rb1s,0.0000000000
2022-01-27,si1s,0.0000000000
2022-01-28,cl1s,0.1147102666
2022-01-28,es1s,0.0000000000
2022-01-28,fesx1s,-0.5126260997
2022-01-28,gc1s,0.0000000000
2022-01-28,hg1s,0.0000000000
2022-01-28,ho1s,0.0000000000
2022-01-28,ng1s,0.0000000000
2022-01-28,nq1s,-0.4283841109
2022-01-28,pl1s,0.0000000000
2022-01-28,rb1s,0.0000000000
2022-01-28,si1s,0.0000000000
2022-01-31,cl1s,0.1018482058
2022-01-31,es1s,0.0000000000
2022-01-31,fesx1s,0.5201196981
2022-01-31,gc1s,0.0000000000
2022-01-31,hg1s,0.0000000000
2022-01-31,ho1s,0.0000000000
2022-01-31,ng1s,-0.0009743536
2022-01-31,nq1s,-0.4016959300
2022-01-31,pl1s,0.0000000000
2022-01-31,rb1s,0.0000000000
2022-01-31,si1s,0.0000000000
2022-02-01,cl1s,0.1281554416
2022-02-01,es1s,0.0000000000
2022-02-01,fesx1s,0.5160429206
2022-02-01,gc1s,0.0000000000
2022-02-01,hg1s,0.0000000000
2022-02-01,ho1s,0.0000000000
2022-02-01,ng1s,0.0000000000
2022-02-01,nq1s,-0.4070453543
2022-02-01,pl1s,0.0000000000
2022-02-01,rb1s,0.0000000000
2022-02-01,si1s,0.0000000000
2022-02-02,cl1s,0.1053494348
2022-02-02,es1s,0.0000000000
2022-02-02,fesx1s,0.5241790233
2022-02-02,gc1s,0.0000000000
2022-02-02,hg1s,0.0000000000
2022-02-02,ho1s,0.0000000000
2022-02-02,ng1s,0.0000000000
2022-02-02,nq1s,-0.4116720226
2022-02-02,pl1s,0.0000000000
2022-02-02,rb1s,0.0000000000
2022-02-02,si1s,0.0000000000
2022-02-03,cl1s,0.0000000000
2022-02-03,es1s,0.0000000000
2022-02-03,fesx1s,-0.5095871012
2022-02-03,gc1s,0.0000000000
2022-02-03,hg1s,0.0000000000
2022-02-03,ho1s,0.0000000000
2022-02-03,ng1s,-0.0007948228
2022-02-03,nq1s,-0.3773386476
2022-02-03,pl1s,0.0000000000
2022-02-03,rb1s,0.0000000000
2022-02-03,si1s,0.0000000000
2022-02-04,cl1s,0.0000000000
2022-02-04,es1s,0.0000000000
2022-02-04,fesx1s,0.5078762501
2022-02-04,gc1s,0.0000000000
2022-02-04,hg1s,0.0000000000
2022-02-04,ho1s,0.0000000000
2022-02-04,ng1s,-0.0009106449
2022-02-04,nq1s,-0.3786218952
2022-02-04,pl1s,0.0000000000
2022-02-04,rb1s,0.0000000000
2022-02-04,si1s,0.0000000000
2022-02-07,cl1s,0.0000000000
2022-02-07,es1s,0.0000000000
2022-02-07,fesx1s,0.5091534497
2022-02-07,gc1s,0.0000000000
2022-02-07,hg1s,0.0000000000
2022-02-07,ho1s,0.0000000000
2022-02-07,ng1s,0.0000000000
2022-02-07,nq1s,0.0000000000
2022-02-07,pl1s,0.3331858685
2022-02-07,rb1s,0.0000000000
2022-02-07,si1s,0.0000000000
2022-02-08,cl1s,0.0000000000
2022-02-08,es1s,0.0000000000
2022-02-08,fesx1s,0.5176399268
2022-02-08,gc1s,0.0000000000
2022-02-08,hg1s,0.0000000000
2022-02-08,ho1s,0.0000000000
2022-02-08,ng1s,-0.0009369185
2022-02-08,nq1s,-0.3860736850
2022-02-08,pl1s,0.0000000000
2022-02-08,rb1s,0.0000000000
2022-02-08,si1s,0.0000000000
2022-02-09,cl1s,0.0000000000
2022-02-09,es1s,0.0000000000
2022-02-09,fesx1s,-0.5094795323
2022-02-09,gc1s,0.0000000000
2022-02-09,hg1s,0.0000000000
2022-02-09,ho1s,0.0000000000
2022-02-09,ng1s,-0.0010474723
2022-02-09,nq1s,-0.3818952642
2022-02-09,pl1s,0.0000000000
2022-02-09,rb1s,0.0000000000
2022-02-09,si1s,0.0000000000
2022-02-10,cl1s,0.0772483185
2022-02-10,es1s,0.0000000000
2022-02-10,fesx1s,-0.5180412987
2022-02-10,gc1s,0.0000000000
2022-02-10,hg1s,0.0000000000
2022-02-10,ho1s,0.0000000000
2022-02-10,ng1s,-0.0011148823
2022-02-10,nq1s,0.3778095650
2022-02-10,pl1s,0.0000000000
2022-02-10,rb1s,0.0000000000
2022-02-10,si1s,0.0000000000
2022-02-11,cl1s,0.0000000000
2022-02-11,es1s,0.0000000000
2022-02-11,fesx1s,-0.5206108252
2022-02-11,gc1s,0.0000000000
2022-02-11,hg1s,0.0000000000
2022-02-11,ho1s,0.0000000000
2022-02-11,ng1s,-0.0011215995
2022-02-11,nq1s,0.3653634331
2022-02-11,pl1s,0.0000000000
2022-02-11,rb1s,0.0000000000
2022-02-11,si1s,0.0000000000
2022-02-14,cl1s,0.0000000000
2022-02-14,es1s,0.0000000000
2022-02-14,fesx1s,-0.5029567176
2022-02-14,gc1s,0.0000000000
2022-02-14,hg1s,0.0000000000
2022-02-14,ho1s,0.0000000000
2022-02-14,ng1s,-0.0011099900
2022-02-14,nq1s,0.3712910395
2022-02-14,pl1s,0.0000000000
2022-02-14,rb1s,0.0000000000
2022-02-14,si1s,0.0000000000
2022-02-15,cl1s,0.1356096266
2022-02-15,es1s,0.0000000000
2022-02-15,fesx1s,-0.4937574918
2022-02-15,gc1s,0.0000000000
2022-02-15,hg1s,0.0000000000
2022-02-15,ho1s,0.0000000000
2022-02-15,ng1s,-0.0010583072
2022-02-15,nq1s,0.3632250581
2022-02-15,pl1s,0.3519333793
2022-02-15,rb1s,0.0000000000
2022-02-15,si1s,0.0000000000
2022-02-16,cl1s,0.1064763850
2022-02-16,es1s,0.0000000000
2022-02-16,fesx1s,-0.5017374364
2022-02-16,gc1s,0.0000000000
2022-02-16,hg1s,0.0000000000
2022-02-16,ho1s,0.0000000000
2022-02-16,ng1s,-0.0009754454
2022-02-16,nq1s,0.3693188002
2022-02-16,pl1s,0.3314366416
2022-02-16,rb1s,0.0000000000
2022-02-16,si1s,0.0000000000
2022-02-17,cl1s,0.0978809942
2022-02-17,es1s,0.0000000000
2022-02-17,fesx1s,-0.5077649784
2022-02-17,gc1s,0.0000000000
2022-02-17,hg1s,0.0000000000
2022-02-17,ho1s,0.0000000000
2022-02-17,ng1s,-0.0008855791
2022-02-17,nq1s,0.3595412617
2022-02-17,pl1s,-0.3281825030
2022-02-17,rb1s,0.0000000000
2022-02-17,si1s,0.0000000000
2022-02-18,cl1s,0.1228564924
2022-02-18,es1s,0.0000000000
2022-02-18,fesx1s,-0.5127826077
2022-02-18,gc1s,0.0000000000
2022-02-18,hg1s,0.0000000000
2022-02-18,ho1s,0.0000000000
2022-02-18,ng1s,-0.0010554109
2022-02-18,nq1s,0.3638383443
2022-02-18,pl1s,0.0000000000
2022-02-18,rb1s,0.0000000000
2022-02-18,si1s,0.0000000000
2022-02-21,cl1s,0.0000000000
2022-02-21,es1s,0.0000000000
2022-02-21,fesx1s,-0.4970728716
2022-02-21,gc1s,0.0000000000
2022-02-21,hg1s,0.0000000000
2022-02-21,ho1s,0.0000000000
2022-02-21,ng1s,0.0000000000
2022-02-21,nq1s,0.0000000000
2022-02-21,pl1s,0.0000000000
2022-02-21,rb1s,0.0000000000
2022-02-21,si1s,0.0000000000
2022-02-22,cl1s,0.1221987911
2022-02-22,es1s,0.0000000000
2022-02-22,fesx1s,-0.5053783532
2022-02-22,gc1s,0.0000000000
2022-02-22,hg1s,0.0000000000
2022-02-22,ho1s,0.0000000000
2022-02-22,ng1s,-0.0010466185
2022-02-22,nq1s,0.3690214304
2022-02-22,pl1s,-0.3343719186
2022-02-22,rb1s,0.0000000000
2022-02-22,si1s,0.0000000000
2022-02-23,cl1s,0.0777598299
2022-02-23,es1s,0.0000000000
2022-02-23,fesx1s,-0.5138486363
2022-02-23,gc1s,0.0000000000
2022-02-23,hg1s,0.0000000000
2022-02-23,ho1s,0.0000000000
2022-02-23,ng1s,-0.0011144395
2022-02-23,nq1s,0.3647969114
2022-02-23,pl1s,-0.3398727149
2022-02-23,rb1s,0.0000000000
2022-02-23,si1s,0.0000000000
2022-02-24,cl1s,0.0964246169
2022-02-24,es1s,0.0000000000
2022-02-24,fesx1s,0.4668353538
2022-02-24,gc1s,0.8001536511
2022-02-24,hg1s,0.0000000000
2022-02-24,ho1s,0.0000000000
2022-02-24,ng1s,-0.0011783837
2022-02-24,nq1s,0.3464971695
2022-02-24,pl1s,0.3320565253
2022-02-24,rb1s,0.0000000000
2022-02-24,si1s,0.0000000000
2022-02-25,cl1s,0.1225557044
2022-02-25,es1s,0.0000000000
2022-02-25,fesx1s,0.4238591763
2022-02-25,gc1s,0.7284251670
2022-02-25,hg1s,0.0000000000
2022-02-25,ho1s,0.0000000000
2022-02-25,ng1s,-0.0011447498
2022-02-25,nq1s,0.3471847849
2022-02-25,pl1s,0.0000000000
2022-02-25,rb1s,0.0000000000
2022-02-25,si1s,0.0000000000
2022-02-28,cl1s,0.0941374297
2022-02-28,es1s,0.0000000000
2022-02-28,fesx1s,-0.4293651013
2022-02-28,gc1s,0.0000000000
2022-02-28,hg1s,0.0000000000
2022-02-28,ho1s,0.0000000000
2022-02-28,ng1s,-0.0011615454
2022-02-28,nq1s,0.3525638829
2022-02-28,pl1s,0.3386285048
2022-02-28,rb1s,0.0000000000
2022-02-28,si1s,0.0000000000
2022-03-01,cl1s,0.0000000000
2022-03-01,es1s,0.0000000000
2022-03-01,fesx1s,-0.3944757589
2022-03-01,gc1s,0.0000000000
2022-03-01,hg1s,0.0000000000
2022-03-01,ho1s,0.0000000000
2022-03-01,ng1s,-0.0011519706
2022-03-01,nq1s,0.3550063221
2022-03-01,pl1s,0.0000000000
2022-03-01,rb1s,0.0000000000
2022-03-01,si1s,0.0000000000
2022-03-02,cl1s,0.0000000000
2022-03-02,es1s,0.0000000000
2022-03-02,fesx1s,0.3929105071
2022-03-02,gc1s,0.0000000000
2022-03-02,hg1s,0.0000000000
2022-03-02,ho1s,0.0000000000
2022-03-02,ng1s,-0.0012782185
2022-03-02,nq1s,-0.3547889652
2022-03-02,pl1s,0.0000000000
2022-03-02,rb1s,0.0000000000
2022-03-02,si1s,0.0000000000
2022-03-03,cl1s,0.0961456606
2022-03-03,es1s,0.0000000000
2022-03-03,fesx1s,0.3885752415
2022-03-03,gc1s,0.0000000000
2022-03-03,hg1s,0.0000000000
2022-03-03,ho1s,0.0000000000
2022-03-03,ng1s,-0.0013216840
2022-03-03,nq1s,-0.3576094012
2022-03-03,pl1s,0.0000000000
2022-03-03,rb1s,0.0000000000
2022-03-03,si1s,0.0000000000
2022-03-04,cl1s,0.0000000000
2022-03-04,es1s,0.0000000000
2022-03-04,fesx1s,0.3524927448
2022-03-04,gc1s,0.0000000000
2022-03-04,hg1s,0.0000000000
2022-03-04,ho1s,0.0000000000
2022-03-04,ng1s,-0.0013141520
2022-03-04,nq1s,0.3610887522
2022-03-04,pl1s,-0.3392231860
2022-03-04,rb1s,0.0000000000
2022-03-04,si1s,0.0000000000
2022-03-07,cl1s,0.0000000000
2022-03-07,es1s,0.0000000000
2022-03-07,fesx1s,0.3575925072
2022-03-07,gc1s,0.0000000000
2022-03-07,hg1s,0.0000000000
2022-03-07,ho1s,0.0000000000
2022-03-07,ng1s,-0.0013081731
2022-03-07,nq1s,0.3447601080
2022-03-07,pl1s,-0.3447721488
2022-03-07,rb1s,0.0000000000
2022-03-07,si1s,0.0000000000
2022-03-08,cl1s,0.0000000000
2022-03-08,es1s,0.0000000000
2022-03-08,fesx1s,0.3630003524
2022-03-08,gc1s,0.0000000000
2022-03-08,hg1s,0.0000000000
2022-03-08,ho1s,0.0000000000
2022-03-08,ng1s,-0.0012762530
2022-03-08,nq1s,0.3505501824
2022-03-08,pl1s,-0.3369789615
2022-03-08,rb1s,0.0000000000
2022-03-08,si1s,0.0000000000
2022-03-09,cl1s,0.0000000000
2022-03-09,es1s,0.0000000000
2022-03-09,fesx1s,-0.3066688337
2022-03-09,gc1s,0.0000000000
2022-03-09,hg1s,0.0000000000
2022-03-09,ho1s,0.0000000000
2022-03-09,ng1s,-0.0013239974
2022-03-09,nq1s,0.3333748234
2022-03-09,pl1s,0.0000000000
2022-03-09,rb1s,0.0000000000
2022-03-09,si1s,0.0000000000
2022-03-10,cl1s,0.0000000000
2022-03-10,es1s,0.0000000000
2022-03-10,fesx1s,-0.3049062862
2022-03-10,gc1s,0.0000000000
2022-03-10,hg1s,0.0000000000
2022-03-10,ho1s,0.0000000000
2022-03-10,ng1s,-0.0012974143
2022-03-10,nq1s,0.3378683709
2022-03-10,pl1s,0.0000000000
2022-03-10,rb1s,0.0000000000
2022-03-10,si1s,0.0000000000
2022-03-11,cl1s,0.0000000000
2022-03-11,es1s,0.0000000000
2022-03-11,fesx1s,-0.3067138742
2022-03-11,gc1s,0.0000000000
2022-03-11,hg1s,0.0000000000
2022-03-11,ho1s,0.0000000000
2022-03-11,ng1s,-0.0013383057
2022-03-11,nq1s,0.3378471763
2022-03-11,pl1s,0.3233630123
2022-03-11,rb1s,0.0000000000
2022-03-11,si1s,0.0000000000
2022-03-14,cl1s,-0.0460409773
2022-03-14,es1s,0.0000000000
2022-03-14,fesx1s,-0.3085242127
2022-03-14,gc1s,0.0000000000
2022-03-14,hg1s,0.0000000000
2022-03-14,ho1s,0.0000000000
2022-03-14,ng1s,-0.0013283431
2022-03-14,nq1s,0.3398121188
2022-03-14,pl1s,0.3127021018
2022-03-14,rb1s,0.0000000000
2022-03-14,si1s,0.0000000000
2022-03-15,cl1s,0.0000000000
2022-03-15,es1s,0.0000000000
2022-03-15,fesx1s,-0.3136948932
2022-03-15,gc1s,0.0000000000
2022-03-15,hg1s,0.0000000000
2022-03-15,ho1s,0.0000000000
2022-03-15,ng1s,-0.0013147960
2022-03-15,nq1s,0.3281501327
2022-03-15,pl1s,0.2918103160
2022-03-15,rb1s,0.0000000000
2022-03-15,si1s,0.0000000000
2022-03-16,cl1s,0.0000000000
2022-03-16,es1s,0.0000000000
2022-03-16,fesx1s,-0.2977609678
2022-03-16,gc1s,0.0000000000
2022-03-16,hg1s,0.0000000000
2022-03-16,ho1s,0.0000000000
2022-03-16,ng1s,-0.0012710672
2022-03-16,nq1s,0.3136693128
2022-03-16,pl1s,0.2962620112
2022-03-16,rb1s,0.0000000000
2022-03-16,si1s,0.0000000000
2022-03-17,cl1s,0.0000000000
2022-03-17,es1s,0.0000000000
2022-03-17,fesx1s,-0.3027560016
2022-03-17,gc1s,0.0000000000
2022-03-17,hg1s,0.0000000000
2022-03-17,ho1s,0.0000000000
2022-03-17,ng1s,-0.0013532138
2022-03-17,nq1s,0.3169811232
2022-03-17,pl1s,0.2954919349
2022-03-17,rb1s,0.0000000000
2022-03-17,si1s,0.0000000000
2022-03-18,cl1s,-0.0427557839
2022-03-18,es1s,0.0000000000
2022-03-18,fesx1s,-0.3078118069
2022-03-18,gc1s,0.0000000000
2022-03-18,hg1s,0.0000000000
2022-03-18,ho1s,0.0000000000
2022-03-18,ng1s,0.0000000000
2022-03-18,nq1s,0.3160452261
2022-03-18,pl1s,0.3002378809
2022-03-18,rb1s,0.0000000000
2022-03-18,si1s,0.0000000000
2022-03-21,cl1s,-0.0542628581
2022-03-21,es1s,0.0000000000
2022-03-21,fesx1s,-0.3129854390
2022-03-21,gc1s,0.0000000000
2022-03-21,hg1s,0.0000000000
2022-03-21,ho1s,0.0000000000
2022-03-21,ng1s,0.0000000000
2022-03-21,nq1s,0.3212544150
2022-03-21,pl1s,0.0000000000
2022-03-21,rb1s,0.0000000000
2022-03-21,si1s,0.0000000000
2022-03-22,cl1s,-0.0672153620
2022-03-22,es1s,0.0000000000
2022-03-22,fesx1s,-0.3174380142
2022-03-22,gc1s,0.5655454909
2022-03-22,hg1s,0.0000000000
2022-03-22,ho1s,0.0000000000
2022-03-22,ng1s,0.0000000000
2022-03-22,nq1s,0.3215060664
2022-03-22,pl1s,0.0000000000
2022-03-22,rb1s,0.0000000000
2022-03-22,si1s,0.0000000000
2022-03-23,cl1s,-0.0660624112
2022-03-23,es1s,0.0000000000
2022-03-23,fesx1s,-0.3207078889
2022-03-23,gc1s,0.0000000000
2022-03-23,hg1s,0.0000000000
2022-03-23,ho1s,0.0000000000
2022-03-23,ng1s,0.0000000000
2022-03-23,nq1s,0.3240587873
2022-03-23,pl1s,0.0000000000
2022-03-23,rb1s,0.0000000000
2022-03-23,si1s,0.0000000000
2022-03-24,cl1s,-0.0707935315
2022-03-24,es1s,0.0000000000
2022-03-24,fesx1s,-0.3260331069
2022-03-24,gc1s,0.0000000000
2022-03-24,hg1s,0.0000000000
2022-03-24,ho1s,0.0000000000
2022-03-24,ng1s,0.0000000000
2022-03-24,nq1s,-0.3231437834
2022-03-24,pl1s,0.3147580512
2022-03-24,rb1s,0.0000000000
2022-03-24,si1s,0.0000000000
2022-03-25,cl1s,-0.0680307589
2022-03-25,es1s,0.0000000000
2022-03-25,fesx1s,-0.3315037485
