scope,instrument,date,t1,partition,side,sigma,pt,sl,h,ret,label,touch
global,si1s,2022-03-07,2022-03-08,test,-1.0,0.016810895310640294,2.5,1.5,10,-0.04568429269018326,0,sl
global,si1s,2022-03-09,2022-03-23,test,-1.0,0.021336884440510198,2.5,1.5,10,0.02428726384873292,1,vert
global,si1s,2022-03-11,2022-03-16,test,-1.0,0.02159235001974921,2.5,1.5,10,0.055428134384306604,1,pt
global,si1s,2022-03-15,2022-03-29,test,-1.0,0.022906833926399316,2.5,1.5,10,0.016773987887628294,1,vert
global,si1s,2022-03-17,2022-03-31,test,-1.0,0.023861180513811368,2.5,1.5,10,0.01885540259622398,1,vert
global,si1s,2022-03-18,2022-04-01,test,-1.0,0.024419057887580843,2.5,1.5,10,0.017259936114438545,1,vert
global,si1s,2022-03-22,2022-03-24,test,-1.0,0.024672380092572777,2.5,1.5,10,-0.04079666010064242,0,sl
global,si1s,2022-03-23,2022-04-06,test,-1.0,0.024702545078059777,2.5,1.5,10,0.02902060386436256,1,vert
global,si1s,2022-03-24,2022-04-07,test,-1.0,0.025449391583724168,2.5,1.5,10,0.04571759337879466,1,vert
global,si1s,2022-03-25,2022-04-08,test,-1.0,0.024648571285731793,2.5,1.5,10,0.03091938304510622,1,vert
global,si1s,2022-03-28,2022-04-11,test,-1.0,0.024877322856250796,2.5,1.5,10,0.008294967098641637,1,vert
global,si1s,2022-03-29,2022-04-12,test,-1.0,0.02280928272857977,2.5,1.5,10,-0.04038648059761285,0,sl
global,si1s,2022-03-30,2022-04-13,test,-1.0,0.022910723434318006,2.5,1.5,10,-0.036514952252832744,0,sl
global,si1s,2022-03-31,2022-04-13,test,-1.0,0.0229105486298715,2.5,1.5,10,-0.03569012850545494,0,sl
global,si1s,2022-04-01,2022-04-18,test,1.0,0.02263023731087167,2.5,1.5,10,0.060679808423658166,1,pt
global,si1s,2022-04-04,2022-04-13,test,1.0,0.022630164746608634,2.5,1.5,10,0.058560390928102946,1,pt
global,si1s,2022-04-05,2022-04-13,test,1.0,0.019760204667884987,2.5,1.5,10,0.060976603714851585,1,pt
global,si1s,2022-04-06,2022-04-12,test,1.0,0.01781188930537066,2.5,1.5,10,0.05221195485242691,1,pt
global,si1s,2022-04-07,2022-04-13,test,1.0,0.017527670288393103,2.5,1.5,10,0.05235496327474798,1,pt
global,si1s,2022-04-11,2022-04-12,test,-1.0,0.016104045060725946,2.5,1.5,10,-0.029935566425883353,0,sl
global,si1s,2022-04-12,2022-04-21,test,1.0,0.017394248815756665,2.5,1.5,10,-0.043287351934439666,0,sl
global,si1s,2022-04-13,2022-04-21,test,-1.0,0.01693018878586223,2.5,1.5,10,0.05412985080129218,1,pt
global,si1s,2022-04-14,2022-04-21,test,1.0,0.015298783621854531,2.5,1.5,10,-0.04198443582917999,0,sl
global,si1s,2022-04-18,2022-04-19,test,1.0,0.014916060780211036,2.5,1.5,10,-0.0290248565221658,0,sl
global,si1s,2022-04-19,2022-04-22,test,-1.0,0.016383651764775943,2.5,1.5,10,0.0445827260005246,1,pt
global,si1s,2022-04-21,2022-04-26,test,-1.0,0.01682907162711967,2.5,1.5,10,0.0442973886645367,1,pt
global,si1s,2022-04-22,2022-04-25,test,1.0,0.015540865991404229,2.5,1.5,10,-0.024279648084985617,0,sl
global,si1s,2022-04-25,2022-04-29,test,1.0,0.01615773299980955,2.5,1.5,10,-0.027180784579610817,0,sl
global,si1s,2022-04-26,2022-05-02,test,1.0,0.015896534506148616,2.5,1.5,10,-0.04264518877730428,0,sl
global,si1s,2022-04-27,2022-05-02,test,1.0,0.015500731117701871,2.5,1.5,10,-0.03918315184888499,0,sl
global,si1s,2022-04-28,2022-05-02,test,1.0,0.015098915635340717,2.5,1.5,10,-0.025753850543474455,0,sl
global,si1s,2022-04-29,2022-05-04,test,1.0,0.015054438980455036,2.5,1.5,10,-0.02958631128254352,0,sl
global,si1s,2022-05-02,2022-05-09,test,1.0,0.015206035576389767,2.5,1.5,10,-0.033829259515263055,0,sl
global,si1s,2022-05-03,2022-05-09,test,1.0,0.015309364162805478,2.5,1.5,10,-0.03728215301171678,0,sl
global,si1s,2022-05-04,2022-05-09,test,1.0,0.015391108236605743,2.5,1.5,10,-0.025979822944882658,0,sl
global,si1s,2022-05-05,2022-05-09,test,1.0,0.015456929154258885,2.5,1.5,10,-0.02775921190174857,0,sl
global,si1s,2022-05-06,2022-05-09,test,1.0,0.015015173203311008,2.5,1.5,10,-0.024455671606929852,0,sl
global,si1s,2022-05-09,2022-05-12,test,1.0,0.015478231647433123,2.5,1.5,10,-0.04798350148122754,0,sl
global,si1s,2022-05-10,2022-05-12,test,1.0,0.015365105867313145,2.5,1.5,10,-0.030386482458306663,0,sl
global,si1s,2022-05-11,2022-05-12,test,1.0,0.013155492442648546,2.5,1.5,10,-0.037172653757874485,0,sl
global,si1s,2022-05-12,2022-05-16,test,1.0,0.013746922025785837,2.5,1.5,10,0.037452461622781374,1,pt
global,si1s,2022-05-13,2022-05-19,test,1.0,0.014616165182530033,2.5,1.5,10,0.04318842085814789,1,pt
global,si1s,2022-05-16,2022-05-31,test,1.0,0.015553125681353764,2.5,1.5,10,0.006357014360937718,1,vert
global,si1s,2022-05-17,2022-06-01,test,1.0,0.015382221424516394,2.5,1.5,10,0.007586206586203792,1,vert
global,si1s,2022-05-18,2022-06-02,test,1.0,0.015368180501058114,2.5,1.5,10,0.033930560905929275,1,vert
global,si1s,2022-05-19,2022-06-03,test,1.0,0.015713642461609164,2.5,1.5,10,0.0,0,vert
global,si1s,2022-05-20,2022-06-06,test,1.0,0.015619034158216433,2.5,1.5,10,0.019285780058308166,1,vert
global,si1s,2022-05-23,2022-06-07,test,1.0,0.015059987322161763,2.5,1.5,10,0.020945541990381678,1,vert
global,si1s,2022-05-24,2022-06-08,test,1.0,0.015697754050880586,2.5,1.5,10,0.0014050672408654208,1,vert
global,si1s,2022-05-25,2022-06-09,test,1.0,0.01574493359193296,2.5,1.5,10,-0.0024234107693743567,0,vert
global,si1s,2022-05-26,2022-06-10,test,1.0,0.015645778890730336,2.5,1.5,10,-0.0015479166617418105,0,vert
global,si1s,2022-05-27,2022-06-13,test,-1.0,0.015758805351786656,2.5,1.5,10,0.03806118800646352,1,vert
global,si1s,2022-05-31,2022-06-14,test,1.0,0.015556877062833119,2.5,1.5,10,-0.03384359992820907,0,sl
global,si1s,2022-06-01,2022-06-14,test,-1.0,0.015760097181828078,2.5,1.5,10,0.04385124280072705,1,pt
global,si1s,2022-06-02,2022-06-13,test,-1.0,0.016064819208964964,2.5,1.5,10,0.04579124678220192,1,pt
global,si1s,2022-06-03,2022-06-14,test,-1.0,0.01646152209416739,2.5,1.5,10,0.0435457370016501,1,pt
global,si1s,2022-06-06,2022-06-14,test,-1.0,0.01658875726912147,2.5,1.5,10,0.051511859658597836,1,pt
global,si1s,2022-06-07,2022-06-13,test,-1.0,0.015601980915408532,2.5,1.5,10,0.04161781983980917,1,pt
global,si1s,2022-06-08,2022-06-13,test,-1.0,0.014990866577919659,2.5,1.5,10,0.03797411134298945,1,pt
global,si1s,2022-06-09,2022-06-13,test,1.0,0.015253711801174076,2.5,1.5,10,-0.025759729703525802,0,sl
global,si1s,2022-06-10,2022-06-13,test,1.0,0.012294844335437122,2.5,1.5,10,-0.030823948599255968,0,sl
global,si1s,2022-06-13,2022-06-28,test,1.0,0.014277524177862436,2.5,1.5,10,-0.019597215423781345,0,vert
global,si1s,2022-06-14,2022-06-16,test,1.0,0.013329745868387043,2.5,1.5,10,0.044430656856681905,1,pt
global,si1s,2022-06-15,2022-06-28,test,1.0,0.014147811723780908,2.5,1.5,10,-0.0271493388089713,0,sl
per_class,cl1s,2020-01-07,2020-01-08,train,-1.0,0.009756523529109662,2.5,2.5,20,0.04928229671059314,1,pt
per_class,cl1s,2020-01-22,2020-01-24,train,-1.0,0.016239904694456127,2.5,2.5,20,0.0449418395624851,1,pt
per_class,cl1s,2020-01-23,2020-01-27,train,-1.0,0.016647881557833574,2.5,2.5,20,0.04407267483441035,1,pt
per_class,cl1s,2020-01-24,2020-01-31,train,-1.0,0.016951020367699493,2.5,2.5,20,0.04853294004430764,1,pt
per_class,cl1s,2020-01-27,2020-02-03,train,-1.0,0.016805740530172676,2.5,2.5,20,0.05701919460981464,1,pt
per_class,cl1s,2020-01-28,2020-02-03,train,-1.0,0.016999260252895568,2.5,2.5,20,0.06301421086524772,1,pt
per_class,cl1s,2020-01-29,2020-02-03,train,-1.0,0.01696232223016401,2.5,2.5,20,0.06037877364271449,1,pt
per_class,cl1s,2020-01-30,2020-02-04,train,-1.0,0.017296431222037056,2.5,2.5,20,0.04852320655327835,1,pt
per_class,cl1s,2020-01-31,2020-02-26,train,-1.0,0.017150194175581383,2.5,2.5,20,0.059278275944995906,1,pt
per_class,cl1s,2020-02-05,2020-02-19,train,1.0,0.01661335686735026,2.5,2.5,20,0.04909356132513154,1,pt
per_class,cl1s,2020-02-06,2020-02-19,train,1.0,0.013976826750913846,2.5,2.5,20,0.04497543175365437,1,pt
per_class,cl1s,2020-02-07,2020-02-14,train,1.0,0.013910074694196448,2.5,2.5,20,0.03491521865491287,1,pt
per_class,cl1s,2020-02-10,2020-02-13,train,1.0,0.013987442382664327,2.5,2.5,20,0.037320960234610956,1,pt
per_class,cl1s,2020-02-11,2020-02-14,train,1.0,0.014314738620807217,2.5,2.5,20,0.04279002393999387,1,pt
per_class,cl1s,2020-02-12,2020-02-19,train,1.0,0.015868851140288028,2.5,2.5,20,0.04048267044299747,1,pt
per_class,cl1s,2020-02-13,2020-02-20,train,1.0,0.016068589059082854,2.5,2.5,20,0.0429732869147581,1,pt
per_class,cl1s,2020-02-14,2020-02-25,train,1.0,0.01611818411788619,2.5,2.5,20,-0.04625382300633718,0,sl
per_class,cl1s,2020-02-18,2020-02-25,train,1.0,0.01609011482033813,2.5,2.5,20,-0.04570663648696982,0,sl
per_class,cl1s,2020-02-19,2020-02-25,train,1.0,0.01731551007296798,2.5,2.5,20,-0.0671153487524121,0,sl
per_class,cl1s,2020-02-20,2020-02-24,train,1.0,0.016548350188345835,2.5,2.5,20,-0.045471418285369825,0,sl
per_class,cl1s,2020-02-21,2020-02-25,train,1.0,0.01610396884768102,2.5,2.5,20,-0.06519295625614285,0,sl
per_class,cl1s,2020-02-24,2020-02-26,train,1.0,0.017170864353423822,2.5,2.5,20,-0.05249854152282962,0,sl
per_class,cl1s,2020-02-25,2020-02-27,train,1.0,0.017866420360961165,2.5,2.5,20,-0.056312625063443256,0,sl
per_class,cl1s,2020-02-26,2020-02-28,train,1.0,0.0182648824360148,2.5,2.5,20,-0.0814693209049987,0,sl
per_class,cl1s,2020-02-27,2020-02-28,train,1.0,0.019393833526767813,2.5,2.5,20,-0.049479719734585204,0,sl
per_class,cl1s,2020-02-28,2020-03-03,train,1.0,0.021531732851168415,2.5,2.5,20,0.05406613037286845,1,pt
per_class,cl1s,2020-03-18,2020-03-19,train,1.0,0.0904760346864588,2.5,2.5,20,0.2438790202528529,1,pt
per_class,cl1s,2020-03-20,2020-04-20,train,1.0,0.10980310290953234,2.5,2.5,20,-0.3111245621182306,0,sl
per_class,cl1s,2020-03-23,2020-04-20,train,1.0,0.1110838535291566,2.5,2.5,20,-0.3326519193210874,0,sl
per_class,cl1s,2020-03-24,2020-04-20,train,1.0,0.11209422182912515,2.5,2.5,20,-0.35071840245104124,0,sl
per_class,cl1s,2020-03-26,2020-04-20,train,1.0,0.11324270672814253,2.5,2.5,20,-0.31021012572735995,0,sl
per_class,cl1s,2020-03-27,2020-04-03,train,1.0,0.11323483174562435,2.5,2.5,20,0.3175267318983763,1,pt
per_class,cl1s,2020-03-30,2020-04-03,train,1.0,0.11179376165345198,2.5,2.5,20,0.41065206542429444,1,pt
per_class,cl1s,2020-04-21,2020-04-23,train,1.0,0.1515305132831126,2.5,2.5,20,0.4261019894772964,1,pt
per_class,cl1s,2020-04-22,2020-05-01,train,1.0,0.15883189238628795,2.5,2.5,20,0.4354136440089418,1,pt
per_class,cl1s,2020-04-23,2020-05-05,train,1.0,0.16596403028545723,2.5,2.5,20,0.48848484819049975,1,pt
per_class,cl1s,2020-04-24,2020-05-05,train,1.0,0.1660857813337614,2.5,2.5,20,0.4498229040066988,1,pt
per_class,cl1s,2020-04-27,2020-04-30,train,1.0,0.17552764328986356,2.5,2.5,20,0.47417840368347797,1,pt
per_class,cl1s,2020-04-28,2020-04-30,train,1.0,0.17539850335357576,2.5,2.5,20,0.5267423015363157,1,pt
per_class,cl1s,2020-04-29,2020-05-05,train,1.0,0.18293745727870922,2.5,2.5,20,0.6308100945659525,1,pt
per_class,cl1s,2020-04-30,2020-05-15,train,1.0,0.19148447526857246,2.5,2.5,20,0.5430829213625059,1,pt
per_class,cl1s,2020-05-01,2020-05-15,train,1.0,0.18396316335899773,2.5,2.5,20,0.46975137753757945,1,pt
per_class,cl1s,2020-05-04,2020-05-18,train,1.0,0.1816062097933004,2.5,2.5,20,0.5286578788469731,1,pt
per_class,cl1s,2020-05-05,2020-06-02,train,1.0,0.1873459011974307,2.5,2.5,20,0.47601667847238605,1,pt
per_class,cl1s,2020-05-06,2020-06-02,train,1.0,0.18636299191825068,2.5,2.5,20,0.5110866869801955,1,pt
per_class,cl1s,2020-05-07,2020-05-29,train,1.0,0.18557584641637723,2.5,2.5,20,0.48411959030294893,1,pt
per_class,cl1s,2020-05-08,2020-06-02,train,1.0,0.18511470250928058,2.5,2.5,20,0.46527767429582534,1,pt
per_class,cl1s,2020-05-11,2020-06-02,train,1.0,0.18514159446284742,2.5,2.5,20,0.5016971677359392,1,pt
per_class,cl1s,2020-05-12,2020-06-05,train,1.0,0.18435691974370352,2.5,2.5,20,0.5108362097639836,1,pt
per_class,cl1s,2020-05-13,2020-06-05,train,1.0,0.18438627864268883,2.5,2.5,20,0.5401090353344431,1,pt
per_class,cl1s,2020-05-14,2020-06-12,train,1.0,0.18526096670360465,2.5,2.5,20,0.3005738873993462,1,vert
per_class,cl1s,2020-05-19,2020-06-17,train,1.0,0.11369226266914255,2.5,2.5,20,0.18720505987840652,1,vert
per_class,cl1s,2020-05-27,2020-06-05,train,1.0,0.07640448099326073,2.5,2.5,20,0.20542517530039528,1,pt
per_class,cl1s,2020-05-28,2020-06-05,train,1.0,0.0676898292043402,2.5,2.5,20,0.17324236157772122,1,pt
per_class,cl1s,2020-06-04,2020-07-02,train,1.0,0.03608755921169253,2.5,2.5,20,0.0790170662118439,1,vert
per_class,cl1s,2020-06-05,2020-07-06,train,1.0,0.0355707785458785,2.5,2.5,20,0.020130674287693884,1,vert
per_class,cl1s,2020-06-08,2020-07-07,train,1.0,0.03750109340034953,2.5,2.5,20,0.05619895329080271,1,vert
per_class,cl1s,2020-06-09,2020-07-08,train,1.0,0.03595031346014921,2.5,2.5,20,0.042996456626396506,1,vert
per_class,cl1s,2020-06-10,2020-07-09,train,1.0,0.034536743946421276,2.5,2.5,20,-0.006484247208411342,0,vert
per_class,cl1s,2020-06-11,2020-06-22,train,1.0,0.04117637030456509,2.5,2.5,20,0.11297384659361165,1,pt
per_class,cl1s,2020-06-12,2020-06-22,train,1.0,0.03841405264161621,2.5,2.5,20,0.11542938796833302,1,pt
per_class,cl1s,2020-06-17,2020-07-16,train,1.0,0.03524122361209383,2.5,2.5,20,0.06601074482223335,1,vert
per_class,cl1s,2020-06-18,2020-07-17,train,1.0,0.03424457960562223,2.5,2.5,20,0.0384927037151237,1,vert
per_class,cl1s,2020-06-19,2020-07-20,train,1.0,0.03433898975105459,2.5,2.5,20,0.02240318441980471,1,vert
per_class,cl1s,2020-06-22,2020-07-21,train,1.0,0.03384665349736013,2.5,2.5,20,0.024244731801813968,1,vert
per_class,cl1s,2020-06-23,2020-07-22,train,1.0,0.03364797289396241,2.5,2.5,20,0.0328854229494715,1,vert
per_class,cl1s,2020-06-24,2020-07-21,train,1.0,0.03497955499459997,2.5,2.5,20,0.0975398029953567,1,pt
per_class,cl1s,2020-06-25,2020-07-24,train,1.0,0.034773104610858814,2.5,2.5,20,0.061222401794335246,1,vert
per_class,cl1s,2020-06-26,2020-07-21,train,1.0,0.03320780698489643,2.5,2.5,20,0.08385263516227748,1,pt
per_class,cl1s,2020-06-29,2020-07-28,train,1.0,0.03372973066889403,2.5,2.5,20,0.02875917204102585,1,vert
per_class,cl1s,2020-06-30,2020-07-29,train,1.0,0.03300477536870705,2.5,2.5,20,0.04585250934371188,1,vert
per_class,cl1s,2020-07-01,2020-07-30,train,1.0,0.03302076162327027,2.5,2.5,20,-0.0023317492939696205,0,vert
per_class,cl1s,2020-07-02,2020-07-31,train,1.0,0.03325737821818646,2.5,2.5,20,-0.014133851368690054,0,vert
per_class,cl1s,2020-07-06,2020-08-03,train,1.0,0.030941490067233537,2.5,2.5,20,0.004476595438164255,1,vert
per_class,cl1s,2020-07-07,2020-08-04,train,1.0,0.029767649943915352,2.5,2.5,20,0.021628526461763498,1,vert
per_class,cl1s,2020-07-08,2020-08-05,train,1.0,0.029527833168249553,2.5,2.5,20,0.02655705530976049,1,vert
per_class,cl1s,2020-07-09,2020-08-06,train,1.0,0.030245459538173695,2.5,2.5,20,0.0536936647791979,1,vert
per_class,cl1s,2020-07-10,2020-08-07,train,1.0,0.022958158442952945,2.5,2.5,20,0.011612073090387032,1,vert
per_class,cl1s,2020-07-13,2020-08-10,train,1.0,0.02319484964360845,2.5,2.5,20,0.040832700670383915,1,vert
per_class,cl1s,2020-07-14,2020-08-11,train,1.0,0.022771916135670252,2.5,2.5,20,0.027773282002591992,1,vert
per_class,cl1s,2020-07-15,2020-08-12,train,1.0,0.022140582661195427,2.5,2.5,20,0.030676327911141277,1,vert
per_class,cl1s,2020-07-16,2020-08-13,train,1.0,0.022139472484582076,2.5,2.5,20,0.03200586312417397,1,vert
per_class,cl1s,2020-07-17,2020-08-14,train,1.0,0.021755220310172615,2.5,2.5,20,0.030920245840179605,1,vert
per_class,cl1s,2020-07-20,2020-08-17,train,1.0,0.02135596721767525,2.5,2.5,20,0.047504940834944165,1,vert
per_class,cl1s,2020-07-21,2020-08-18,train,1.0,0.021453720183331332,2.5,2.5,20,0.02133245885200652,1,vert
per_class,cl1s,2020-07-22,2020-08-19,train,1.0,0.021327935784584404,2.5,2.5,20,0.02158299769969174,1,vert
per_class,cl1s,2020-07-23,2020-08-17,train,1.0,0.016548791142495828,2.5,2.5,20,0.04367913712294791,1,pt
per_class,cl1s,2020-07-24,2020-08-21,train,1.0,0.016183668556991077,2.5,2.5,20,0.01815905242531768,1,vert
per_class,cl1s,2020-07-27,2020-07-30,train,1.0,0.01607202069427879,2.5,2.5,20,-0.04038461514592828,0,sl
per_class,cl1s,2020-07-28,2020-08-12,train,1.0,0.015146174874847674,2.5,2.5,20,0.03971734882208322,1,pt
per_class,cl1s,2020-07-29,2020-08-17,train,1.0,0.014887398917122922,2.5,2.5,20,0.038621326639614484,1,pt
per_class,cl1s,2020-07-30,2020-08-04,train,1.0,0.01658147193822626,2.5,2.5,20,0.04458917865572509,1,pt
per_class,cl1s,2020-07-31,2020-08-05,train,1.0,0.01600118991602074,2.5,2.5,20,0.047678172409770125,1,pt
per_class,cl1s,2020-08-03,2020-08-17,train,1.0,0.016551655645469513,2.5,2.5,20,0.04520609966816247,1,pt
per_class,cl1s,2020-08-04,2020-09-01,train,1.0,0.016954471005881728,2.5,2.5,20,0.018148903321098198,1,vert
per_class,cl1s,2020-08-21,2020-09-04,train,1.0,0.014921825981435786,2.5,2.5,20,-0.060699102602889576,0,sl
per_class,cl1s,2020-08-24,2020-09-04,train,1.0,0.014902515829393004,2.5,2.5,20,-0.0668700148265261,0,sl
per_class,cl1s,2020-08-25,2020-09-02,train,1.0,0.014912894413427606,2.5,2.5,20,-0.04244521328343198,0,sl
per_class,cl1s,2020-08-26,2020-09-02,train,1.0,0.014896582343487496,2.5,2.5,20,-0.043327955961752096,0,sl
per_class,cl1s,2020-09-01,2020-09-03,train,1.0,0.011813279478375452,2.5,2.5,20,-0.03250701629065911,0,sl
per_class,cl1s,2020-09-02,2020-09-04,train,1.0,0.013345922887533097,2.5,2.5,20,-0.04191761049805298,0,sl
per_class,cl1s,2020-09-16,2020-10-02,train,1.0,0.026816658158421325,2.5,2.5,20,-0.08314773579694423,0,sl
per_class,cl1s,2020-09-21,2020-10-19,train,1.0,0.028840747183548534,2.5,2.5,20,0.030906219050434336,1,vert
per_class,cl1s,2020-09-22,2020-10-20,train,1.0,0.028840046335398852,2.5,2.5,20,0.040135364654646066,1,vert
per_class,cl1s,2020-09-23,2020-10-02,train,1.0,0.028482274565984875,2.5,2.5,20,-0.07212622096377042,0,sl
per_class,cl1s,2020-09-24,2020-10-02,train,1.0,0.028630430576727137,2.5,2.5,20,-0.08087323266425761,0,sl
per_class,cl1s,2020-09-25,2020-10-02,train,1.0,0.028618669019484275,2.5,2.5,20,-0.07950310619591883,0,sl
per_class,cl1s,2020-09-28,2020-10-02,train,1.0,0.02874925829419752,2.5,2.5,20,-0.08743842418579495,0,sl
per_class,cl1s,2020-09-29,2020-10-27,train,1.0,0.029491833835662413,2.5,2.5,20,-0.00018211561358916217,0,vert
per_class,cl1s,2020-09-30,2020-10-02,train,1.0,0.0301001713742898,2.5,2.5,20,-0.07881650960954822,0,sl
per_class,cl1s,2020-10-01,2020-10-29,train,1.0,0.030538197165789493,2.5,2.5,20,-0.07263641118902431,0,vert
per_class,cl1s,2020-10-02,2020-10-06,train,1.0,0.03183840997817039,2.5,2.5,20,0.09770580323554046,1,pt
per_class,cl1s,2020-10-05,2020-10-29,train,1.0,0.0337188268344302,2.5,2.5,20,-0.0844589966087872,0,sl
per_class,cl1s,2020-10-07,2020-10-29,train,1.0,0.028823787808339243,2.5,2.5,20,-0.10118853192054333,0,sl
per_class,cl1s,2020-10-08,2020-10-28,train,1.0,0.02900218285716507,2.5,2.5,20,-0.09884280857126104,0,sl
per_class,cl1s,2020-10-09,2020-10-28,train,1.0,0.029306867436864396,2.5,2.5,20,-0.08574717456453029,0,sl
per_class,cl1s,2020-10-12,2020-10-29,train,1.0,0.030214875138082964,2.5,2.5,20,-0.08933507074321856,0,sl
per_class,cl1s,2020-10-13,2020-10-28,train,1.0,0.02993518189849519,2.5,2.5,20,-0.07665013125837017,0,sl
per_class,cl1s,2020-10-14,2020-10-28,train,1.0,0.028316428150068976,2.5,2.5,20,-0.09554910519573145,0,sl
per_class,cl1s,2020-10-15,2020-10-28,train,1.0,0.0279625945313127,2.5,2.5,20,-0.09335596519486289,0,sl
per_class,cl1s,2020-10-16,2020-10-28,train,1.0,0.02796030548421718,2.5,2.5,20,-0.09071011672234919,0,sl
per_class,cl1s,2020-10-19,2020-10-28,train,1.0,0.02603437845084371,2.5,2.5,20,-0.0893813930127968,0,sl
per_class,cl1s,2020-10-20,2020-10-26,train,1.0,0.026200794843127737,2.5,2.5,20,-0.07529975954481272,0,sl
per_class,cl1s,2020-10-21,2020-10-29,train,1.0,0.027890118032212415,2.5,2.5,20,-0.09642767933580876,0,sl
per_class,cl1s,2020-10-22,2020-10-28,train,1.0,0.028022014372097406,2.5,2.5,20,-0.07997047271084923,0,sl
per_class,cl1s,2020-10-23,2020-10-29,train,1.0,0.028365740775899557,2.5,2.5,20,-0.09234629852849541,0,sl
per_class,cl1s,2020-10-26,2020-11-11,train,1.0,0.02914340669381432,2.5,2.5,20,0.07494813262137479,1,pt
per_class,cl1s,2020-10-27,2020-10-29,train,1.0,0.028931240962146575,2.5,2.5,20,-0.08592367916689347,0,sl
per_class,cl1s,2020-10-28,2020-11-09,train,1.0,0.03098838765214655,2.5,2.5,20,0.07756084503339444,1,pt
per_class,cl1s,2020-10-29,2020-11-04,train,1.0,0.030726979658724115,2.5,2.5,20,0.08238871989046181,1,pt
per_class,cl1s,2020-10-30,2020-11-04,train,1.0,0.029292733329935428,2.5,2.5,20,0.09388097282596597,1,pt
per_class,cl1s,2020-11-02,2020-11-09,train,1.0,0.02684355922177076,2.5,2.5,20,0.09453952695837087,1,pt
per_class,cl1s,2020-11-03,2020-11-09,train,1.0,0.02594508225810365,2.5,2.5,20,0.06983536862696971,1,pt
per_class,cl1s,2020-11-04,2020-11-20,train,1.0,0.027427190649100996,2.5,2.5,20,0.07752993853255608,1,pt
per_class,cl1s,2020-11-05,2020-11-10,train,1.0,0.026412758753385283,2.5,2.5,20,0.06625418961942597,1,pt
per_class,cl1s,2020-11-06,2020-11-09,train,1.0,0.027813944419902065,2.5,2.5,20,0.08481421569523584,1,pt
per_class,cl1s,2020-11-09,2020-11-24,train,1.0,0.033186120000890953,2.5,2.5,20,0.10850137390910719,1,pt
per_class,cl1s,2020-11-10,2020-11-25,train,1.0,0.03342379164555544,2.5,2.5,20,0.0990593342013868,1,pt
per_class,cl1s,2020-11-11,2020-11-25,train,1.0,0.033106640617603995,2.5,2.5,20,0.09667295676834353,1,pt
per_class,cl1s,2020-11-12,2020-11-24,train,1.0,0.03315267595536369,2.5,2.5,20,0.08612646767001464,1,pt
per_class,cl1s,2020-11-13,2020-11-24,train,1.0,0.03359123770169317,2.5,2.5,20,0.11292101481884109,1,pt
per_class,cl1s,2020-11-16,2020-11-25,train,1.0,0.0342949869526854,2.5,2.5,20,0.09959105136857316,1,pt
per_class,cl1s,2020-11-17,2020-11-25,train,1.0,0.03411380814200585,2.5,2.5,20,0.09747899201878929,1,pt
per_class,cl1s,2020-11-18,2020-11-25,train,1.0,0.0327878515269993,2.5,2.5,20,0.08807426839631494,1,pt
per_class,cl1s,2020-11-19,2020-11-25,train,1.0,0.03265775704501943,2.5,2.5,20,0.09093078789652398,1,pt
per_class,cl1s,2020-11-20,2020-12-04,train,1.0,0.032362975545423035,2.5,2.5,20,0.09052333771196963,1,pt
per_class,cl1s,2020-11-23,2020-12-10,train,1.0,0.03133346822974377,2.5,2.5,20,0.0863910827089549,1,pt
per_class,cl1s,2020-11-24,2020-12-18,train,1.0,0.03209516544245604,2.5,2.5,20,0.09230349555485828,1,pt
per_class,cl1s,2020-12-01,2020-12-15,train,1.0,0.027172531377394043,2.5,2.5,20,0.06891133561570317,1,pt
per_class,cl1s,2020-12-02,2020-12-17,train,1.0,0.02703922268592902,2.5,2.5,20,0.06797648018380498,1,pt
per_class,cl1s,2020-12-03,2020-12-18,train,1.0,0.026109730494214462,2.5,2.5,20,0.07483238421152727,1,pt
per_class,cl1s,2020-12-04,2021-01-05,train,1.0,0.025841099039012966,2.5,2.5,20,0.07528669506461716,1,pt
per_class,cl1s,2020-12-07,2020-12-18,train,1.0,0.023290979385804315,2.5,2.5,20,0.0720137678030055,1,pt
per_class,cl1s,2020-12-08,2020-12-15,train,1.0,0.016313437459256085,2.5,2.5,20,0.04429824572298857,1,pt
per_class,cl1s,2020-12-09,2020-12-15,train,1.0,0.015667810088699375,2.5,2.5,20,0.04613356831223281,1,pt
per_class,cl1s,2020-12-11,2020-12-18,train,1.0,0.016322155599704655,2.5,2.5,20,0.05336804772055248,1,pt
per_class,cl1s,2021-01-04,2021-01-05,train,1.0,0.014300671172649507,2.5,2.5,20,0.04850903011426966,1,pt
per_class,cl1s,2021-01-05,2021-01-08,train,1.0,0.017409815510931386,2.5,2.5,20,0.0462647702507577,1,pt
per_class,cl1s,2021-01-06,2021-01-12,train,1.0,0.01720464409242697,2.5,2.5,20,0.0509579300250933,1,pt
per_class,cl1s,2021-01-07,2021-01-12,train,1.0,0.017094167917650952,2.5,2.5,20,0.0468227422461287,1,pt
per_class,cl1s,2021-01-08,2021-02-02,train,1.0,0.01769622914600373,2.5,2.5,20,0.047249246113198584,1,pt
per_class,cl1s,2021-01-11,2021-02-02,train,1.0,0.017061643553932526,2.5,2.5,20,0.047048815208913686,1,pt
