date,instrument,weight
2022-05-11,cl1s,0.01551087
2022-05-11,es1s,0.03534692
2022-05-11,fesx1s,0.03552585
2022-05-11,gc1s,0.05702818
2022-05-11,hg1s,0.07847177
2022-05-11,ho1s,0.0
2022-05-11,ng1s,0.0
2022-05-11,nq1s,0.02549357
2022-05-11,pl1s,0.02840776
2022-05-11,rb1s,0.0
2022-05-11,si1s,0.0
2022-05-12,cl1s,0.01577135
2022-05-12,es1s,0.07127576
2022-05-12,fesx1s,-0.036088
2022-05-12,gc1s,0.0
2022-05-12,hg1s,0.03832582
2022-05-12,ho1s,0.0
2022-05-12,ng1s,0.0
2022-05-12,nq1s,0.02591589
2022-05-12,pl1s,0.02558218
2022-05-12,rb1s,0.0
2022-05-12,si1s,0.0
2022-05-13,cl1s,0.01576241
2022-05-13,es1s,0.03501804
2022-05-13,fesx1s,0.03532653
2022-05-13,gc1s,0.0
2022-05-13,hg1s,0.0
2022-05-13,ho1s,0.0
2022-05-13,ng1s,0.0
2022-05-13,nq1s,0.02502137
2022-05-13,pl1s,0.02601158
2022-05-13,rb1s,0.0
2022-05-13,si1s,0.0
2022-05-16,cl1s,0.01586314
2022-05-16,es1s,0.0706196
2022-05-16,fesx1s,-0.03586351
2022-05-16,gc1s,0.0
2022-05-16,hg1s,0.0
2022-05-16,ho1s,0.0
2022-05-16,ng1s,0.0
2022-05-16,nq1s,0.02539344
2022-05-16,pl1s,0.02643327
2022-05-16,rb1s,0.0
2022-05-16,si1s,0.0
2022-05-17,cl1s,0.01601139
2022-05-17,es1s,0.0706196
2022-05-17,fesx1s,0.03577687
2022-05-17,gc1s,0.05842396
2022-05-17,hg1s,0.0
2022-05-17,ho1s,0.0
2022-05-17,ng1s,-0.01195061
2022-05-17,nq1s,0.025159
2022-05-17,pl1s,0.02647609
2022-05-17,rb1s,0.0
2022-05-17,si1s,0.0
2022-05-18,cl1s,0.01612536
2022-05-18,es1s,0.03298956
2022-05-18,fesx1s,-0.03592392
2022-05-18,gc1s,0.11782878
2022-05-18,hg1s,0.0
2022-05-18,ho1s,0.0
2022-05-18,ng1s,-0.01215081
2022-05-18,nq1s,0.0239956
2022-05-18,pl1s,0.02659323
2022-05-18,rb1s,0.0
2022-05-18,si1s,0.0
2022-05-19,cl1s,0.0162862
2022-05-19,es1s,0.03352098
2022-05-19,fesx1s,-0.03613315
2022-05-19,gc1s,0.0
2022-05-19,hg1s,0.0
2022-05-19,ho1s,0.0
2022-05-19,ng1s,-0.01232783
2022-05-19,nq1s,0.0
2022-05-19,pl1s,0.0
2022-05-19,rb1s,0.0
2022-05-19,si1s,0.0
2022-05-20,cl1s,0.01655986
2022-05-20,es1s,0.06758494
2022-05-20,fesx1s,-0.03660343
2022-05-20,gc1s,0.0
2022-05-20,hg1s,0.0
2022-05-20,ho1s,0.0
2022-05-20,ng1s,0.0
2022-05-20,nq1s,0.02480803
2022-05-20,pl1s,0.02636755
2022-05-20,rb1s,0.0
2022-05-20,si1s,0.0
2022-05-23,cl1s,0.01683456
2022-05-23,es1s,0.10137258
2022-05-23,fesx1s,-0.03668065
2022-05-23,gc1s,0.0
2022-05-23,hg1s,0.0
2022-05-23,ho1s,0.0
2022-05-23,ng1s,0.0
2022-05-23,nq1s,0.02491623
2022-05-23,pl1s,0.0
2022-05-23,rb1s,0.0
2022-05-23,si1s,0.0
2022-05-24,cl1s,0.01709974
2022-05-24,es1s,0.10187687
2022-05-24,fesx1s,-0.03688065
2022-05-24,gc1s,0.0
2022-05-24,hg1s,0.0
2022-05-24,ho1s,0.0
2022-05-24,ng1s,0.0
2022-05-24,nq1s,0.02507643
2022-05-24,pl1s,0.02710824
2022-05-24,rb1s,0.0
2022-05-24,si1s,0.0
2022-05-25,cl1s,0.01738667
2022-05-25,es1s,0.13648781
2022-05-25,fesx1s,-0.03719551
2022-05-25,gc1s,0.0
2022-05-25,hg1s,0.0
2022-05-25,ho1s,0.0
2022-05-25,ng1s,-0.01257358
2022-05-25,nq1s,0.02523581
2022-05-25,pl1s,0.02738497
2022-05-25,rb1s,0.0
2022-05-25,si1s,0.0
2022-05-26,cl1s,0.01744602
2022-05-26,es1s,0.03461094
2022-05-26,fesx1s,-0.03706838
2022-05-26,gc1s,0.0
2022-05-26,hg1s,0.0
2022-05-26,ho1s,0.0
2022-05-26,ng1s,0.0
2022-05-26,nq1s,0.02490592
2022-05-26,pl1s,0.0
2022-05-26,rb1s,0.0
2022-05-26,si1s,0.0
2022-05-27,cl1s,0.0177354
2022-05-27,es1s,0.03359367
2022-05-27,fesx1s,-0.03707818
2022-05-27,gc1s,0.0
2022-05-27,hg1s,0.0
2022-05-27,ho1s,0.0
2022-05-27,ng1s,0.0
2022-05-27,nq1s,0.0
2022-05-27,pl1s,0.0
2022-05-27,rb1s,0.0
2022-05-27,si1s,0.0
2022-05-30,cl1s,0.0177354
2022-05-30,es1s,0.03359367
2022-05-30,fesx1s,0.0
2022-05-30,gc1s,0.0
2022-05-30,hg1s,0.0
2022-05-30,ho1s,0.0
2022-05-30,ng1s,0.0
2022-05-30,nq1s,0.0
2022-05-30,pl1s,0.0
2022-05-30,rb1s,0.0
2022-05-30,si1s,0.0
2022-05-31,cl1s,0.01801439
2022-05-31,es1s,-0.03410058
2022-05-31,fesx1s,-0.0375269
2022-05-31,gc1s,0.0
2022-05-31,hg1s,0.0
2022-05-31,ho1s,-0.01679036
2022-05-31,ng1s,0.0
2022-05-31,nq1s,0.0
2022-05-31,pl1s,0.0
2022-05-31,rb1s,0.0
2022-05-31,si1s,0.0
2022-06-01,cl1s,0.01831709
2022-06-01,es1s,-0.03410058
