date,instrument,f9_xsect_rank,f9_xsection_universe_size,f9_pair_corr_mean,f9_dist_lead_lag_centroid,f9_asset_class_dispersion_z,f9_ewma_implied_corr_z
2022-06-27,nq1s,-0.19999999999999996,11.0,0.7013074236887491,,-0.4614815728243492,0.2594553601606278
2022-06-28,nq1s,0.6000000000000001,11.0,0.6993246414206448,,1.0963713456921427,0.15380012011199157
2022-06-29,nq1s,0.6000000000000001,11.0,0.6995569226490786,,-0.3492150243723458,0.1154920222411577
2022-06-30,nq1s,0.0,11.0,0.7054315556394117,,-0.6405570317125697,0.27553629606359537
2020-01-03,fesx1s,0.8,11.0,0.6929083034254372,,-0.852262669059997,-1.1998185344723113
2020-01-06,fesx1s,0.8,11.0,0.6907170687063912,,1.4646309477396702,-1.1723203696290334
2020-01-07,fesx1s,0.19999999999999996,11.0,0.6907862735026726,,0.33006546531267605,-1.174475005044543
2020-01-08,fesx1s,0.0,11.0,0.6903238182100873,,1.015032664476973,-1.3068738783629459
2020-01-09,fesx1s,0.0,11.0,0.6938267376075401,,-0.8005272715024909,-1.312133591088246
2020-01-10,fesx1s,0.0,11.0,0.692285204079365,,-0.4392380713255778,-1.3256829194526834
2020-01-13,fesx1s,0.0,11.0,0.6880360848285192,,3.956310259692659,-1.3934936419997261
2020-01-14,fesx1s,0.19999999999999996,11.0,0.6887990727612141,,-0.6729666629100477,-1.3666679800840615
2020-01-15,fesx1s,0.0,11.0,0.688635558414673,,-0.4505014185615139,-1.3524513324646976
2020-01-16,fesx1s,0.0,11.0,0.6876905167794044,,0.6777891178264631,-1.3710055329525426
2020-01-17,fesx1s,0.0,11.0,0.688609357967043,,0.48862475522083776,-1.3054496211080915
2020-01-20,fesx1s,0.0,1.0,,,-1.516250788528059,-1.2950506886137747
2020-01-21,fesx1s,0.0,11.0,0.6873083601877592,,-0.6465884393986713,-1.06426855601269
2020-01-22,fesx1s,0.0,11.0,0.6853280797650289,,1.0854264573031038,-0.9240204262463514
2020-01-23,fesx1s,0.0,11.0,0.679199477870414,,3.0019456646780207,-0.8652196236708241
2020-01-24,fesx1s,0.0,11.0,0.6644378947830638,,4.879681383683083,-1.5926741966128213
2020-01-27,fesx1s,0.0,11.0,0.6837970076558564,,1.039930367883437,-0.25540656583514
2020-01-28,fesx1s,-0.19999999999999996,11.0,0.6968304908520788,,0.3816218265349486,-0.22182041238256775
2020-01-29,fesx1s,-0.19999999999999996,11.0,0.7028084579025942,,0.7150097328243473,-0.3193228594706459
2020-01-30,fesx1s,0.0,11.0,0.6580769878931115,,4.464581139306341,-0.4842999128867445
2020-01-31,fesx1s,0.0,11.0,0.6878175404068135,,1.5717745759975443,-0.3551680132616591
2020-02-03,fesx1s,-0.19999999999999996,11.0,0.6877001941514238,,0.6800601547947241,-0.48937218491641
2020-02-04,fesx1s,-0.4,11.0,0.6882659744434801,,0.8805004599730964,-0.45639719983045035
2020-02-05,fesx1s,-0.4,11.0,0.684633366222359,,0.9329653120356657,-0.014747170867221273
2020-02-06,fesx1s,-0.6,11.0,0.6922060315172347,,-0.08613585588320373,0.07118461795506667
2020-02-07,fesx1s,-0.4,11.0,0.689436490056402,,-0.25930476756858056,0.06350476309688267
2020-02-10,fesx1s,-0.4,11.0,0.6519829261035051,,1.52503562005096,0.039426154393196744
2020-02-11,fesx1s,-0.6,11.0,0.648326967123852,,0.8024247938018515,0.05293341817943787
2020-02-12,fesx1s,-0.6,11.0,0.6420230496469372,,-0.2640622883743081,0.1486705992531358
2020-02-13,fesx1s,-0.6,11.0,0.6359882780082602,,-0.7797149594208906,0.0928919473094257
2020-02-14,fesx1s,-0.4,11.0,0.6326237090746265,,-0.8456530097211348,0.0801271144895704
2020-02-17,fesx1s,0.0,1.0,,,-1.1572563010704995,0.08495823342907288
2020-02-18,fesx1s,-0.6,11.0,0.627813636462889,,-0.06603326818915409,-0.2062137142709193
2020-02-19,fesx1s,-0.19999999999999996,11.0,0.6282411289189512,,-0.26097829142584794,-0.012638070802614218
2020-02-20,fesx1s,-0.4,11.0,0.6334317965800667,,0.05091260880110727,0.0715664739429726
2020-02-21,fesx1s,-0.19999999999999996,11.0,0.6445441162290855,,0.5213020106667822,0.016778120733495154
2020-02-24,fesx1s,-0.19999999999999996,11.0,0.7142941270707757,,-0.0033499363643980347,0.8644927281759864
2020-02-25,fesx1s,0.3999999999999999,11.0,0.7305659362453323,,0.5388374247608428,1.7556452930659634
2020-02-26,fesx1s,0.0,11.0,0.7238529072131872,,0.4198746506726578,1.549749277045633
2020-02-27,fesx1s,-0.4,11.0,0.7581153508133696,,2.862183330563323,1.971635909364742
2020-02-28,fesx1s,0.0,11.0,0.6892845165690104,,5.753132696312974,3.0866700628489854
2020-03-02,fesx1s,0.6000000000000001,11.0,0.6679694669414533,,3.1955582285810213,3.1214772865555855
2020-03-03,fesx1s,0.8,11.0,0.6410778663665102,,2.5695147678667976,2.984011771141131
2020-03-04,fesx1s,1.0,11.0,0.6497138526115034,,1.6014632914289537,2.9995112060371483
2020-03-05,fesx1s,0.8,11.0,0.653749770367895,,1.2163652891618524,2.956397140228747
2020-03-06,fesx1s,0.6000000000000001,11.0,0.6558999979052532,,1.8370863112170919,2.986483305537809
2020-03-09,fesx1s,0.3999999999999999,11.0,0.748092510205724,,0.6786960943202867,3.659456755323224
2020-03-10,fesx1s,0.6000000000000001,11.0,0.6697062432851485,,5.093596227399374,2.9715320007191086
2020-03-11,fesx1s,0.6000000000000001,11.0,0.6554976257145102,,2.2755838427173325,2.823540041251195
2020-03-12,fesx1s,0.6000000000000001,11.0,0.7709003190872287,,0.5230635191949858,3.7866948167866807
2020-03-13,fesx1s,0.6000000000000001,11.0,0.6852328198393858,,5.419425014455628,3.2171126091034443
2020-03-16,fesx1s,0.3999999999999999,11.0,0.706658500024844,,2.792715515002315,3.3903724485464872
2020-03-17,fesx1s,0.3999999999999999,11.0,0.715701259654782,,0.27325829822743164,3.017881506986017
2020-03-18,fesx1s,0.19999999999999996,11.0,0.7193943230198034,,0.7936403360303187,3.295570592774207
2020-03-19,fesx1s,0.19999999999999996,11.0,0.7131783196754848,,0.9512117338201191,3.320862308383111
2020-03-20,fesx1s,0.19999999999999996,11.0,0.6652431887180317,,3.2728111415722436,2.8568093365845835
2020-03-23,fesx1s,0.19999999999999996,11.0,0.6662797221946825,,0.7968056928190116,2.477052709769115
2020-03-24,fesx1s,0.19999999999999996,11.0,0.7104374380362066,,-0.01576742414028908,3.070292833097398
2020-03-25,fesx1s,0.3999999999999999,11.0,0.7034792412731627,,1.2272499313752745,3.0062668480753993
2020-03-26,fesx1s,0.19999999999999996,11.0,0.7031481027350848,,1.0261629204550329,2.8772703714823584
2020-03-27,fesx1s,0.3999999999999999,11.0,0.7082212075035543,,-0.3486172833383853,2.735900441611048
2020-03-30,fesx1s,0.3999999999999999,11.0,0.7102746689108215,,-0.1547297158404644,2.595041554927008
2020-03-31,fesx1s,0.19999999999999996,11.0,0.7063710604054027,,0.462700478290106,2.489304355930498
2020-04-01,fesx1s,0.3999999999999999,11.0,0.7145036551111406,,-0.6470239795137104,2.507931190166732
2020-04-02,fesx1s,0.3999999999999999,11.0,0.714791199396323,,0.2266670689128224,2.408320805777759
2020-04-03,fesx1s,0.19999999999999996,11.0,0.7142641999653313,,-0.4254023696664127,2.3246236386846464
2020-04-06,fesx1s,-0.4,11.0,0.7277766324562955,,-0.17192208921671354,2.377534302300935
2020-04-07,fesx1s,-0.8,11.0,0.7245414196221831,,0.19149956137850868,2.308811305672826
2020-04-08,fesx1s,-0.4,11.0,0.7191474160642938,,0.9099362621521431,2.250126951354663
2020-04-09,fesx1s,-0.8,11.0,0.7192850846739056,,-0.3468097464350063,2.183919481436133
2020-04-14,fesx1s,0.0,11.0,0.7181472305226141,,0.5342380762850847,2.054442229395288
2020-04-15,fesx1s,-0.6,11.0,0.7174641184184596,,0.3780838268215779,2.064986005385648
2020-04-16,fesx1s,0.0,11.0,0.7176916028466703,,-0.4392405865847764,2.0321613425389793
2020-04-17,fesx1s,-0.6,11.0,0.7185831199100603,,-0.07219013156816793,1.9804624494142111
2020-04-20,fesx1s,-0.19999999999999996,11.0,0.7137857047497531,,0.43444623562009865,1.8754310144604807
2020-04-21,fesx1s,-0.19999999999999996,11.0,0.7176190175671562,,-0.47318337256521326,2.0733188009822907
2020-04-22,fesx1s,-0.8,11.0,0.719080693851228,,-0.6915781883597645,2.0881775516010452
2020-04-23,fesx1s,-0.6,11.0,0.7179682998518009,,-0.39992859662495256,2.0452833840096143
2020-04-24,fesx1s,0.6000000000000001,11.0,0.7110411175193145,,0.9355319664633648,1.9860540063257694
2020-04-27,fesx1s,0.6000000000000001,11.0,0.7101836276042339,,-0.232449343181369,1.864763283077344
2020-04-28,fesx1s,-0.4,11.0,0.7061671494131988,,0.31214038352057655,1.8368260551240136
2020-04-29,fesx1s,-0.19999999999999996,11.0,0.7093013027404254,,-0.5393029144139047,1.8324197568956726
2020-04-30,fesx1s,0.6000000000000001,11.0,0.70871468838438,,-0.07247736647958712,1.674595073643464
2020-05-04,fesx1s,0.0,11.0,0.7003982551316816,,1.1328628187475585,1.4671195298463497
2020-05-05,fesx1s,-0.19999999999999996,11.0,0.7008327138580271,,-0.5600398908788919,1.5319860541757298
2020-05-06,fesx1s,-0.4,11.0,0.700811509000284,,-0.4234372274238584,1.5269094296910264
2020-05-07,fesx1s,0.0,11.0,0.7019641318694176,,-1.022861172324901,1.533436270405149
2020-05-08,fesx1s,0.0,11.0,0.702613341944792,,-0.8384751114089662,1.5194720837803404
2020-05-11,fesx1s,0.0,11.0,0.7021967105216589,,-0.4373168317602901,1.5136516667043072
2020-05-12,fesx1s,-0.4,11.0,0.6989138083185669,,0.21097331589897175,1.47532126790911
2020-05-13,fesx1s,0.3999999999999999,11.0,0.698894370909428,,-0.23119236240323465,1.478440797377382
2020-05-14,fesx1s,0.3999999999999999,11.0,0.6944703847544184,,0.5081247765967987,1.3214650072070946
2020-05-15,fesx1s,0.6000000000000001,11.0,0.6941843697474385,,-0.9337031501260463,1.2969273881926175
2020-05-18,fesx1s,0.6000000000000001,11.0,0.6961555411726361,,0.159576257999394,1.4386187730075086
2020-05-19,fesx1s,0.8,11.0,0.696056449099437,,-0.8795219966842279,1.4139972300720174
2020-05-20,fesx1s,0.3999999999999999,11.0,0.6971158725515473,,-0.9912608646858613,1.404149484134274
2020-05-21,fesx1s,0.6000000000000001,11.0,0.6977870837888185,,-1.0678766815549858,1.4012893920477265
2020-05-22,fesx1s,0.3999999999999999,11.0,0.6979368310729972,,-1.0655640120144445,1.3767862126950812
2020-05-25,fesx1s,0.0,1.0,,,-1.260366223572513,1.3673019885366775
2020-05-26,fesx1s,0.19999999999999996,11.0,0.6977162153262493,,-0.5128147867975706,1.3385533563374934
2020-05-27,fesx1s,0.3999999999999999,11.0,0.697353005470958,,-0.6107258701187425,1.2741593904011932
2020-05-28,fesx1s,0.19999999999999996,11.0,0.6959263411903841,,-0.33242993818833766,1.229520516677379
2020-05-29,fesx1s,0.19999999999999996,11.0,0.6939884820954267,,0.05365260084693309,1.1179686214569144
2020-06-01,fesx1s,0.0,11.0,0.6933370383366124,,-0.48641529738430844,1.091875243055838
2020-06-02,fesx1s,0.0,11.0,0.6926203348058924,,-0.6917168335597562,1.0399302928557037
2020-06-03,fesx1s,-0.4,11.0,0.6893268217950306,,0.44294594780323426,0.8858645754105392
2020-06-04,fesx1s,-0.19999999999999996,11.0,0.6894187065124227,,-0.9862467146310208,0.8725802888220745
2020-06-05,fesx1s,-0.4,11.0,0.6905620625692261,,-0.18355267753056084,0.750609154435576
2020-06-08,fesx1s,-0.4,11.0,0.6893621512501394,,-0.29473113535283296,0.7152788866735258
2020-06-09,fesx1s,-0.4,11.0,0.6884807952610117,,-0.10015404369584108,0.6687016885090263
2020-06-10,fesx1s,-0.4,11.0,0.6878063841945626,,-0.007098556474557384,0.6388376732970481
2020-06-11,fesx1s,-0.4,11.0,0.6961841904738306,,-0.614183543482054,0.763863274969052
2020-06-12,fesx1s,-0.4,11.0,0.6956890580091906,,-0.5859799611529629,0.7618429662074063
2020-06-15,fesx1s,0.0,11.0,0.6950568433994271,,-0.16036854634174544,0.7455862577356485
2020-06-16,fesx1s,-0.4,11.0,0.6954560071442601,,-0.18435418705348758,0.7569558909540047
2020-06-17,fesx1s,-0.4,11.0,0.6950948799237426,,-0.6786258171515138,0.7515560498769116
2020-06-18,fesx1s,-0.4,11.0,0.6951020453778172,,-1.187197924047318,0.7460366508064995
2020-06-19,fesx1s,-0.4,11.0,0.693298808493976,,0.25846206817610967,0.7459762702320814
2020-06-22,fesx1s,-0.19999999999999996,11.0,0.6901644693991531,,1.221204464287285,0.6750769606069678
2020-06-23,fesx1s,-0.4,11.0,0.6890960911241338,,0.053463585871897076,0.6448998424657582
2020-06-24,fesx1s,0.0,11.0,0.6909960799704857,,-0.35278453509071367,0.7874105610298362
2020-06-25,fesx1s,0.0,11.0,0.691068652829034,,-1.459319319397806,0.7634586375353055
2020-06-26,fesx1s,-0.19999999999999996,11.0,0.6902597387144238,,-0.19764893117706422,0.7522807732798475
2020-06-29,fesx1s,-0.19999999999999996,11.0,0.690611922812973,,-1.3915663578680084,0.7772925334295279
2020-06-30,fesx1s,0.19999999999999996,11.0,0.6901884410220385,,0.037744463792326,0.7467923195024596
2020-07-01,fesx1s,0.6000000000000001,11.0,0.6896732564172241,,0.011881954696916676,0.7483786412411011
2020-07-02,fesx1s,0.19999999999999996,11.0,0.6881152204955694,,0.6462489433030929,0.7636024136830575
2020-07-03,fesx1s,0.0,1.0,,,-1.6267909118015613,0.7596586132086001
2020-07-06,fesx1s,0.6000000000000001,11.0,0.6892073006510662,,-0.6836555590889459,0.7817154367008367
2020-07-07,fesx1s,0.3999999999999999,11.0,0.6895066358961803,,-1.1122856172801794,0.7322828334440011
2020-07-08,fesx1s,0.6000000000000001,11.0,0.6882405847581146,,0.8456662005701628,0.6643040357096345
2020-07-09,fesx1s,-0.19999999999999996,11.0,0.688083692456376,,-0.11961977232661733,0.6846882962491221
2020-07-10,fesx1s,0.3999999999999999,11.0,0.688483331107111,,-1.3928816426345385,0.6895725828494212
2020-07-13,fesx1s,0.19999999999999996,11.0,0.6824651130856844,,2.264328912526937,0.6301675658752367
2020-07-14,fesx1s,0.6000000000000001,11.0,0.6809939503802069,,0.6523158209053109,0.6342776731326527
2020-07-15,fesx1s,0.3999999999999999,11.0,0.680375660804082,,0.12845733070166923,0.5955765570086033
2020-07-16,fesx1s,-0.19999999999999996,11.0,0.680369621642855,,-0.43184462451560846,0.6130322580428026
2020-07-17,fesx1s,0.3999999999999999,11.0,0.680798893455704,,-0.5582616473801076,0.6026602314265596
2020-07-20,fesx1s,-0.19999999999999996,11.0,0.6831405406276515,,0.8544070233945338,0.5902097852251577
2020-07-21,fesx1s,0.3999999999999999,11.0,0.6809985281944695,,-0.20330094642276936,0.5326919292345511
2020-07-22,fesx1s,-0.19999999999999996,11.0,0.6801020735228241,,-0.08516337554495759,0.43025387923545155
2020-07-23,fesx1s,1.0,11.0,0.6786408283213561,,0.9037557273202942,0.40106179704931383
2020-07-24,fesx1s,0.8,11.0,0.6809569027005796,,-0.2699389933784741,0.39656317881548275
2020-07-27,fesx1s,1.0,11.0,0.6798574262977102,,0.5501565225330883,0.3584888588803934
2020-07-28,fesx1s,1.0,11.0,0.6791851934524973,,-0.2449769214931741,0.343179466654467
2020-07-29,fesx1s,0.8,11.0,0.6772896440597758,,-0.05834678496249042,0.323843231508287
2020-07-30,fesx1s,1.0,11.0,0.6716107931649637,,3.0218387582329638,0.47701118901420253
2020-07-31,fesx1s,0.8,11.0,0.6713039917294465,,-0.42294161579171236,0.453044029654296
2020-08-03,fesx1s,1.0,11.0,0.6716136388761186,,-0.3422404988773125,0.5234827797190514
2020-08-04,fesx1s,0.8,11.0,0.6719104506872379,,-1.1418582639298893,0.4902247499617021
2020-08-05,fesx1s,0.8,11.0,0.6723369141571371,,-1.1413123493734565,0.4922376910503505
2020-08-06,fesx1s,1.0,11.0,0.6707957477954818,,0.7334647821696549,0.44038427072624836
2020-08-07,fesx1s,0.3999999999999999,11.0,0.6702090817219896,,-0.051569228062234365,0.33716850885024
2020-08-10,fesx1s,0.8,11.0,0.6699528947950091,,-0.7253823833626915,0.32085876599891516
2020-08-11,fesx1s,0.6000000000000001,11.0,0.6636984493568971,,2.5917025620711023,-0.06711087498525091
2020-08-12,fesx1s,1.0,11.0,0.6641215732794752,,-0.298822631229543,-0.059778080431260275
2020-08-13,fesx1s,0.8,11.0,0.6638746514635518,,-0.5958394378199215,-0.08766379401090497
2020-08-14,fesx1s,1.0,11.0,0.663388074207028,,-0.49275223639798993,-0.09687774817688172
2020-08-17,fesx1s,1.0,11.0,0.6575434729178731,,-0.2616560220853781,-0.10497638743891138
2020-08-18,fesx1s,1.0,11.0,0.6546529352097405,,0.3936380313130367,-0.1796636175708811
2020-08-19,fesx1s,0.8,11.0,0.6532900073174448,,0.28260405845604,-0.2500383088483359
2020-08-20,fesx1s,0.8,11.0,0.6458648821036935,,0.954908136622577,-0.20226086760246612
2020-08-21,fesx1s,0.6000000000000001,11.0,0.6531413586846058,,-0.2529069842650624,-0.19858250474584813
2020-08-24,fesx1s,0.3999999999999999,11.0,0.6543202440192819,,0.16899900807193233,-0.19144994059586104
2020-08-25,fesx1s,0.19999999999999996,11.0,0.6580195570334217,,-0.9777271463499712,-0.19365567847922133
2020-08-26,fesx1s,0.19999999999999996,11.0,0.6569537268227116,,-0.023194711454789844,-0.17824590949786193
2020-08-27,fesx1s,0.19999999999999996,11.0,0.656553913979313,,-0.6956904398763678,-0.15433037205841432
2020-08-28,fesx1s,0.3999999999999999,11.0,0.6551009685991137,,-0.764043419082999,-0.17965976099217487
2020-08-31,fesx1s,0.6000000000000001,11.0,0.6263654868221262,,0.9633010064742752,-0.19854801440834138
2020-09-01,fesx1s,0.3999999999999999,11.0,0.6470188875072344,,-0.19781849883153058,-0.20946098026847984
2020-09-02,fesx1s,0.0,11.0,0.6513346871241059,,-0.7279314931079636,-0.45415041663042743
2020-09-03,fesx1s,-0.19999999999999996,11.0,0.577758680324373,,2.514590365885448,-0.39839065954770403
2020-09-04,fesx1s,0.0,11.0,0.628292636160258,,-0.7162308198827223,-0.4097467326504395
2020-09-07,fesx1s,0.0,1.0,,,-1.6529085542997288,-0.41156990711187974
2020-09-08,fesx1s,-0.19999999999999996,11.0,0.6052037706594318,,1.5187111425398971,-0.30923121765659545
2020-09-09,fesx1s,0.19999999999999996,11.0,0.6000084780425472,,-0.38361284533573164,-0.19914293710034986
2020-09-10,fesx1s,0.0,11.0,0.5871234892687769,,0.026231698307578863,-0.1981723713537789
2020-09-11,fesx1s,-0.8,11.0,0.5916592639600007,,-0.3539354188539101,-0.2098361449580675
2020-09-14,fesx1s,0.0,11.0,0.6389057452212934,,0.49134288624458716,-0.23258394127366283
2020-09-15,fesx1s,-0.8,11.0,0.637830814021515,,-0.43089816462647357,-0.21929810446731793
2020-09-16,fesx1s,-0.8,11.0,0.5695192974076472,,0.1100755817258939,-0.24820100589610133
2020-09-17,fesx1s,-1.0,11.0,0.5800356008895406,,-0.38537096124568876,-0.2646981698470551
2020-09-18,fesx1s,-0.8,11.0,0.5826784962042223,,-1.122619339097337,-0.29566134404450717
2020-09-21,fesx1s,0.19999999999999996,11.0,0.5557567842455421,,3.184157888357307,0.4514641177298788
2020-09-22,fesx1s,-0.19999999999999996,11.0,0.5490744384664821,,-0.7670675955969064,0.4351426231529377
2020-09-23,fesx1s,-0.6,11.0,0.5499079080371518,,1.506537394314493,0.33587846882490296
2020-09-24,fesx1s,-0.6,11.0,0.520755612340443,,-0.3238490246459064,0.2961720509142615
2020-09-25,fesx1s,-0.19999999999999996,11.0,0.5155657070661464,,1.4760471334719798,0.23938995181945666
2020-09-28,fesx1s,-0.6,11.0,0.5217667892829603,,-0.31646687495736375,0.3789868719904485
2020-09-29,fesx1s,-1.0,11.0,0.4793630274368055,,-1.4227269151767135,0.35671998701971047
2020-09-30,fesx1s,-0.6,11.0,0.4837958826312606,,-0.6494492657001769,0.31987027510163835
2020-10-01,fesx1s,-0.4,11.0,0.4947079708007591,,0.25268660399255005,0.2683941196103143
2020-10-02,fesx1s,-0.4,11.0,0.4900529396071295,,1.2829041127455958,0.2042724087872295
2020-10-05,fesx1s,0.19999999999999996,11.0,0.49254821885857436,,-0.7196095191599349,0.30350237337314356
2020-10-06,fesx1s,0.0,11.0,0.4768833006525006,,0.46096415706235777,0.2319121742547231
2020-10-07,fesx1s,0.19999999999999996,11.0,0.47316637924459537,,0.2971840506894987,0.19613536988684663
2020-10-08,fesx1s,0.19999999999999996,11.0,0.46995179351791505,,-1.3365166219998674,0.22029374598854556
2020-10-09,fesx1s,0.3999999999999999,11.0,0.48060856867485513,,-0.4100043138364518,0.21513907643143282
2020-10-12,fesx1s,0.19999999999999996,11.0,0.4587112721093056,,0.5394302888455335,0.15476059377119983
2020-10-13,fesx1s,0.19999999999999996,11.0,0.4545524305668021,,-0.7737055834270822,0.16743550630015597
2020-10-14,fesx1s,0.19999999999999996,11.0,0.4563614466928805,,-0.6523374697127733,0.13936602089827882
2020-10-15,fesx1s,0.3999999999999999,11.0,0.4740385814199791,,0.9057348589980181,-0.02547661476769711
2020-10-16,fesx1s,-0.4,11.0,0.464593305821285,,1.040250660743816,-0.15349940267502776
2020-10-19,fesx1s,0.0,11.0,0.4715873766916996,,-0.46710574293629703,-0.16647121240554558
2020-10-20,fesx1s,0.3999999999999999,11.0,0.4580434939960101,,-1.0378001467218625,-0.21151507559987257
2020-10-21,fesx1s,0.6000000000000001,11.0,0.45148536000237166,,0.46555662307144013,-0.2858511586005187
2020-10-22,fesx1s,0.6000000000000001,11.0,0.46572090182783255,,-0.7036269111287444,-0.297989433783312
2020-10-23,fesx1s,0.3999999999999999,11.0,0.4607943661051214,,-0.9232037317043708,-0.34611884591415193
2020-10-26,fesx1s,0.6000000000000001,11.0,0.4701053951280047,,-0.25593432655874465,-0.16226023382936153
2020-10-27,fesx1s,1.0,11.0,0.46473853891316314,,0.1982717860617071,-0.2598541218015812
2020-10-28,fesx1s,0.8,11.0,0.49414892086322904,,-1.1092748951685667,0.28640873013788987
2020-10-29,fesx1s,0.6000000000000001,11.0,0.4937280309660401,,0.18550061429404757,0.22358394436583812
2020-10-30,fesx1s,0.8,11.0,0.4958550129615269,,1.3719384196147006,0.18156706689876592
2020-11-02,fesx1s,0.6000000000000001,11.0,0.49060029482435197,,0.0012457306384897272,0.2514689492437726
2020-11-03,fesx1s,0.3999999999999999,11.0,0.5100692545953915,,-0.6600465089814217,0.31506884713921796
2020-11-04,fesx1s,0.6000000000000001,11.0,0.5187453864046485,,1.028448982298542,0.34735208618882085
2020-11-05,fesx1s,0.3999999999999999,11.0,0.5034543060933139,,-0.8011643945487159,0.41888840366554014
2020-11-06,fesx1s,0.19999999999999996,11.0,0.5036473043761398,,-1.263431981428109,0.3989330914695929
2020-11-09,fesx1s,-0.8,11.0,0.4563844576602276,,5.319482400570757,-0.44653323773301695
2020-11-10,fesx1s,-0.8,11.0,0.4459293718572527,,1.0130429260537166,-0.40823773808363867
2020-11-11,fesx1s,-1.0,11.0,0.4462747180456673,,0.13343722055215915,-0.4299666917045116
2020-11-12,fesx1s,-1.0,11.0,0.44785613218500475,,-0.9368603233831685,-0.44036817703039294
2020-11-13,fesx1s,-1.0,11.0,0.4456254296571185,,-0.38781765554552233,-0.4755064956322413
2020-11-16,fesx1s,-0.8,11.0,0.44854507902576224,,-0.8996659446830368,-0.4755937553124353
2020-11-17,fesx1s,-1.0,11.0,0.4527257991896829,,-1.0079191009832567,-0.48482863558968214
2020-11-18,fesx1s,-0.8,11.0,0.4506819159404641,,-0.08605175448080558,-0.5078467922269527
2020-11-19,fesx1s,-1.0,11.0,0.4475174255135327,,0.05097134856194378,-0.5026172669866789
2020-11-20,fesx1s,-0.8,11.0,0.44620742987768824,,-0.3140061545332807,-0.5139658934721487
2020-11-23,fesx1s,-0.8,11.0,0.44581171325663754,,-0.8013736542503754,-0.5322600882788379
2020-11-24,fesx1s,-0.8,11.0,0.43448478700059434,,-0.819612817412397,-0.5159051247862559
2020-11-25,fesx1s,-0.4,11.0,0.4374222183954313,,-0.6718253734215262,-0.5312898205147395
2020-11-26,fesx1s,0.0,1.0,,,-1.2274146671923156,-0.5386475804190156
2020-11-27,fesx1s,-0.4,11.0,0.43868465575117205,,-0.7542346454491538,-0.5656791498048305
2020-11-30,fesx1s,-0.4,11.0,0.4402165193970973,,-0.5122684636876259,-0.5694238175664782
2020-12-01,fesx1s,-0.19999999999999996,11.0,0.3875886338244136,,-0.6125789097078909,-0.556369938267728
2020-12-02,fesx1s,0.0,11.0,0.3890647092497742,,-0.8035540142059269,-0.5821554035329787
2020-12-03,fesx1s,0.0,11.0,0.3918056132922485,,-1.086467961337753,-0.5962590838487518
2020-12-04,fesx1s,0.0,11.0,0.37994846579960756,,-0.8003155732099743,-0.5907283600947041
2020-12-07,fesx1s,0.3999999999999999,11.0,0.38115876113909003,,-0.4907817376028883,-0.585453662217274
2020-12-08,fesx1s,0.6000000000000001,11.0,0.3806294720207648,,-0.8604459648194989,-0.5911139588581179
2020-12-09,fesx1s,0.3999999999999999,11.0,0.3843787637721674,,0.6450632272689328,-0.6124263390340443
2020-12-10,fesx1s,0.3999999999999999,11.0,0.39574270165149816,,-0.7051777433442308,-0.7027988285845136
2020-12-11,fesx1s,0.3999999999999999,11.0,0.39733383276433804,,-0.37600378301559456,-0.6851806708054194
2020-12-14,fesx1s,0.3999999999999999,11.0,0.3773590345617574,,-0.17040545749799818,-0.6983263860542335
2020-12-15,fesx1s,0.3999999999999999,11.0,0.3767602375003488,,-0.5324248098042728,-0.6750794002331472
2020-12-16,fesx1s,0.3999999999999999,11.0,0.3736249712626262,,-0.7974873933684754,-0.6790698055077743
2020-12-17,fesx1s,0.6000000000000001,11.0,0.3707591502152482,,-1.0086277256335758,-0.6489916026336622
2020-12-18,fesx1s,0.6000000000000001,11.0,0.37370480285239144,,-0.8049541661670906,-0.6784733878451106
2020-12-21,fesx1s,0.8,11.0,0.37689015828832345,,1.1190658128152822,-0.4472563777004141
2020-12-22,fesx1s,0.8,11.0,0.37162759443322635,,0.29620537042612355,-0.7013079536468906
2020-12-23,fesx1s,0.8,11.0,0.35843278079713536,,0.3794045878264478,-0.6952215657971034
2020-12-28,fesx1s,0.8,11.0,0.35850472234651237,,-0.9546139098444498,-0.7611224771935361
2020-12-29,fesx1s,0.8,11.0,0.3654027875638766,,-0.7940978882557275,-0.7749294507636139
2020-12-30,fesx1s,0.8,11.0,0.3653428263743236,,-0.5406772038321795,-0.8225782896500649
2021-01-04,fesx1s,0.8,11.0,0.35947599028036814,,0.4472182890937183,-0.8947901374244628
2021-01-05,fesx1s,1.0,11.0,0.3746123588434725,,0.3489944153072221,-1.2805476091071473
2021-01-06,fesx1s,0.3999999999999999,11.0,0.37289091396979457,,1.867141350845979,-1.5328323739155134
2021-01-07,fesx1s,0.3999999999999999,11.0,0.3693651852415872,,0.7046310863087397,-1.5599011653753292
2021-01-08,fesx1s,0.6000000000000001,11.0,0.3676208302907815,,-0.15025722696641083,-1.5681664744630666
2021-01-11,fesx1s,0.3999999999999999,11.0,0.3692553190969601,,-0.07495153787964025,-1.5379155707581564
2021-01-12,fesx1s,0.6000000000000001,11.0,0.3662358548075834,,-0.7993523527667449,-1.5882525856379155
2021-01-13,fesx1s,0.6000000000000001,11.0,0.36739291420753123,,-0.6209604284101857,-1.6001268805037325
2021-01-14,fesx1s,0.0,11.0,0.36615103876022037,,0.004357285554587977,-1.6099293622174498
