date,instrument,f8_dow_sin,f8_dow_cos,f8_month_sin,f8_month_cos
2020-10-05,nq1s,0.0,1.0,-1.0,-1.8369701987210297e-16
2020-10-06,nq1s,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2020-10-07,nq1s,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2020-10-08,nq1s,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2020-10-09,nq1s,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2020-10-12,nq1s,0.0,1.0,-1.0,-1.8369701987210297e-16
2020-10-13,nq1s,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2020-10-14,nq1s,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2020-10-15,nq1s,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2020-10-19,nq1s,0.0,1.0,-1.0,-1.8369701987210297e-16
2020-10-20,nq1s,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2020-10-21,nq1s,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2020-10-22,nq1s,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2020-10-23,nq1s,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2020-10-26,nq1s,0.0,1.0,-1.0,-1.8369701987210297e-16
2020-10-27,nq1s,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16
2020-10-28,nq1s,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
2020-10-29,nq1s,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2020-10-30,nq1s,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
2020-11-02,nq1s,0.0,1.0,-0.8660254037844386,0.5000000000000001
2020-11-04,nq1s,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2020-11-05,nq1s,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2020-11-06,nq1s,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2020-11-09,nq1s,0.0,1.0,-0.8660254037844386,0.5000000000000001
2020-11-10,nq1s,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2020-11-11,nq1s,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2020-11-12,nq1s,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2020-11-13,nq1s,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2020-11-16,nq1s,0.0,1.0,-0.8660254037844386,0.5000000000000001
2020-11-17,nq1s,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2020-11-18,nq1s,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2020-11-19,nq1s,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2020-11-20,nq1s,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2020-11-23,nq1s,0.0,1.0,-0.8660254037844386,0.5000000000000001
2020-11-24,nq1s,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2020-11-25,nq1s,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
2020-11-27,nq1s,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2020-11-30,nq1s,0.0,1.0,-0.8660254037844386,0.5000000000000001
2020-12-01,nq1s,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2020-12-02,nq1s,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2020-12-03,nq1s,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2020-12-04,nq1s,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
