date,instrument,f5_signal,f5_abs_signal,f5_trailing_run_length,f5_days_since_flip,f5_days_since_nonzero,f5_participation_20,f5_participation_60,f5_long_bias_20,f5_sign_agree_mr,f5_signal_entropy_20,f5_flip_rate_60
2020-05-20,hg1s,-1.0,1.0,3.0,2.0,0.0,1.0,1.0,-0.9,1.0,0.1985152433458726,0.2
2020-05-21,hg1s,-1.0,1.0,4.0,3.0,0.0,1.0,1.0,-0.9,1.0,0.1985152433458726,0.2
2020-05-22,hg1s,-1.0,1.0,5.0,4.0,0.0,1.0,1.0,-0.9,-1.0,0.1985152433458726,0.2
2020-05-26,hg1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,-0.85,1.0,0.39439769144744274,0.2
2020-05-27,hg1s,-1.0,1.0,2.0,1.0,0.0,0.95,0.9833333333333333,-0.85,-1.0,0.39439769144744274,0.2
2020-05-28,hg1s,-1.0,1.0,3.0,2.0,0.0,0.95,0.9833333333333333,-0.85,-1.0,0.39439769144744274,0.2
2020-05-29,hg1s,-1.0,1.0,4.0,3.0,0.0,0.95,0.9833333333333333,-0.85,1.0,0.39439769144744274,0.2
2020-06-01,hg1s,-1.0,1.0,5.0,4.0,0.0,0.95,0.9833333333333333,-0.85,1.0,0.39439769144744274,0.2
2020-06-02,hg1s,-1.0,1.0,6.0,5.0,0.0,0.95,0.9833333333333333,-0.85,1.0,0.39439769144744274,0.18333333333333332
2020-06-03,hg1s,-1.0,1.0,7.0,6.0,0.0,0.95,0.9833333333333333,-0.85,1.0,0.39439769144744274,0.18333333333333332
2020-06-04,hg1s,-1.0,1.0,8.0,7.0,0.0,0.95,0.9833333333333333,-0.85,1.0,0.39439769144744274,0.16666666666666666
2020-06-05,hg1s,-1.0,1.0,9.0,8.0,0.0,0.95,0.9833333333333333,-0.85,1.0,0.39439769144744274,0.16666666666666666
2020-06-08,hg1s,-1.0,1.0,10.0,9.0,0.0,0.95,0.9833333333333333,-0.85,1.0,0.39439769144744274,0.16666666666666666
2020-06-09,hg1s,-1.0,1.0,11.0,10.0,0.0,0.95,0.9833333333333333,-0.85,1.0,0.39439769144744274,0.16666666666666666
2020-06-10,hg1s,-1.0,1.0,12.0,11.0,0.0,0.95,0.9833333333333333,-0.85,1.0,0.39439769144744274,0.16666666666666666
2020-06-11,hg1s,1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,-0.75,-1.0,0.5181862130502128,0.18333333333333332
2020-06-12,hg1s,1.0,1.0,2.0,1.0,0.0,0.95,0.9833333333333333,-0.75,-1.0,0.5181862130502128,0.18333333333333332
2020-06-15,hg1s,1.0,1.0,3.0,2.0,0.0,0.95,0.9833333333333333,-0.65,1.0,0.6128694524619496,0.18333333333333332
2020-06-16,hg1s,1.0,1.0,4.0,3.0,0.0,0.95,0.9833333333333333,-0.55,1.0,0.6874357505033553,0.18333333333333332
2020-06-17,hg1s,1.0,1.0,5.0,4.0,0.0,0.95,0.9833333333333333,-0.45,1.0,0.7460326647147848,0.18333333333333332
2020-06-18,hg1s,1.0,1.0,6.0,5.0,0.0,0.95,0.9833333333333333,-0.35,1.0,0.7909873504355757,0.18333333333333332
2020-06-19,hg1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,-0.35,1.0,0.7909873504355757,0.2
2020-06-22,hg1s,-1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,-0.4,1.0,0.6108643020548935,0.2
2020-06-23,hg1s,-1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,-0.4,1.0,0.6108643020548935,0.18333333333333332
2020-06-24,hg1s,-1.0,1.0,4.0,3.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.18333333333333332
2020-06-25,hg1s,-1.0,1.0,5.0,4.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.18333333333333332
2020-06-26,hg1s,-1.0,1.0,6.0,5.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.16666666666666666
2020-06-29,hg1s,-1.0,1.0,7.0,6.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.15
2020-06-30,hg1s,-1.0,1.0,8.0,7.0,0.0,1.0,0.9833333333333333,-0.4,1.0,0.6108643020548935,0.15
2020-07-01,hg1s,-1.0,1.0,9.0,8.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.13333333333333333
2020-07-02,hg1s,-1.0,1.0,10.0,9.0,0.0,1.0,0.9833333333333333,-0.4,-1.0,0.6108643020548935,0.13333333333333333
2020-07-06,hg1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.9666666666666667,-0.35,1.0,0.7909873504355757,0.16666666666666666
2020-07-07,hg1s,-1.0,1.0,2.0,1.0,0.0,0.95,0.9666666666666667,-0.35,1.0,0.7909873504355757,0.16666666666666666
2020-07-08,hg1s,-1.0,1.0,3.0,2.0,0.0,0.95,0.9666666666666667,-0.35,1.0,0.7909873504355757,0.16666666666666666
2020-07-09,hg1s,-1.0,1.0,4.0,3.0,0.0,0.95,0.9666666666666667,-0.45,1.0,0.7460326647147848,0.16666666666666666
2020-07-10,hg1s,-1.0,1.0,5.0,4.0,0.0,0.95,0.9666666666666667,-0.55,1.0,0.6874357505033553,0.16666666666666666
2020-07-13,hg1s,-1.0,1.0,6.0,5.0,0.0,0.95,0.9666666666666667,-0.65,1.0,0.6128694524619496,0.16666666666666666
2020-07-14,hg1s,-1.0,1.0,7.0,6.0,0.0,0.95,0.9666666666666667,-0.75,1.0,0.5181862130502128,0.15
2020-07-15,hg1s,-1.0,1.0,8.0,7.0,0.0,0.95,0.9666666666666667,-0.85,1.0,0.39439769144744274,0.13333333333333333
2020-07-16,hg1s,-1.0,1.0,9.0,8.0,0.0,0.95,0.9666666666666667,-0.95,1.0,0.1985152433458726,0.13333333333333333
2020-07-17,hg1s,-1.0,1.0,10.0,9.0,0.0,0.95,0.9666666666666667,-0.95,-1.0,0.1985152433458726,0.13333333333333333
2020-07-20,hg1s,-1.0,1.0,11.0,10.0,0.0,0.95,0.9666666666666667,-0.95,-1.0,0.1985152433458726,0.13333333333333333
2020-07-21,hg1s,-1.0,1.0,12.0,11.0,0.0,0.95,0.9666666666666667,-0.95,1.0,0.1985152433458726,0.13333333333333333
2020-07-22,hg1s,-1.0,1.0,13.0,12.0,0.0,0.95,0.9666666666666667,-0.95,-1.0,0.1985152433458726,0.13333333333333333
2020-07-23,hg1s,-1.0,1.0,14.0,13.0,0.0,0.95,0.9666666666666667,-0.95,-1.0,0.1985152433458726,0.13333333333333333
2020-07-24,hg1s,-1.0,1.0,15.0,14.0,0.0,0.95,0.9666666666666667,-0.95,-1.0,0.1985152433458726,0.13333333333333333
2020-07-27,hg1s,-1.0,1.0,16.0,15.0,0.0,0.95,0.9666666666666667,-0.95,-1.0,0.1985152433458726,0.13333333333333333
2020-07-28,hg1s,-1.0,1.0,17.0,16.0,0.0,0.95,0.9666666666666667,-0.95,-1.0,0.1985152433458726,0.13333333333333333
2020-07-29,hg1s,-1.0,1.0,18.0,17.0,0.0,0.95,0.9666666666666667,-0.95,-1.0,0.1985152433458726,0.13333333333333333
2020-07-30,hg1s,-1.0,1.0,19.0,18.0,0.0,0.95,0.9666666666666667,-0.95,-1.0,0.1985152433458726,0.13333333333333333
2020-07-31,hg1s,-1.0,1.0,20.0,19.0,0.0,1.0,0.9666666666666667,-1.0,-1.0,-0.0,0.13333333333333333
2020-08-03,hg1s,-1.0,1.0,21.0,20.0,0.0,1.0,0.9666666666666667,-1.0,-1.0,-0.0,0.13333333333333333
2020-08-04,hg1s,-1.0,1.0,22.0,21.0,0.0,1.0,0.9666666666666667,-1.0,-1.0,-0.0,0.13333333333333333
2020-08-05,hg1s,-1.0,1.0,23.0,22.0,0.0,1.0,0.9666666666666667,-1.0,-1.0,-0.0,0.13333333333333333
2020-08-06,hg1s,-1.0,1.0,24.0,23.0,0.0,1.0,0.9666666666666667,-1.0,-1.0,-0.0,0.13333333333333333
2020-08-07,hg1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9666666666666667,-0.9,1.0,0.1985152433458726,0.13333333333333333
2020-08-10,hg1s,1.0,1.0,2.0,1.0,0.0,1.0,0.9666666666666667,-0.8,1.0,0.3250829733914482,0.11666666666666667
2020-08-11,hg1s,1.0,1.0,3.0,2.0,0.0,1.0,0.9666666666666667,-0.7,1.0,0.42270908780599087,0.11666666666666667
2020-08-12,hg1s,1.0,1.0,4.0,3.0,0.0,1.0,0.9666666666666667,-0.6,1.0,0.5004024235381879,0.11666666666666667
2020-08-13,hg1s,1.0,1.0,5.0,4.0,0.0,1.0,0.9666666666666667,-0.5,1.0,0.5623351446188083,0.11666666666666667
2020-08-14,hg1s,1.0,1.0,6.0,5.0,0.0,1.0,0.9666666666666667,-0.4,1.0,0.6108643020548935,0.11666666666666667
2020-08-17,hg1s,1.0,1.0,7.0,6.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.1
2020-08-18,hg1s,1.0,1.0,8.0,7.0,0.0,1.0,0.9833333333333333,-0.2,-1.0,0.6730116670092565,0.08333333333333333
2020-08-19,hg1s,1.0,1.0,9.0,8.0,0.0,1.0,0.9833333333333333,-0.1,-1.0,0.6881388137135884,0.08333333333333333
2020-08-20,hg1s,1.0,1.0,10.0,9.0,0.0,1.0,0.9833333333333333,0.0,-1.0,0.6931471805599453,0.08333333333333333
2020-08-21,hg1s,1.0,1.0,11.0,10.0,0.0,1.0,0.9833333333333333,0.1,-1.0,0.6881388137135884,0.08333333333333333
2020-08-24,hg1s,1.0,1.0,12.0,11.0,0.0,1.0,0.9833333333333333,0.2,-1.0,0.6730116670092565,0.08333333333333333
2020-08-25,hg1s,1.0,1.0,13.0,12.0,0.0,1.0,0.9833333333333333,0.3,-1.0,0.6474466390346325,0.08333333333333333
2020-08-26,hg1s,1.0,1.0,14.0,13.0,0.0,1.0,0.9833333333333333,0.4,-1.0,0.6108643020548935,0.08333333333333333
2020-08-27,hg1s,1.0,1.0,15.0,14.0,0.0,1.0,0.9833333333333333,0.5,-1.0,0.5623351446188083,0.08333333333333333
2020-08-28,hg1s,1.0,1.0,16.0,15.0,0.0,1.0,0.9833333333333333,0.6,-1.0,0.5004024235381879,0.08333333333333333
2020-08-31,hg1s,1.0,1.0,17.0,16.0,0.0,1.0,0.9833333333333333,0.7,-1.0,0.42270908780599087,0.08333333333333333
2020-09-01,hg1s,1.0,1.0,18.0,17.0,0.0,1.0,0.9833333333333333,0.8,-1.0,0.3250829733914482,0.08333333333333333
2020-09-02,hg1s,1.0,1.0,19.0,18.0,0.0,1.0,0.9833333333333333,0.9,-1.0,0.1985152433458726,0.08333333333333333
2020-09-03,hg1s,1.0,1.0,20.0,19.0,0.0,1.0,0.9833333333333333,1.0,1.0,-0.0,0.06666666666666667
2020-09-04,hg1s,1.0,1.0,21.0,20.0,0.0,1.0,0.9833333333333333,1.0,-1.0,-0.0,0.06666666666666667
2020-09-08,hg1s,1.0,1.0,1.0,0.0,0.0,0.95,0.9666666666666667,0.95,-1.0,0.1985152433458726,0.1
2020-09-09,hg1s,1.0,1.0,2.0,1.0,0.0,0.95,0.9666666666666667,0.95,-1.0,0.1985152433458726,0.1
2020-09-10,hg1s,1.0,1.0,3.0,2.0,0.0,0.95,0.9666666666666667,0.95,1.0,0.1985152433458726,0.1
2020-09-11,hg1s,1.0,1.0,4.0,3.0,0.0,0.95,0.9666666666666667,0.95,1.0,0.1985152433458726,0.08333333333333333
2020-09-14,hg1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.9666666666666667,0.85,1.0,0.39439769144744274,0.1
2020-09-15,hg1s,-1.0,1.0,2.0,1.0,0.0,0.95,0.9666666666666667,0.75,-1.0,0.5181862130502128,0.1
2020-09-16,hg1s,-1.0,1.0,3.0,2.0,0.0,0.95,0.9666666666666667,0.65,-1.0,0.6128694524619496,0.1
2020-09-17,hg1s,-1.0,1.0,4.0,3.0,0.0,0.95,0.9666666666666667,0.55,-1.0,0.6874357505033554,0.1
2020-09-18,hg1s,1.0,1.0,1.0,0.0,0.0,0.95,0.9666666666666667,0.55,-1.0,0.6874357505033554,0.11666666666666667
2020-09-21,hg1s,1.0,1.0,2.0,1.0,0.0,0.95,0.9666666666666667,0.55,1.0,0.6874357505033554,0.11666666666666667
2020-09-22,hg1s,1.0,1.0,3.0,2.0,0.0,0.95,0.9666666666666667,0.55,1.0,0.6874357505033554,0.11666666666666667
2020-09-23,hg1s,1.0,1.0,4.0,3.0,0.0,0.95,0.9666666666666667,0.55,1.0,0.6874357505033554,0.11666666666666667
2020-09-24,hg1s,1.0,1.0,5.0,4.0,0.0,0.95,0.9666666666666667,0.55,1.0,0.6874357505033554,0.11666666666666667
2020-09-25,hg1s,1.0,1.0,6.0,5.0,0.0,0.95,0.9833333333333333,0.55,1.0,0.6874357505033554,0.1
2020-09-28,hg1s,1.0,1.0,7.0,6.0,0.0,0.95,0.9833333333333333,0.55,1.0,0.6874357505033554,0.08333333333333333
2020-09-29,hg1s,1.0,1.0,8.0,7.0,0.0,0.95,0.9833333333333333,0.55,1.0,0.6874357505033554,0.08333333333333333
2020-09-30,hg1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,0.45,-1.0,0.7460326647147849,0.1
2020-10-01,hg1s,1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,0.45,1.0,0.7460326647147849,0.11666666666666667
2020-10-02,hg1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,0.35,-1.0,0.7909873504355756,0.13333333333333333
2020-10-05,hg1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,0.4,1.0,0.6108643020548935,0.15
2020-10-06,hg1s,1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,0.4,1.0,0.6108643020548935,0.15
2020-10-07,hg1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,0.3,1.0,0.6474466390346325,0.16666666666666666
2020-10-08,hg1s,-1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,0.2,1.0,0.6730116670092565,0.16666666666666666
2020-10-09,hg1s,-1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,0.1,1.0,0.6881388137135884,0.16666666666666666
2020-10-12,hg1s,-1.0,1.0,4.0,3.0,0.0,1.0,0.9833333333333333,0.1,1.0,0.6881388137135884,0.16666666666666666
2020-10-13,hg1s,-1.0,1.0,5.0,4.0,0.0,1.0,0.9833333333333333,0.1,1.0,0.6881388137135884,0.16666666666666666
2020-10-14,hg1s,-1.0,1.0,6.0,5.0,0.0,1.0,0.9833333333333333,0.1,1.0,0.6881388137135884,0.16666666666666666
2020-10-15,hg1s,-1.0,1.0,7.0,6.0,0.0,1.0,0.9833333333333333,0.1,1.0,0.6881388137135884,0.16666666666666666
2020-10-16,hg1s,-1.0,1.0,8.0,7.0,0.0,1.0,0.9833333333333333,0.0,1.0,0.6931471805599453,0.16666666666666666
2020-10-19,hg1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,0.0,-1.0,0.6931471805599453,0.18333333333333332
2020-10-20,hg1s,1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,0.0,-1.0,0.6931471805599453,0.18333333333333332
2020-10-21,hg1s,1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,0.0,-1.0,0.6931471805599453,0.18333333333333332
2020-10-22,hg1s,1.0,1.0,4.0,3.0,0.0,1.0,0.9833333333333333,0.0,-1.0,0.6931471805599453,0.18333333333333332
2020-10-23,hg1s,1.0,1.0,5.0,4.0,0.0,1.0,0.9833333333333333,0.0,-1.0,0.6931471805599453,0.18333333333333332
2020-10-26,hg1s,1.0,1.0,6.0,5.0,0.0,1.0,0.9833333333333333,0.0,-1.0,0.6931471805599453,0.18333333333333332
2020-10-27,hg1s,1.0,1.0,7.0,6.0,0.0,1.0,0.9833333333333333,0.0,-1.0,0.6931471805599453,0.18333333333333332
2020-10-28,hg1s,1.0,1.0,8.0,7.0,0.0,1.0,0.9833333333333333,0.1,1.0,0.6881388137135884,0.18333333333333332
2020-10-29,hg1s,1.0,1.0,9.0,8.0,0.0,1.0,0.9833333333333333,0.1,1.0,0.6881388137135884,0.18333333333333332
2020-10-30,hg1s,1.0,1.0,10.0,9.0,0.0,1.0,0.9833333333333333,0.2,1.0,0.6730116670092565,0.16666666666666666
2020-11-02,hg1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,0.1,-1.0,0.6881388137135884,0.18333333333333332
2020-11-03,hg1s,-1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,0.0,-1.0,0.6931471805599453,0.18333333333333332
2020-11-04,hg1s,-1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,0.0,-1.0,0.6931471805599453,0.18333333333333332
2020-11-05,hg1s,-1.0,1.0,4.0,3.0,0.0,1.0,0.9833333333333333,0.0,-1.0,0.6931471805599453,0.18333333333333332
2020-11-06,hg1s,-1.0,1.0,5.0,4.0,0.0,1.0,0.9833333333333333,0.0,1.0,0.6931471805599453,0.18333333333333332
2020-11-09,hg1s,-1.0,1.0,6.0,5.0,0.0,1.0,0.9833333333333333,0.0,1.0,0.6931471805599453,0.18333333333333332
2020-11-10,hg1s,-1.0,1.0,7.0,6.0,0.0,1.0,0.9833333333333333,0.0,1.0,0.6931471805599453,0.18333333333333332
2020-11-11,hg1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,0.1,1.0,0.6881388137135884,0.2
2020-11-12,hg1s,1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,0.2,1.0,0.6730116670092565,0.2
2020-11-13,hg1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,0.2,1.0,0.6730116670092565,0.21666666666666667
2020-11-16,hg1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,0.2,-1.0,0.6730116670092565,0.23333333333333334
2020-11-17,hg1s,1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,0.2,-1.0,0.6730116670092565,0.23333333333333334
2020-11-18,hg1s,1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,0.2,-1.0,0.6730116670092565,0.23333333333333334
2020-11-19,hg1s,1.0,1.0,4.0,3.0,0.0,1.0,0.9833333333333333,0.2,-1.0,0.6730116670092565,0.23333333333333334
2020-11-20,hg1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,0.1,1.0,0.6881388137135884,0.25
2020-11-23,hg1s,-1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,0.0,1.0,0.6931471805599453,0.25
2020-11-24,hg1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,0.0,-1.0,0.6931471805599453,0.26666666666666666
2020-11-25,hg1s,1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,0.0,-1.0,0.6931471805599453,0.26666666666666666
2020-11-27,hg1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.9666666666666667,-0.15,1.0,0.8451132568429528,0.3
2020-11-30,hg1s,-1.0,1.0,2.0,1.0,0.0,0.95,0.9833333333333333,-0.15,1.0,0.8451132568429528,0.2833333333333333
2020-12-01,hg1s,-1.0,1.0,3.0,2.0,0.0,0.95,0.9833333333333333,-0.15,1.0,0.8451132568429528,0.26666666666666666
2020-12-02,hg1s,-1.0,1.0,4.0,3.0,0.0,0.95,0.9833333333333333,-0.15,1.0,0.8451132568429528,0.26666666666666666
2020-12-03,hg1s,-1.0,1.0,5.0,4.0,0.0,0.95,0.9833333333333333,-0.15,1.0,0.8451132568429528,0.26666666666666666
2020-12-04,hg1s,-1.0,1.0,6.0,5.0,0.0,0.95,0.9833333333333333,-0.15,1.0,0.8451132568429528,0.26666666666666666
2020-12-07,hg1s,-1.0,1.0,7.0,6.0,0.0,0.95,0.9833333333333333,-0.15,1.0,0.8451132568429528,0.25
2020-12-08,hg1s,-1.0,1.0,8.0,7.0,0.0,0.95,0.9833333333333333,-0.15,1.0,0.8451132568429528,0.25
2020-12-09,hg1s,-1.0,1.0,9.0,8.0,0.0,0.95,0.9833333333333333,-0.25,1.0,0.8237197315118312,0.25
2020-12-10,hg1s,-1.0,1.0,10.0,9.0,0.0,0.95,0.9833333333333333,-0.35,1.0,0.7909873504355757,0.25
2020-12-11,hg1s,-1.0,1.0,11.0,10.0,0.0,0.95,0.9833333333333333,-0.35,-1.0,0.7909873504355757,0.23333333333333334
2020-12-14,hg1s,-1.0,1.0,12.0,11.0,0.0,0.95,0.9833333333333333,-0.45,-1.0,0.7460326647147848,0.23333333333333334
2020-12-15,hg1s,-1.0,1.0,13.0,12.0,0.0,0.95,0.9833333333333333,-0.55,-1.0,0.6874357505033553,0.23333333333333334
2020-12-16,hg1s,-1.0,1.0,14.0,13.0,0.0,0.95,0.9833333333333333,-0.65,-1.0,0.6128694524619496,0.23333333333333334
2020-12-17,hg1s,-1.0,1.0,15.0,14.0,0.0,0.95,0.9833333333333333,-0.75,-1.0,0.5181862130502128,0.23333333333333334
2020-12-18,hg1s,-1.0,1.0,16.0,15.0,0.0,0.95,0.9833333333333333,-0.75,-1.0,0.5181862130502128,0.23333333333333334
2020-12-21,hg1s,-1.0,1.0,17.0,16.0,0.0,0.95,0.9833333333333333,-0.75,-1.0,0.5181862130502128,0.23333333333333334
2020-12-22,hg1s,1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,-0.75,1.0,0.5181862130502128,0.25
2020-12-23,hg1s,1.0,1.0,2.0,1.0,0.0,0.95,0.9833333333333333,-0.75,1.0,0.5181862130502128,0.23333333333333334
2020-12-24,hg1s,1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,-0.7,1.0,0.42270908780599087,0.21666666666666667
2020-12-28,hg1s,1.0,1.0,4.0,3.0,0.0,1.0,0.9833333333333333,-0.6,1.0,0.5004024235381879,0.2
2020-12-29,hg1s,1.0,1.0,5.0,4.0,0.0,1.0,0.9833333333333333,-0.5,1.0,0.5623351446188083,0.18333333333333332
2020-12-30,hg1s,1.0,1.0,6.0,5.0,0.0,1.0,0.9833333333333333,-0.4,1.0,0.6108643020548935,0.18333333333333332
2020-12-31,hg1s,1.0,1.0,7.0,6.0,0.0,1.0,0.9833333333333333,-0.3,1.0,0.6474466390346325,0.16666666666666666
2021-01-04,hg1s,1.0,1.0,8.0,7.0,0.0,1.0,0.9833333333333333,-0.2,1.0,0.6730116670092565,0.16666666666666666
2021-01-05,hg1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.2,-1.0,0.6730116670092565,0.18333333333333332
2021-01-06,hg1s,-1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,-0.2,1.0,0.6730116670092565,0.18333333333333332
2021-01-07,hg1s,-1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,-0.2,1.0,0.6730116670092565,0.18333333333333332
2021-01-08,hg1s,-1.0,1.0,4.0,3.0,0.0,1.0,0.9833333333333333,-0.2,1.0,0.6730116670092565,0.18333333333333332
2021-01-11,hg1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.1,1.0,0.6881388137135884,0.2
2021-01-12,hg1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,-0.1,-1.0,0.6881388137135884,0.21666666666666667
2021-01-13,hg1s,-1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,-0.1,-1.0,0.6881388137135884,0.2
2021-01-14,hg1s,-1.0,1.0,3.0,2.0,0.0,1.0,0.9833333333333333,-0.1,1.0,0.6881388137135884,0.2
2021-01-15,hg1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,0.0,1.0,0.6931471805599453,0.21666666666666667
2021-01-19,hg1s,1.0,1.0,1.0,0.0,0.0,0.95,0.9666666666666667,0.15,1.0,0.8451132568429528,0.25
2021-01-20,hg1s,1.0,1.0,2.0,1.0,0.0,0.95,0.9666666666666667,0.25,-1.0,0.8237197315118312,0.25
2021-01-21,hg1s,1.0,1.0,3.0,2.0,0.0,0.95,0.9666666666666667,0.25,-1.0,0.8237197315118312,0.25
2021-01-22,hg1s,1.0,1.0,4.0,3.0,0.0,0.95,0.9666666666666667,0.25,1.0,0.8237197315118312,0.25
2021-01-25,hg1s,1.0,1.0,5.0,4.0,0.0,0.95,0.9666666666666667,0.25,1.0,0.8237197315118312,0.25
2021-01-26,hg1s,1.0,1.0,6.0,5.0,0.0,0.95,0.9666666666666667,0.25,1.0,0.8237197315118312,0.25
2021-01-27,hg1s,1.0,1.0,7.0,6.0,0.0,0.95,0.9666666666666667,0.25,1.0,0.8237197315118312,0.23333333333333334
2021-01-28,hg1s,1.0,1.0,8.0,7.0,0.0,0.95,0.9666666666666667,0.25,1.0,0.8237197315118312,0.23333333333333334
2021-01-29,hg1s,1.0,1.0,9.0,8.0,0.0,0.95,0.9666666666666667,0.25,1.0,0.8237197315118312,0.23333333333333334
2021-02-01,hg1s,1.0,1.0,10.0,9.0,0.0,0.95,0.9666666666666667,0.25,1.0,0.8237197315118312,0.23333333333333334
2021-02-02,hg1s,1.0,1.0,11.0,10.0,0.0,0.95,0.9666666666666667,0.35,1.0,0.7909873504355756,0.23333333333333334
2021-02-03,hg1s,1.0,1.0,12.0,11.0,0.0,0.95,0.9666666666666667,0.45,1.0,0.7460326647147849,0.23333333333333334
2021-02-04,hg1s,1.0,1.0,13.0,12.0,0.0,0.95,0.9666666666666667,0.55,1.0,0.6874357505033554,0.23333333333333334
2021-02-05,hg1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.9666666666666667,0.55,1.0,0.6874357505033554,0.23333333333333334
2021-02-08,hg1s,-1.0,1.0,2.0,1.0,0.0,0.95,0.9666666666666667,0.45,1.0,0.7460326647147849,0.23333333333333334
2021-02-09,hg1s,1.0,1.0,1.0,0.0,0.0,0.95,0.9666666666666667,0.55,-1.0,0.6874357505033554,0.23333333333333334
2021-02-10,hg1s,1.0,1.0,2.0,1.0,0.0,0.95,0.9666666666666667,0.65,-1.0,0.6128694524619496,0.21666666666666667
2021-02-11,hg1s,1.0,1.0,3.0,2.0,0.0,0.95,0.9666666666666667,0.75,-1.0,0.5181862130502128,0.21666666666666667
2021-02-12,hg1s,1.0,1.0,4.0,3.0,0.0,0.95,0.9666666666666667,0.75,-1.0,0.5181862130502128,0.21666666666666667
2021-02-16,hg1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.95,0.65,1.0,0.6128694524619496,0.23333333333333334
2021-02-17,hg1s,-1.0,1.0,2.0,1.0,0.0,0.95,0.95,0.55,1.0,0.6874357505033554,0.23333333333333334
2021-02-18,hg1s,-1.0,1.0,3.0,2.0,0.0,0.95,0.95,0.45,1.0,0.7460326647147849,0.21666666666666667
2021-02-19,hg1s,-1.0,1.0,4.0,3.0,0.0,0.95,0.95,0.35,1.0,0.7909873504355756,0.21666666666666667
2021-02-22,hg1s,-1.0,1.0,5.0,4.0,0.0,0.95,0.9666666666666667,0.25,1.0,0.8237197315118312,0.2
2021-02-23,hg1s,-1.0,1.0,6.0,5.0,0.0,0.95,0.9666666666666667,0.15,1.0,0.8451132568429528,0.18333333333333332
2021-02-24,hg1s,-1.0,1.0,7.0,6.0,0.0,0.95,0.9666666666666667,0.05,1.0,0.8556886672556694,0.18333333333333332
2021-02-25,hg1s,-1.0,1.0,8.0,7.0,0.0,0.95,0.9666666666666667,-0.05,1.0,0.8556886672556694,0.18333333333333332
2021-02-26,hg1s,1.0,1.0,1.0,0.0,0.0,0.95,0.9666666666666667,-0.05,-1.0,0.8556886672556694,0.2
