date,instrument,f12_autocorr_21,f12_efficiency_ratio_21,f12_variance_ratio_5_21,f12_trend_tval_10,f12_trend_tval_21,f12_trend_tval_42,f12_hurst_100,f12_ma21_slope,z_f12_ma21_slope
2021-08-06,rb1s,0.01596442190455474,0.03773224881264553,0.8857464891623602,-0.9366558044412023,1.5298509986628535,4.728964213528681,0.4709267604651209,0.026459068356403482,-0.011575153516206946
2021-08-09,rb1s,0.043626656949475304,0.04383681528261256,0.9102867467027476,-2.0854916824187426,1.5448053443797622,4.516985887551466,0.44492038232185543,-0.030500746089155595,-0.25603406926849087
2021-08-10,rb1s,0.04038799824276722,0.022574117001308472,0.8851290286879485,-2.4007994252014164,1.6948382949898606,4.584919507377995,0.40037197013661296,0.016030033239387176,-0.05630485942444529
2021-08-11,rb1s,0.08622189387099587,0.013828155740528548,0.7339617426702258,-1.5985914732848474,2.4399518649276004,4.648370595257215,0.39765242481090346,0.009939532728070615,-0.08244373033176658
2021-08-12,rb1s,0.04282060422087345,0.010827920034110178,0.5113409923723228,-0.8267297672613652,2.836099098703426,4.4587146901603445,0.41560371322299144,0.007708540130746791,-0.09201524538694714
2021-08-13,rb1s,0.05356132048834731,0.05456944301337941,0.4740852378039279,0.21894903327796184,2.7012482327284024,4.159426739419394,0.48260944473944506,0.03744727067580751,0.035655083413820725
2021-08-16,rb1s,0.10149703542101321,0.036534088742031845,0.45693769860657113,-0.8806440234170839,2.013211207834257,3.3326607239253,0.40139923193039945,-0.02577491330131097,-0.2357681088631006
2021-08-17,rb1s,0.31944970446713844,0.13029674585004597,0.9171297532184731,-1.8343249060825526,0.3434469975022207,2.215765996997373,0.4635880729366643,0.09828272853658247,0.296873823644432
2021-08-18,rb1s,0.3295608969275967,0.06682454933708377,0.8497196059106699,-3.239392145843699,-1.7904930810401263,1.2012016525906324,0.4634595764029048,0.05000986468423365,0.08958857062455924
2021-08-19,rb1s,0.18517206361450186,0.18649543505465108,0.9454115750406158,-3.7679961281318737,-3.6004792755817676,0.07335210798512079,0.4811174436442502,-0.1448877680077013,-0.7472641718307206
2021-08-20,rb1s,0.2586164310530904,0.3756004306840568,1.3071604731413957,-5.205643510477276,-4.6210188828888565,-0.9249979730522905,0.5091641316008831,-0.30271195490725034,-1.4247368588077223
2021-08-23,rb1s,-0.029131278861093266,0.19605010290750063,0.7576547340001358,-6.088392967524975,-5.542334661977725,-1.2703755977911892,0.44617980463287665,-0.15145260501147464,-0.7751473782159104
2021-08-24,rb1s,0.2167161535597832,0.09745849102413884,0.5988793615482443,-3.0528550974893824,-5.386493613707189,-1.2734817866809127,0.4747263298534088,-0.07739382747903895,-0.457094393293613
2021-08-25,rb1s,0.34598933170961715,0.012578483933905094,0.6691365375617371,-0.7291715882756261,-3.829126787855884,-0.9675885299600093,0.5269711365509531,0.010363308383726948,-0.08022979638768636
2021-08-26,rb1s,0.21551080352753768,0.04904957965832497,0.8106065243699312,0.2633609157247383,-3.3184337985714634,-1.0802757407880201,0.4758975525935801,-0.04130434838047167,-0.30210171835355
2021-08-27,rb1s,0.16895431712845976,0.06383126635336432,1.1818796936216454,1.5807324592437266,-2.396293457930687,-0.9870608166217251,0.49790270964616495,-0.05438641839967723,-0.3582619255799578
