date,instrument,f17_hmm_state_lo,f17_hmm_state_mid,f17_hmm_state_hi,f17_hmm_state_argmax
2020-03-02,nq1s,1.0263257825685136e-22,1.1382190024380998e-05,0.9999886178113445,2.0
2020-03-04,nq1s,9.193160040686867e-27,1.936940501744907e-06,0.9999980630582854,2.0
2020-03-05,nq1s,8.049078366347132e-29,6.706266055298674e-07,0.9999993293752115,2.0
2020-03-06,nq1s,1.8186556603014168e-27,2.464887397270063e-06,0.9999975351123249,2.0
2020-03-09,nq1s,7.225735265975535e-52,6.524802969818391e-15,1.0,2.0
2020-03-10,nq1s,5.837522181002751e-55,5.0192960961527546e-15,1.0,2.0
2020-03-11,nq1s,7.306830793865314e-58,1.8553080776286527e-16,1.0,2.0
2020-03-12,nq1s,2.502683459632167e-114,2.0454154457401406e-37,1.0,2.0
2020-03-13,nq1s,5.749466752783033e-139,6.737394787967677e-50,1.0,2.0
2020-03-16,nq1s,1.0172436199165999e-194,4.1760352525521715e-74,1.0,2.0
2020-03-17,nq1s,1.9064959775161644e-168,1.7038090114200062e-67,1.0,2.0
2020-03-18,nq1s,1.0991496058889986e-163,3.261604918232106e-66,1.0,2.0
2020-03-19,nq1s,9.645619999538326e-163,4.5823455619700503e-66,1.0,2.0
2020-03-20,nq1s,1.0644390810001053e-172,6.249162103927652e-70,1.0,2.0
2020-03-23,nq1s,3.984976376601124e-164,8.616616883679033e-67,1.0,2.0
2020-03-24,nq1s,3.315653604942112e-208,1.066906247417249e-84,1.0,2.0
2020-03-25,nq1s,8.43881792665815e-192,2.7944055896701975e-80,1.0,2.0
2020-03-26,nq1s,2.0124633902214286e-199,1.2487608550160418e-82,1.0,2.0
2020-03-27,nq1s,1.4349385079796125e-201,1.9993492583903148e-84,1.0,2.0
2020-03-30,nq1s,8.130916189171477e-199,5.834259260261342e-83,1.0,2.0
2020-03-31,nq1s,5.532059287378162e-195,6.99789845630788e-82,1.0,2.0
2020-04-01,nq1s,1.6193860560647175e-201,6.388384633679394e-84,1.0,2.0
2020-04-02,nq1s,1.034643050622012e-196,2.2107046962929314e-82,1.0,2.0
2020-04-03,nq1s,2.0393187769695088e-196,1.596179169144112e-82,1.0,2.0
2020-04-06,nq1s,2.1980308574244425e-208,6.210641029727169e-86,1.0,2.0
2020-04-07,nq1s,3.5863121463689997e-189,4.6633470117881854e-79,1.0,2.0
2020-04-08,nq1s,5.083810449953231e-186,3.284781707964659e-77,1.0,2.0
2020-04-13,nq1s,3.223798691364113e-118,1.2558120338898231e-44,1.0,2.0
2020-04-14,nq1s,3.9099009905332323e-78,3.1185978065475144e-25,1.0,2.0
2020-04-16,nq1s,2.472007901882777e-66,1.0848297840362808e-20,1.0,2.0
2020-04-17,nq1s,6.817160904991824e-66,1.403180566679159e-20,1.0,2.0
2020-04-20,nq1s,1.8439820957530762e-59,1.0207542372192239e-17,1.0,2.0
2020-04-21,nq1s,2.8828418420599018e-67,8.130805080467466e-21,1.0,2.0
2020-04-22,nq1s,2.8086293698107783e-50,1.2106441158303047e-13,1.0,2.0
2020-04-23,nq1s,2.342712291336687e-48,4.821948006673475e-13,1.0,2.0
2020-04-24,nq1s,5.2089377769696145e-44,3.979793595465066e-11,0.9999999999599822,2.0
2020-04-27,nq1s,1.7546411784944291e-37,9.974368550301909e-09,0.9999999900246621,2.0
2020-04-28,nq1s,3.0335243138548075e-34,3.029632569138847e-08,0.9999999697029129,2.0
2020-04-29,nq1s,1.809610165797874e-38,8.941919567472138e-10,0.9999999991050572,2.0
2020-04-30,nq1s,1.0002945838023385e-28,8.413021340583269e-06,0.9999915869802056,2.0
2020-05-01,nq1s,1.657199308517528e-31,4.088914781372528e-08,0.999999959109119,2.0
2020-05-07,nq1s,4.1634018905672646e-15,0.002824743965656478,0.9971752560358901,2.0
2020-05-08,nq1s,7.14929794438019e-15,0.003386502347013178,0.996613497653919,2.0
2020-05-11,nq1s,1.9799644900738928e-14,0.004509289420205953,0.9954907105783412,2.0
2020-05-12,nq1s,8.227282120784885e-14,0.00647717298766718,0.9935228270130114,2.0
2020-05-13,nq1s,3.748397199588525e-12,0.020314109079516987,0.9796858909179286,2.0
2020-05-14,nq1s,4.319408255441468e-11,0.04920209159274495,0.9507979083657759,2.0
2020-05-15,nq1s,2.0495682906174963e-10,0.10821986563869568,0.8917801341562016,2.0
2020-05-18,nq1s,2.6109503862969507e-12,0.049454859214251,0.950545140781918,2.0
2020-05-19,nq1s,2.1601640174206015e-08,0.29543675819060966,0.7045632202082192,2.0
2020-05-20,nq1s,2.270387558340161e-08,0.6230381039043421,0.3769618733908454,1.0
2020-05-21,nq1s,1.6675773046845134e-08,0.8505558142110611,0.14944416911270578,1.0
2020-05-22,nq1s,1.7197712464857565e-07,0.9766298267833612,0.023370001241138017,1.0
2020-05-26,nq1s,1.8292865584481634e-07,0.9958204834493207,0.004179333623712546,1.0
2020-05-27,nq1s,4.982729782331149e-07,0.9987031785909568,0.0012963231348724874,1.0
2020-05-28,nq1s,4.0066585424971316e-05,0.9995303260608169,0.0004296073519422148,1.0
2020-06-02,nq1s,0.0068303503762109485,0.9927776873678373,0.00039196225432971824,1.0
2020-06-03,nq1s,0.011508512204173408,0.9880868663613325,0.00040462143536065397,1.0
2020-06-04,nq1s,0.006831763120721858,0.9927547082670208,0.00041352861297341397,1.0
2020-06-05,nq1s,0.001468722075890771,0.9977642216671726,0.0007670562553114087,1.0
2020-06-08,nq1s,0.005599558805220299,0.9939626064470538,0.000437834746884458,1.0
2020-06-10,nq1s,0.04584054938837599,0.9531728183585689,0.000986632251637679,1.0
2020-06-11,nq1s,2.2540544442766884e-11,0.8671073321437605,0.13289266783535988,1.0
2020-06-12,nq1s,2.695855694614462e-06,0.9896803463603085,0.010316957783250934,1.0
2020-06-15,nq1s,5.076128376539528e-07,0.997651799429785,0.0023476929568746483,1.0
2020-06-16,nq1s,1.1710290726706988e-06,0.9987705814283893,0.0012282475407576522,1.0
2020-06-17,nq1s,4.862011542777209e-06,0.9993973219307397,0.0005978160578065526,1.0
2020-06-18,nq1s,1.4335313113558824e-05,0.9995233480936785,0.00046231659375977913,1.0
2020-06-19,nq1s,2.445306135571901e-05,0.9995242764928486,0.00045127044596125125,1.0
2020-06-22,nq1s,1.8836288193795016e-06,0.9989345830024579,0.0010635333677511045,1.0
2020-06-23,nq1s,9.363674106745393e-06,0.9994438978672509,0.0005467384582315941,1.0
2020-06-24,nq1s,1.8982125744813448e-07,0.9982816943744859,0.0017181158041167026,1.0
2020-06-25,nq1s,1.140222111384683e-06,0.9990995935006868,0.0008992662757434757,1.0
2020-06-26,nq1s,7.190773799190943e-09,0.9950360848057844,0.004963908001709937,1.0
2020-06-29,nq1s,6.62456271009764e-08,0.9973962819275353,0.0026036518250759874,1.0
2020-06-30,nq1s,1.2381171464803813e-08,0.9959504404556381,0.004049547163665934,1.0
2020-07-01,nq1s,1.7721209259650986e-08,0.9962837383255282,0.003716243953100786,1.0
2020-07-02,nq1s,3.089092286138478e-08,0.99707890828616,0.002921060824603338,1.0
2020-07-06,nq1s,2.002677901100393e-09,0.9914913839146957,0.008508614082420837,1.0
2020-07-07,nq1s,1.059093745273418e-08,0.9942904802904494,0.005709509119870716,1.0
2020-07-08,nq1s,6.404695805958836e-09,0.9941116975217306,0.005888296072931826,1.0
2020-07-09,nq1s,1.5277063185296073e-08,0.9957721017775538,0.004227882945094699,1.0
2020-07-10,nq1s,0.0008528997560575853,0.998587707189018,0.0005593930532584999,1.0
2020-07-13,nq1s,3.169697462236588e-06,0.9987178971487163,0.001278933153627861,1.0
2020-07-14,nq1s,9.212890253062476e-05,0.9995100545912293,0.00039781650648173855,1.0
2020-07-15,nq1s,0.0002043171678748064,0.9994548377652409,0.00034084506825522487,1.0
2020-07-16,nq1s,8.908972756934067e-06,0.9992437112886376,0.0007473797367878964,1.0
2020-07-17,nq1s,2.462134504991499e-05,0.9994769455642473,0.000498433090657594,1.0
2020-07-20,nq1s,4.5060976222982854e-08,0.9959090890702778,0.0040908658678327145,1.0
2020-07-21,nq1s,2.263900831486949e-06,0.9989952782849754,0.0010024578146934984,1.0
2020-07-22,nq1s,2.9028581398242093e-06,0.9993270392397522,0.0006700579006489457,1.0
2020-07-23,nq1s,3.879471788848998e-08,0.9967220439472282,0.0032779172575828756,1.0
2020-07-24,nq1s,4.716704707230578e-07,0.9986705217618747,0.001329006567823275,1.0
2020-07-27,nq1s,5.164103109199783e-07,0.9984967659189078,0.0015027176715238745,1.0
2020-07-28,nq1s,4.599044599597413e-07,0.9987346456702058,0.0012648944256856889,1.0
2020-07-29,nq1s,1.1677938133785996e-06,0.9990516077755498,0.0009472244316751997,1.0
2020-07-30,nq1s,1.4431387889290235e-06,0.999153236002415,0.0008453208585967091,1.0
2020-07-31,nq1s,1.7065744590104002e-06,0.999227886469129,0.0007704069565225542,1.0
2020-08-03,nq1s,3.516346711220838e-06,0.9992406612393152,0.0007558224152057826,1.0
2020-08-04,nq1s,1.0034260334871371e-05,0.9994862117867781,0.0005037539515562363,1.0
2020-08-05,nq1s,1.5213412785217869e-05,0.9995316305953997,0.0004531559902087079,1.0
2020-08-06,nq1s,3.2255977516274435e-06,0.9992216286419352,0.0007751457588828567,1.0
2020-08-07,nq1s,1.6956048336326457e-06,0.999124244804978,0.000874059591114814,1.0
2020-08-10,nq1s,3.438582746049585e-05,0.9995277434323745,0.0004378707398757541,1.0
2020-08-11,nq1s,1.3816065636355259e-06,0.99891417377322,0.0010844446208922113,1.0
2020-08-12,nq1s,1.705037865691549e-07,0.9979513550348562,0.0020484744599633953,1.0
2020-08-13,nq1s,6.251544667862845e-06,0.9993711794786613,0.0006225689780800298,1.0
2020-08-14,nq1s,6.0441354395424795e-06,0.9994399470092157,0.00055400885367067,1.0
2020-08-17,nq1s,5.5299754639148534e-05,0.9994358496571318,0.0005088505870143144,1.0
2020-08-18,nq1s,9.191272585533161e-05,0.9994756646882306,0.0004324225876348871,1.0
2020-08-19,nq1s,8.327379534623871e-05,0.9995152653178817,0.000401460886375115,1.0
2020-08-20,nq1s,0.0009538018012443791,0.9985850115375088,0.0004611866607678805,1.0
2020-08-21,nq1s,0.0031022969440272882,0.9965068589137284,0.00039084414280650723,1.0
2020-08-24,nq1s,0.009800059971212484,0.9897681690595173,0.00043177096983028286,1.0
2020-08-25,nq1s,0.03847362973369398,0.9609464642912457,0.0005799059740114827,1.0
2020-08-26,nq1s,0.0038894802535746715,0.9948506125361714,0.001259907210784575,1.0
2020-08-27,nq1s,0.011315165771276977,0.9882262615657247,0.00045857266478217297,1.0
2020-08-28,nq1s,0.01676012385029792,0.9828209731087679,0.00041890303953343093,1.0
2020-08-31,nq1s,0.01712334429102788,0.9823481215009958,0.0005285342086222845,1.0
2020-09-02,nq1s,0.009089084731819226,0.9904477144202997,0.00046320084811131537,1.0
2020-09-03,nq1s,5.1410401824531096e-14,0.5844908859854375,0.4155091140143122,1.0
2020-09-04,nq1s,6.346549114987896e-10,0.6107197486766599,0.3892802506878468,1.0
2020-09-08,nq1s,4.184714159871976e-19,0.0022806477432322685,0.9977193522552286,2.0
2020-09-09,nq1s,4.908417996104507e-19,0.00017960642273894274,0.9998203935760137,2.0
2020-09-10,nq1s,4.873054581929398e-19,0.00032356300401915205,0.9996764369971178,2.0
2020-09-11,nq1s,4.2238273119149784e-18,0.000525390461363373,0.9994746095372609,2.0
2020-09-14,nq1s,2.3877680761845037e-19,0.000185654574150745,0.9998143454241663,2.0
2020-09-15,nq1s,1.1934524950089203e-19,0.00019774403079833212,0.9998022559700728,2.0
2020-09-16,nq1s,1.0846783007852608e-20,8.582670718127609e-05,0.9999141732931602,2.0
2020-09-17,nq1s,1.828913741450008e-21,6.0768888451997524e-05,0.9999392311131052,2.0
2020-09-18,nq1s,3.9299560312716466e-21,8.705085088522575e-05,0.9999129491499926,2.0
2020-09-21,nq1s,3.779649163321679e-20,0.000161425916539477,0.9998385740830221,2.0
2020-09-22,nq1s,6.835976896954232e-21,7.67217319184847e-05,0.9999232782685352,2.0
2020-09-23,nq1s,1.815074085253163e-25,3.0012189762599137e-06,0.9999969987811271,2.0
2020-09-24,nq1s,4.511637987120691e-22,0.00011130928820244551,0.9998886907122566,2.0
2020-09-25,nq1s,1.1752167998869246e-23,1.0238585027688753e-05,0.9999897614158094,2.0
2020-09-28,nq1s,1.4740457805290636e-26,2.1810316903949168e-06,0.9999978189686,2.0
2020-09-29,nq1s,1.4016431824265935e-25,6.986210927535464e-06,0.9999930137881458,2.0
2020-09-30,nq1s,4.1399727638686494e-24,1.5737700224553425e-05,0.999984262300279,2.0
2020-10-01,nq1s,9.652965013199112e-25,7.463658870955039e-06,0.9999925363396187,2.0
2020-10-02,nq1s,1.2549166594847699e-23,3.020107587292669e-05,0.9999697989237075,2.0
2020-10-05,nq1s,4.61038229168743e-21,0.00012547498949377233,0.999874525008695,2.0
2020-10-06,nq1s,2.7207354963660225e-16,0.002669479372726986,0.9973305206258143,2.0
2020-10-07,nq1s,4.00702099451423e-13,0.011121034948752054,0.9888789650496619,2.0
2020-10-08,nq1s,6.992285743597916e-11,0.04846611807891137,0.9515338818524623,2.0
2020-10-09,nq1s,7.069162700333627e-11,0.0782283231246879,0.92177167680519,2.0
2020-10-12,nq1s,4.61817569360179e-14,0.012401057530782933,0.987598942468017,2.0
2020-10-13,nq1s,9.507637137973782e-12,0.028974496992848237,0.9710255029975152,2.0
2020-10-14,nq1s,3.2443612534777505e-11,0.05117311903408939,0.9488268809329792,2.0
2020-10-15,nq1s,2.739564387765161e-10,0.11592235648987136,0.8840776432357987,2.0
2020-10-19,nq1s,4.903338296300577e-10,0.37051144451449697,0.6294885549953898,2.0
2020-10-20,nq1s,4.293230180954356e-09,0.6232998182670811,0.37670017744144096,1.0
2020-10-21,nq1s,4.825191612727269e-07,0.9450839858461899,0.05491553163421801,1.0
2020-10-22,nq1s,3.659823832226727e-07,0.9929166813068696,0.007082952712270171,1.0
2020-10-23,nq1s,1.9899396345677215e-06,0.9988739001325136,0.0011241099295917598,1.0
2020-10-26,nq1s,1.1489160719942383e-06,0.9989340639618542,0.0010647871212186692,1.0
2020-10-27,nq1s,3.3672835175268343e-06,0.9993211404633581,0.0006754922536830268,1.0
2020-10-28,nq1s,6.905806430240342e-13,0.8416249594523639,0.1583750405452905,1.0
2020-10-29,nq1s,7.132611037885424e-10,0.852491561725898,0.14750843756078905,1.0
2020-10-30,nq1s,9.328424949662783e-11,0.7246606289804396,0.27533937092571514,1.0
2020-11-02,nq1s,5.2986001073310714e-08,0.9349856741667923,0.0650142728467089,1.0
2020-11-04,nq1s,2.1850122234998547e-15,0.1996905974856936,0.8003094025126329,2.0
2020-11-05,nq1s,2.7756049653800845e-15,0.010276786508686082,0.9897232134907006,2.0
2020-11-06,nq1s,2.777106288013332e-14,0.0049721110952321455,0.9950278889058407,2.0
2020-11-09,nq1s,5.5555482469440685e-15,0.002943175789763174,0.9970568242109875,2.0
2020-11-10,nq1s,2.70276991494918e-15,0.002474843420436058,0.9975251565790023,2.0
2020-11-11,nq1s,7.284592624852374e-17,0.0008447357308641021,0.999155264270454,2.0
2020-11-12,nq1s,4.837011065942207e-16,0.001841495451627929,0.9981585045496422,2.0
2020-11-13,nq1s,8.125756124249401e-16,0.001832560354608891,0.9981674396469418,2.0
2020-11-16,nq1s,2.9058326323354306e-15,0.00272794100858314,0.9972720589907734,2.0
2020-11-17,nq1s,3.814272461163794e-15,0.00275916409425064,0.9972408359045843,2.0
2020-11-18,nq1s,1.8643207189704976e-15,0.0022000685778948434,0.9977999314227188,2.0
2020-11-19,nq1s,1.8146195523551012e-15,0.002277905025268041,0.9977220949736498,2.0
2020-11-20,nq1s,8.915066709769592e-16,0.0017950263509477907,0.9982049736478303,2.0
2020-11-23,nq1s,5.834043644597227e-15,0.0033912347686887666,0.9966087652305202,2.0
2020-11-24,nq1s,1.9439046825503217e-15,0.002214953202481436,0.9977850467958255,2.0
2020-11-25,nq1s,1.5523822764893732e-10,0.057362843441985285,0.9426371564031315,2.0
2020-11-27,nq1s,7.861097751543394e-09,0.25886555675737105,0.7411344353801941,2.0
2020-11-30,nq1s,2.0058602058572063e-06,0.8467492059668228,0.1532487881715097,1.0
2020-12-01,nq1s,8.633693710975755e-07,0.9814184663566328,0.01858067027257804,1.0
2020-12-02,nq1s,3.314307256951582e-06,0.9982673731696186,0.0017293125234346819,1.0
2020-12-03,nq1s,0.0018661666064228464,0.9977531235138225,0.0003807098795649433,1.0
2020-12-04,nq1s,0.01936260846607885,0.9801617956341064,0.0004755958986309281,1.0
2020-12-07,nq1s,0.031091297812579407,0.9684324521746605,0.00047625001304761963,1.0
2020-12-08,nq1s,0.3244762469958768,0.6747946445865456,0.0007291084184207497,1.0
2020-12-09,nq1s,0.11265806526718389,0.8852560315348152,0.002085903197613497,1.0
2020-12-10,nq1s,0.7562813444932156,0.24321734255234564,0.0005013129542030853,0.0
2020-12-11,nq1s,0.9850299944780733,0.014934233581042912,3.577194134281943e-05,0.0
2020-12-14,nq1s,0.9985641861688871,0.0014286480480902117,7.165782420564405e-06,0.0
2020-12-15,nq1s,0.9986029364539938,0.0013879088225394695,9.154722079037323e-06,0.0
2020-12-16,nq1s,0.999060420604874,0.0009341694456816556,5.409949937274159e-06,0.0
2020-12-17,nq1s,0.9993348428021174,0.0006602384219396066,4.9187759941209e-06,0.0
2020-12-18,nq1s,0.9993072347558625,0.0006881890445185265,4.576198912887197e-06,0.0
2020-12-21,nq1s,0.9994931656307031,0.0005027799475822961,4.054421944400487e-06,0.0
2020-12-22,nq1s,0.9995478515456784,0.0004484127130622067,3.735742887656404e-06,0.0
2020-12-23,nq1s,0.9996049896533264,0.00039066502123129027,4.3453272421401205e-06,0.0
2020-12-24,nq1s,0.9996759093409733,0.0003203815798905438,3.7090786142739143e-06,0.0
2020-12-28,nq1s,0.9995047069096746,0.0004889112497136089,6.381842279943073e-06,0.0
2020-12-29,nq1s,0.9996565150032579,0.00033998013503090945,3.5048618927676e-06,0.0
2020-12-30,nq1s,0.9998127739248301,0.00018394720340185588,3.2788731142817026e-06,0.0
2020-12-31,nq1s,0.999810812881345,0.00018577904779820155,3.4080692764272895e-06,0.0
2021-01-04,nq1s,0.9973638412554156,0.002605730453637493,3.0428291487072547e-05,0.0
2021-01-05,nq1s,0.9989737923619009,0.00101928627552678,6.92136183341291e-06,0.0
2021-01-06,nq1s,0.9948043385445465,0.005165527151189127,3.0134306039357488e-05,0.0
2021-01-07,nq1s,0.7824163806389821,0.21649123549011176,0.0010923838697561004,0.0
2021-01-08,nq1s,0.9270735014401686,0.07276746257251586,0.00015903598653110648,0.0
2021-01-11,nq1s,0.8276124821068785,0.17211598001875644,0.0002715378732648571,0.0
2021-01-12,nq1s,0.9026696182772161,0.09725611863591056,7.426308857519404e-05,0.0
2021-01-13,nq1s,0.9394465860998096,0.06050085933823882,5.255456061330471e-05,0.0
2021-01-14,nq1s,0.9594436788575936,0.040515149582132426,4.117155872534246e-05,0.0
2021-01-15,nq1s,0.956895740666174,0.04305506178421147,4.919754914428933e-05,0.0
2021-01-19,nq1s,0.8845794578059091,0.115276224578554,0.0001443176149024309,0.0
2021-01-20,nq1s,0.08687485129396148,0.911735230992095,0.0013899177128514453,1.0
2021-01-21,nq1s,0.015705619299794117,0.9838595234996694,0.0004348571987929025,1.0
2021-01-22,nq1s,0.005197121583883127,0.9944438979687735,0.00035898044679915904,1.0
2021-01-25,nq1s,0.0035489104646148377,0.996047904235081,0.00040318529999330686,1.0
2021-01-26,nq1s,0.0041813442163749605,0.9954663610415467,0.0003522947409761397,1.0
2021-01-28,nq1s,8.09337909149906e-05,0.999456663283906,0.00046240292608560815,1.0
2021-01-29,nq1s,8.855869199276091e-07,0.9985835990320144,0.001415515379706814,1.0
2021-02-01,nq1s,7.54888674270033e-08,0.9971413927594666,0.0028585317498832975,1.0
2021-02-02,nq1s,6.999001098052064e-07,0.9986538237002014,0.0013454763983982876,1.0
2021-02-03,nq1s,1.5795224117829811e-06,0.9992098607076595,0.0007885597717018189,1.0
2021-02-04,nq1s,2.8050716788748656e-06,0.9992678986907712,0.0007292962369874467,1.0
2021-02-05,nq1s,2.89926484095082e-05,0.9995444938296846,0.00042651352220215717,1.0
2021-02-11,nq1s,0.00013701299786729392,0.9995000466543602,0.0003629403484645064,1.0
2021-02-18,nq1s,0.001670414610176457,0.9979701054140722,0.00035947997512949414,1.0
2021-02-22,nq1s,2.610310734878919e-06,0.9981711147738467,0.001826274914746836,1.0
2021-02-23,nq1s,0.00016662764898688363,0.9994343404433809,0.00039903190679111544,1.0
2021-02-24,nq1s,0.00010394322371036816,0.9995051384948813,0.000390918281195127,1.0
2021-02-25,nq1s,1.3257902810433021e-08,0.9904907077450597,0.009509278997181384,1.0
2021-02-26,nq1s,1.698896366708054e-05,0.9990890997243763,0.0008939113134177254,1.0
2021-03-01,nq1s,1.3346139139336257e-07,0.9970692785040316,0.002930588035727385,1.0
2021-03-02,nq1s,2.7135631623324432e-06,0.9988190596238394,0.001178226812650561,1.0
2021-03-03,nq1s,2.2229472464332396e-08,0.9947731376383406,0.005226840130566524,1.0
2021-03-04,nq1s,1.5417317437044786e-07,0.9973616255824285,0.002638220243896591,1.0
2021-03-05,nq1s,1.7284652511484156e-07,0.9981171452893413,0.0018826818634768052,1.0
2021-03-08,nq1s,3.4530050597588836e-10,0.9823483688446444,0.01765163081050055,1.0
2021-03-09,nq1s,9.450837882745147e-15,0.34769067821702404,0.6523093217837992,2.0
2021-03-10,nq1s,4.169953632964828e-12,0.14244068613229832,0.8575593138637334,2.0
2021-03-11,nq1s,1.1309343465902588e-15,0.005917584072416027,0.9940824159291067,2.0
2021-03-12,nq1s,5.767868445455784e-16,0.0014163590305345513,0.9985836409693584,2.0
2021-03-15,nq1s,8.290057407047593e-17,0.0009346203071941955,0.9990653796916755,2.0
2021-03-16,nq1s,6.211116487245063e-17,0.0009274930515677693,0.9990725069477917,2.0
2021-03-17,nq1s,5.681281309657431e-17,0.0008995803357205189,0.9991004196654191,2.0
2021-03-18,nq1s,7.234338783016717e-23,1.1625935021796332e-05,0.9999883740659306,2.0
2021-03-19,nq1s,2.505204912544366e-21,0.0001258507418137949,0.9998741492599837,2.0
2021-03-22,nq1s,2.2703506987216444e-20,0.00012949375593210362,0.9998705062457239,2.0
2021-03-23,nq1s,8.219072758277614e-20,0.00018376100248771745,0.9998162389988346,2.0
2021-03-24,nq1s,5.575755016801677e-21,6.941218923154217e-05,0.9999305878089897,2.0
2021-03-25,nq1s,4.639769971422656e-17,0.0018280292594654469,0.9981719707393338,2.0
2021-03-26,nq1s,1.1647736010011621e-16,0.0010032487205905763,0.9989967512810713,2.0
2021-03-29,nq1s,2.886508058518553e-14,0.006274564850579253,0.9937254351484606,2.0
2021-03-30,nq1s,5.750479216790992e-13,0.01200599997854738,0.9879940000222347,2.0
2021-03-31,nq1s,1.2272810415309937e-11,0.029644999834072566,0.9703550001532848,2.0
2021-04-01,nq1s,7.957851564258107e-11,0.06334516566705879,0.9366548342524926,2.0
2021-04-02,nq1s,2.190097168467811e-09,0.2139859380761845,0.7860140597333215,2.0
2021-04-05,nq1s,3.8497264316095254e-08,0.5627792349630459,0.43722072653902067,1.0
2021-04-06,nq1s,5.4726003624318474e-05,0.9705229103995314,0.029422363596667302,1.0
2021-04-07,nq1s,6.931964205658351e-05,0.9984253609124762,0.0015053194452747947,1.0
2021-04-08,nq1s,0.0002013777912826349,0.9993473741180604,0.00045124809074046447,1.0
2021-04-09,nq1s,0.00047324827724966236,0.9991801199265007,0.00034663179587020814,1.0
2021-04-12,nq1s,0.0006021789167989401,0.9990704512829637,0.00032736979976680827,1.0
2021-04-13,nq1s,0.00026693234836984805,0.9993053108003451,0.00042775684960843504,1.0
2021-04-14,nq1s,5.969319247516529e-05,0.9994198328568595,0.0005204739510302351,1.0
2021-04-15,nq1s,0.005390461381900042,0.9938858839146262,0.0007236547035365889,1.0
2021-04-16,nq1s,0.01692185000419995,0.9826392796048885,0.00043887039180906664,1.0
2021-04-19,nq1s,0.01382732173192824,0.9856300725826712,0.0005426056871365511,1.0
2021-04-20,nq1s,0.01303152587525112,0.9864805867894798,0.0004878873355340246,1.0
2021-04-21,nq1s,0.06346696098620797,0.935832691538572,0.0007003474735660508,1.0
2021-04-22,nq1s,0.03258771653190484,0.9667214324108141,0.0006908510566311579,1.0
2021-04-23,nq1s,0.034455986142163594,0.9648359939230035,0.0007080199331807633,1.0
2021-04-26,nq1s,0.06583876414004151,0.933622616956831,0.0005386189031584309,1.0
2021-04-27,nq1s,0.10155260689658914,0.8979387830736842,0.0005086100290793881,1.0
2021-04-28,nq1s,0.19882849191045354,0.8006559822177479,0.0005155258710223512,1.0
2021-04-29,nq1s,0.5692666963378762,0.43035519805711286,0.00037810560653527697,0.0
2021-04-30,nq1s,0.7570628507037039,0.24272062916577788,0.00021652013182529866,0.0
2021-05-03,nq1s,0.9706285243113226,0.029325732531195355,4.574315899364975e-05,0.0
2021-05-04,nq1s,0.8890159379717292,0.11067502862785301,0.0003090334011066553,0.0
2021-05-05,nq1s,0.9496231567812805,0.050325420351441386,5.142286641136521e-05,0.0
2021-05-06,nq1s,0.9768978363619212,0.023072250011312054,2.9913627813995045e-05,0.0
2021-05-07,nq1s,0.9839096043104253,0.016065597467223715,2.479822279469731e-05,0.0
2021-05-10,nq1s,0.1233473363788661,0.8731715561629746,0.0034811074596193094,1.0
2021-05-11,nq1s,0.07910895006350299,0.9203547335514319,0.0005363163851704175,1.0
2021-05-12,nq1s,0.00015973543658072712,0.9980568926250935,0.00178337193812335,1.0
2021-05-13,nq1s,0.003892337198698642,0.9956432150067791,0.0004644477927577936,1.0
2021-05-14,nq1s,6.32540013802665e-05,0.9990713875338151,0.0008653584649563826,1.0
2021-05-17,nq1s,0.0003567958174487524,0.9992603442030333,0.00038285997873099283,1.0
2021-05-18,nq1s,0.0003500479436935129,0.9992774913708967,0.0003724606839354476,1.0
2021-05-19,nq1s,0.0008099278967246622,0.9988651869607161,0.00032488514334469036,1.0
2021-05-21,nq1s,0.0003348166953051947,0.9992907538894723,0.0003744294165386936,1.0
2021-05-24,nq1s,4.1284254652054265e-05,0.9993452607615377,0.000613454985451416,1.0
2021-05-25,nq1s,0.00013734143828824874,0.9995094743162682,0.0003531842464618513,1.0
2021-05-26,nq1s,0.00013355258193713137,0.9995184470041069,0.0003480004130698944,1.0
2021-05-27,nq1s,0.00013711559566281493,0.9995118298093397,0.00035105459553673956,1.0
2021-05-28,nq1s,0.0001757523807715899,0.9994861449114516,0.00033810270945886016,1.0
2021-06-01,nq1s,0.00016583766970795292,0.999486905513108,0.0003472568176881744,1.0
2021-06-02,nq1s,0.0007529893692349538,0.9989228878411267,0.0003241227900618009,1.0
2021-06-03,nq1s,0.00023126342682865494,0.9993335182270723,0.00043521834451029076,1.0
2021-06-04,nq1s,5.199206821713051e-05,0.9993252150775882,0.0006227928558125087,1.0
2021-06-07,nq1s,0.00022888254876589722,0.9994267617366728,0.00034435571607283494,1.0
2021-06-08,nq1s,0.004783274274540031,0.9948562975871551,0.00036042813996605083,1.0
2021-06-09,nq1s,0.005788034030602867,0.9938503030538702,0.00036166291405673585,1.0
2021-06-10,nq1s,0.09235193176208953,0.9066989175662807,0.0009491506720617485,1.0
2021-06-11,nq1s,0.41610194743943296,0.5833559022984953,0.0005421502623511753,1.0
2021-06-14,nq1s,0.9159192795075508,0.08389845792114461,0.00018226257036737804,0.0
2021-06-15,nq1s,0.9922405228011212,0.007738515745093441,2.0961452896246908e-05,0.0
2021-06-16,nq1s,0.998812923864435,0.0011812988570791536,5.7772790631366515e-06,0.0
2021-06-17,nq1s,0.9976748089517198,0.0023104377736166398,1.4753275047319318e-05,0.0
