date,instrument,f10_hl_range,f10_hl_range_mean_20,f10_oto_ret,f10_oto_ret_mean_20,z_f10_hl_range,z_f10_hl_range_mean_20,z_f10_oto_ret,z_f10_oto_ret_mean_20
2021-06-25,nq1s,0.005643139594044341,0.01268990474508008,0.006319632777784387,0.0023899863617114305,-0.9859058939249598,-0.6944310870717848,0.349045434255116,0.6074206058865964
2021-06-28,nq1s,0.012927778562145649,0.012968943221705326,-0.001096959096074266,0.002363425918260298,-0.5533381688850608,-0.674100441626575,-0.07960682954374669,0.599738609102791
2021-06-29,nq1s,0.007985310988834718,0.012707689943051784,0.010709003901491855,0.0028833616253954365,-0.8466702276566228,-0.6929617730694067,0.6027338358273032,0.748588939469227
2021-06-30,nq1s,0.0055123049936266055,0.012582439083047566,0.005517516168067327,0.0033264998808516647,-0.9933337293157443,-0.701954874040673,0.3026062492635997,0.8754088321227282
2021-07-01,nq1s,0.009302872549089812,0.012143988004857997,-0.0018014467911514655,0.0031403888767620796,-0.7681512951079864,-0.7336652659781961,-0.12049563689641275,0.8219635341988052
2021-07-02,nq1s,0.01475631423235269,0.011722182542357896,-0.0010136674154850394,0.003632684795879918,-0.44428185099649853,-0.764161889155741,-0.07494297809757422,0.9628464125091518
2021-07-06,nq1s,0.011201789733922697,0.011800721542267023,0.010975219576882035,0.003296969314480133,-0.6552787008685144,-0.7583559698494456,0.6181867596212021,0.866522760110193
2021-07-07,nq1s,0.010638398204741195,0.011698119758628774,0.004089083109846501,0.0033211451571655342,-0.6886459323129527,-0.7656921739271897,0.21998278204780955,0.8733116212841883
2021-07-08,nq1s,0.019174704120369094,0.012293236684427113,0.0032120122962468,0.0035179304601992297,-0.18166272003452144,-0.7224085356074279,0.1692472481257387,0.9295407025663562
2021-07-09,nq1s,0.012978272094068457,0.012037875123102856,-0.006893133340635228,0.003158796775312172,-0.5496332433502034,-0.7408369939966728,-0.41512878875355,0.8265130126858566
2021-07-12,nq1s,0.00697594956609623,0.012152157312920868,0.007702959272866467,0.002973640813891081,-0.906013525982665,-0.7324424955576859,0.42903653823830595,0.7733477948550098
2021-07-13,nq1s,0.013444649757597328,0.012225601559854455,0.0037705404217147276,0.003078162739144963,-0.5217184864700143,-0.7270127393964182,0.20155748360427145,0.8031801150620094
2021-07-14,nq1s,0.010373032875474525,0.012195519183496279,-0.0006890814482427545,0.0026187156440564707,-0.7040879998819108,-0.7290960322572881,-0.056414553964365205,0.6714342724883765
2021-07-15,nq1s,0.017155218335355073,0.01210252453273731,0.0016966382078763686,0.002959320758769589,-0.30115780424763017,-0.7357441100267325,0.08159784294050522,0.7689328444725387
2021-07-16,nq1s,0.014462327226665735,0.011551533278593215,-0.007852164292654874,0.0029169641550760936,-0.46109414403763727,-0.7756259600532603,-0.4708214412922138,0.7566875812921984
2021-07-19,nq1s,0.016307974496033464,0.01167667923508737,-0.0070280561584671695,0.0017156422304781954,-0.351400241690482,-0.7664331374389876,-0.4230927173620879,0.4123523868739787
2021-07-20,nq1s,0.01814089357052867,0.01192363070406428,-0.0055520108442644765,0.001995617206896692,-0.2424663859260444,-0.7484026330330786,-0.33764656057832054,0.492542793335944
2021-07-21,nq1s,0.011607250480057677,0.011753425699975326,0.009275903295527212,0.0020545734263972505,-0.6306455527086884,-0.7606506972690406,0.5203920007132413,0.5093842920291773
2021-07-22,nq1s,0.010466557583529068,0.01198250629854661,0.00723795289424237,0.0019333755255220738,-0.6983415376690478,-0.7439172515476231,0.40240559646606905,0.474590393468445
2021-07-27,nq1s,0.0238928630836576,0.012643479595220242,0.0018032479880443824,0.002630779525015688,0.09986035306048104,-0.6956331100226483,0.08768276015451426,0.6742817540445939
2021-07-28,nq1s,0.013927848264867319,0.01294060645902187,-0.01663316237656415,0.0012636712111128879,-0.4924008962553803,-0.6739720094295257,-0.9794569295046579,0.2822780879896067
2021-07-29,nq1s,0.01193785226561593,0.013261883822621338,0.00730064695070229,0.001352827750244636,-0.6106186194392826,-0.6505611400032822,0.40606913287685414,0.3078129727378292
2021-07-30,nq1s,0.011328950940560927,0.013363187742194891,-0.005319517395722578,0.0011769242200160806,-0.6467341898770058,-0.6431237813616726,-0.3245556838821584,0.2573452662855669
2021-08-02,nq1s,0.008269883902758221,0.013038866225715168,0.0045183824111743355,0.0014535267113490494,-0.828471113398187,-0.6665893339575383,0.2450414312243195,0.3366386320267676
2021-08-03,nq1s,0.013445468280588133,0.013151050153048441,-0.0007015199884851727,0.0008696897330806889,-0.5207153992146002,-0.6583580387964376,-0.05721422008956089,0.16917114146002898
2021-08-04,nq1s,0.007374223750728627,0.012987841430347813,0.0050499686492458794,0.0009177340100506578,-0.8815445550770381,-0.6701243789443728,0.27583142203403016,0.18293516476696034
2021-08-05,nq1s,0.006828335078688169,0.012370522978263765,0.0029050726359347305,0.0009023870270350544,-0.9138519715940242,-0.7148630511655377,0.15159521607999513,0.17851623829951724
2021-08-06,nq1s,0.008108063084180162,0.012127012527769352,0.005686059717450254,0.0015313466799393286,-0.8376356710489924,-0.7324492179473165,0.3126405217264376,0.35892061226567584
2021-08-09,nq1s,0.009436613830972605,0.01225004574101317,-0.005122623403395053,0.0008900675461262525,-0.7585349206082932,-0.7234143036759235,-0.31342225365030074,0.17491534179036197
2021-08-10,nq1s,0.010795498145801835,0.012117588160423395,0.00254806716434702,0.0008289438832578671,-0.6776458737801742,-0.7329352028972433,0.13092662291398194,0.15736245923719086
2021-08-11,nq1s,0.01037174379662788,0.012117523706481063,-0.005551196988295276,0.0005858381062552409,-0.7027507068205756,-0.732839350858585,-0.3382687427571666,0.08759307302300509
2021-08-12,nq1s,0.009939562546596949,0.011756740917043157,-0.0024290028081299844,0.0003795560554549234,-0.7283520369079035,-0.7589413761084798,-0.1573565885183936,0.02839070209261907
2021-08-13,nq1s,0.005729061601310306,0.011320077635775385,0.004736076918837542,0.001008968116029544,-0.9785774666947273,-0.7905489942014061,0.2577948433652048,0.20901911254697436
2021-08-16,nq1s,0.014755934195916205,0.011242475620769523,0.0026159821540954115,0.0014911700316576734,-0.441706212137884,-0.7960707104924037,0.13492491884921565,0.3473932106248522
2021-08-17,nq1s,0.015767498643018567,0.011123805874394018,0.0008098973188768026,0.0018092654398147372,-0.3815057520223189,-0.804574056143304,0.030251989734406463,0.4386582367808217
2021-08-18,nq1s,0.015464182515173865,0.011316652476149828,-0.010713765306462085,0.0008097820097152722,-0.39950533037414426,-0.7904484525577581,-0.6375725108151599,0.1517144868961512
2021-08-19,nq1s,0.0194220076946258,0.011764424981704663,-0.008738660619795805,1.0951334013363511e-05,-0.16406784956559292,-0.7578085414995218,-0.5230314584258533,-0.07762541344270729
2021-08-20,nq1s,0.01662754077205552,0.011986839865019545,0.006933455121037117,-0.00012114534172032537,-0.330272396560751,-0.7415456087633142,0.3853817188298385,-0.115543720048921
2021-08-23,nq1s,0.01650050584321659,0.012496181911848061,0.00977257991907602,-2.650059690142096e-05,-0.3377966180481104,-0.7044418129843693,0.5499037369243123,-0.08835817272467911
2021-08-24,nq1s,0.004854457543380246,0.011544261634834194,0.015583706237350038,0.0006625223155638617,-1.0305166925525182,-0.7735032714180151,0.8866581523092529,0.10950509664171923
2021-08-25,nq1s,0.004165316793712195,0.011056135061276437,0.0022972223498741308,0.0016090415518857759,-1.071314173242205,-0.8088552179132192,0.1163604774924577,0.38131089053410117
2021-08-26,nq1s,0.007379986799222172,0.010828241787956747,0.0003254202014883919,0.0012602802144250811,-0.8799148474543682,-0.8252926759968148,0.0020345613801173914,0.28111037114761517
2021-08-27,nq1s,0.011609010436446618,0.010842244762751033,-0.005301244747923175,0.001261193846815051,-0.6282211124537043,-0.8241517890220923,-0.3241984886414259,0.28134577138023187
2021-08-30,nq1s,0.012742719805366148,0.011065886557881429,0.009554497913025647,0.0015129996219076167,-0.5606993143044356,-0.8077799042538044,0.5372258403466931,0.35364750288291047
2021-08-31,nq1s,0.01022608687001244,0.010904917487352646,0.011131541488882799,0.002104652695776015,-0.7103547908639875,-0.819356662804324,0.6286066800864962,0.5235676854505198
2021-09-01,nq1s,0.0077052575293460246,0.010921469176283515,-0.0003845537624056248,0.00183292657519344,-0.8602286052232556,-0.8180321609563418,-0.03928718862731829,0.44544928197327077
2021-09-02,nq1s,0.008340385322018086,0.010997071688450011,0.0006728720673639811,0.0017213165467649025,-0.8223110202640223,-0.8124172778049894,0.022043666591128348,0.41333672950821243
2021-09-03,nq1s,0.00802124074362474,0.01099273057142224,-0.0005767197621870842,0.0014081775727830357,-0.8411759055756984,-0.8126127444369,-0.05043710035268955,0.3233224893113512
2021-09-07,nq1s,0.006514368968455724,0.010846618328296396,0.0035192153288819035,0.0018402695093968837,-0.9306980477621335,-0.8231101020485884,0.18716023702204077,0.4474489523296214
2021-09-08,nq1s,0.010716190297260357,0.01084265293586932,0.000957640447517417,0.0017607481735554033,-0.680550244341574,-0.8232754668121771,0.038541309884550304,0.424549973366091
2021-09-09,nq1s,0.008327642892270164,0.010740447890651436,-0.0039001360142122982,0.0018433012222595524,-0.8225824170874405,-0.8305798614459228,-0.24329558933738277,0.44822954829295475
2021-09-10,nq1s,0.015079944301759251,0.01099746697840955,-0.0031439504899318776,0.0018075538381694574,-0.4206637533703276,-0.8117770280841899,-0.19939787442772364,0.4379078741499635
2021-09-13,nq1s,0.013893043348596458,0.011405666065773859,-0.006996981485817099,0.0012209009179367254,-0.49125532520358817,-0.7819915231882295,-0.42295339284932465,0.2692419371993124
2021-09-14,nq1s,0.011646213836497117,0.011250180047802904,-0.00011286031292091806,0.001084458794585909,-0.6249210042590979,-0.7931798930732651,-0.023421842115096604,0.22999528770793617
2021-09-15,nq1s,0.013415834403265794,0.011132596835815266,-0.003502630550403623,0.0008688324011218877,-0.5195201217856718,-0.8016109988031086,-0.22014881693063204,0.16798526772768804
2021-09-16,nq1s,0.01124925875568391,0.010921850647840767,0.0077509105741642515,0.0017920661951532045,-0.6484194044798113,-0.8168114180313715,0.4330333468842749,0.43340108189986254
2021-09-17,nq1s,0.016361610914940854,0.01076883080885652,-0.0007740063271709375,0.002190298909784448,-0.3440205557134222,-0.8278124733140722,-0.06183762618814623,0.5478517038360795
2021-09-20,nq1s,0.03521589942788202,0.011698248741647845,-0.013888322513440033,0.0011492100280605904,0.7784498042242044,-0.7601325966970658,-0.8230763587137682,0.24843908362232162
2021-09-21,nq1s,0.013277542244250809,0.011537100561699556,-0.01928980408853579,-0.0003039091723200002,-0.5277419798015991,-0.7717399598912754,-1.1364416066139806,-0.16945831299938735
2021-09-22,nq1s,0.019664067250222548,0.01227758104704167,5.0025429641563425e-05,-0.001080593212705424,-0.1474385241343137,-0.7178027883921274,-0.013649742449227604,-0.39280940787554797
2021-09-23,nq1s,0.011254203918320736,0.012632025403272098,0.012296731128627642,-0.0005806177737677484,-0.6481716750037643,-0.6919390681148239,0.6973146451118518,-0.24897123613553993
2021-09-24,nq1s,0.010324237094100176,0.012779237918015999,0.008005686079434955,-0.00019660447987042027,-0.7034618169301623,-0.6811457308067603,0.44811330526347487,-0.1384905684209305
2021-09-27,nq1s,0.020684227539053163,0.013232998773146326,0.0012247198964405416,0.00012969375234776556,-0.08644855404297618,-0.6480664374398861,0.054352996186908205,-0.044613034201032756
2021-09-28,nq1s,0.03016966198318752,0.014104345882037395,-0.009625786617557773,-0.0008293204741814054,0.47846905280934826,-0.5846289463325174,-0.5756993559209258,-0.32050735676377645
