date,instrument,f2_vol_10,f2_vol_20,f2_vol_60,f2_vol_ratio_20_60,f2_vol_pctile_20,f2_vol_of_vol_20,f2_parkinson_20,f2_garman_klass_20,f2_atr_14,f2_ret_skew_60,f2_ret_kurt_60,f2_rogers_satchell_20,z_f2_vol_10,z_f2_vol_20,z_f2_vol_60,z_f2_vol_of_vol_20,z_f2_parkinson_20,z_f2_garman_klass_20,z_f2_atr_14,z_f2_rogers_satchell_20
2021-01-25,hg1s,0.2129193867877809,0.18480743106431483,0.16616699689295344,1.1121789195201606,0.4087301587301587,0.026563238740455884,0.2060880245465017,0.20885133175968448,0.08640277784613945,-0.2518685894336146,1.0886117768877688,0.21237143939131675,-0.15234303155672146,-0.47834412364402745,-0.7914064577156898,-0.5708457074323559,-0.21120544217062504,-0.18574582506350623,0.46243684818334607,-0.14787084642247716
2021-01-26,hg1s,0.14104620430147327,0.18525924699126242,0.16461848538625018,1.1253854423249132,0.4126984126984127,0.01998859384550655,0.20759890647271723,0.21107629824297433,0.08532674657141517,-0.26729119027878306,1.2284651653601644,0.21538765037284122,-0.7868604469113565,-0.4739024157449815,-0.8083336564757443,-0.7771776823249452,-0.1960756338625315,-0.1639945768289642,0.4407573675756158,-0.11909364052870998
2021-01-27,hg1s,0.15730198561868233,0.1958637536077025,0.1693274708669954,1.1567157567808417,0.4801587301587302,0.019353739367229537,0.21417984553720482,0.21694134925289932,0.08828613681631411,-0.2865102357274317,0.9571663485370292,0.2197237573081143,-0.6432694055961209,-0.37049372179536866,-0.7565183614993406,-0.7970253237091852,-0.1302191700308128,-0.10667588529839192,0.5002522181958207,-0.07772701787623326
2021-01-28,hg1s,0.1598695760080377,0.19629737238792586,0.1690856653218536,1.1609344412151967,0.48412698412698413,0.019768571515311056,0.22191812074862632,0.2269008243199007,0.09103414132943456,-0.32718135116145675,0.9975452509602437,0.23076347256218818,-0.6205425671138923,-0.3662395567796768,-0.7590980270366131,-0.7839190907254213,-0.05278277677195552,-0.009347683150509187,0.5554907163050429,0.02758445247587128
2021-01-29,hg1s,0.14020304032688286,0.19752619325134882,0.16936806692745904,1.1662540456103216,0.5,0.020193567262636568,0.2256292503698819,0.2316466340996283,0.09131179266304641,-0.2636494813875104,0.9428400919827535,0.23503940579429602,-0.794121457940298,-0.3542330712113071,-0.75591844821938,-0.770495872141607,-0.0156440037973866,0.03703068838489246,0.5610295486066196,0.0683728794340746
2021-02-01,hg1s,0.11590842676459791,0.1952685967187504,0.1695932745437408,1.1513935163059048,0.46825396825396826,0.02054271672301164,0.22629019640923667,0.23300888889650723,0.08996934247282881,-0.22686084845306081,0.9091396510647884,0.2365643864259239,-1.0085254778904733,-0.37621815122698293,-0.7533676927323475,-0.7594557320047196,-0.009028825245926575,0.050341606678171794,0.5339754094728993,0.0829169227297862
2021-02-02,hg1s,0.10216428483246423,0.1930678253127322,0.17034786584616676,1.1333739014205366,0.4523809523809524,0.02075862526769864,0.22439883749670023,0.2305036818129609,0.08935446658191246,-0.18021175956142219,0.8293245205458111,0.2317883186799259,-1.1297286742101658,-0.39764835282805605,-0.7450012392128601,-0.7526001707885902,-0.027956540305207743,0.025853449362961384,0.5215609977064892,0.03734454542912145
2021-02-03,hg1s,0.12409460670174274,0.1772289823384582,0.1714546768307796,1.033678320209239,0.3333333333333333,0.020717557601159165,0.21934951033153066,0.22823014930084573,0.08882562254034725,-0.21531641974587193,0.7521838525804379,0.23058600557928788,-0.9359634296569639,-0.5520551745430631,-0.7327661918260903,-0.7538133058463391,-0.07849048876675392,0.003629737023011088,0.51087837078428,0.025870499651532042
2021-02-04,hg1s,0.12241395262307743,0.17676743523049207,0.1700319584407222,1.0396130048229613,0.3333333333333333,0.020675104164422056,0.21573900242166796,0.22335170195932588,0.08635527235889388,-0.16244895267649193,0.833937175482047,0.2245205983618998,-0.9506884154267842,-0.55650943091328,-0.748325278897382,-0.7550697814956999,-0.11462313284929754,-0.04405666885367954,0.4611320380613997,-0.03200683905571135
2021-02-05,hg1s,0.16588374628126326,0.18692564482186588,0.17415850569219143,1.0733075831061571,0.40476190476190477,0.020710617057877908,0.21817673459060924,0.22295984250266423,0.08764092647611574,-0.16061934681381165,0.6336103368090251,0.22321038548210448,-0.5667808678495801,-0.45740704121716635,-0.7029094482562673,-0.7538782227831593,-0.09021479922173622,-0.04788445757091039,0.4869657901414925,-0.04450754055619454
