date,instrument,f1_mr_score_10,f1_dist_ma_sigma_10,f1_ret_reversal_10,f1_hilo_pos_10,f1_mr_score_20,f1_dist_ma_sigma_20,f1_ret_reversal_20,f1_hilo_pos_20,f1_mr_score_40,f1_dist_ma_sigma_40,f1_ret_reversal_40,f1_hilo_pos_40,f1_rsi_14,f1_bb_pctb_20,f1_bb_bandwidth_20
2022-04-25,nq1s,-0.3047947236646253,-1.5159544390460697,0.056811535485296716,0.20996543778750681,1.101390213356568,-1.152406917757275,0.08629850390435045,0.0967228340187624,0.7571632946623709,-0.9769174427551394,0.04641845919817733,0.22415954416128786,39.61463454621901,0.1358476065952659,0.1575785732543406
2022-04-26,nq1s,1.5069181214097813,-3.3054310294769462,0.07287795969843813,0.0,1.5202078929115321,-1.7243076012230816,0.1408870140626366,0.0,1.4637041233556607,-1.6975038253396568,0.08891749538073412,0.0,33.765310080964724,-0.00222935805221036,0.17386365195668274
2022-04-27,nq1s,1.1193231708702565,-2.9107947833310623,0.06947959546046967,0.0,1.2823330148045198,-1.665831390422632,0.15813447594420005,0.0,1.40461266713019,-1.6467542304578249,0.07369369520164781,0.0,33.69315283713057,0.0510185415024702,0.17957600445613356
2022-04-28,nq1s,-1.0020651936548997,-0.6400207315485881,0.05542270049138587,0.3689219946192474,0.4368321530611078,-0.9825007056713314,0.11347333963347772,0.20682055445863437,0.7024575579667629,-0.9489257054914577,0.05655504371605424,0.19999999999881035,42.16840041711994,0.25001970434481735,0.17465644255555046
2022-04-29,nq1s,0.9388413656605368,-2.5643327783835876,0.07793965747700149,0.0,1.1467491204002829,-1.872265126634158,0.1457622538156702,0.0,1.4994649329719854,-1.7604745286215733,0.08761910135634388,0.0,35.55114165022408,0.06471940060984843,0.1835791322236127
2022-05-02,nq1s,-0.22208105621282692,-1.3698685362696712,0.06189720413898847,0.1618751144462002,0.5526088696648414,-1.4836095744688673,0.12837632819006473,0.09557790031228369,1.136446598186912,-1.4020507872620191,0.0568808630748876,0.0926333438110698,39.311564400209825,0.18253019861719336,0.18284808673707778
2022-05-03,nq1s,-0.8940343082109548,-0.9778585527328841,0.08279843988374225,0.20429407937901287,0.23803978864584974,-1.5698568633880798,0.1472831077366834,0.11918016194490334,1.1352140572456146,-1.3937596570810187,0.01755040484816739,0.09871109714079436,39.56073741784245,0.20405438394520933,0.16859672375685344
2022-05-04,nq1s,-2.113691147049989,0.8633741417589574,0.0343947325821059,0.7751783166901739,-1.1515035768918693,-0.4722621303216547,0.09151546008594202,0.403355106890143,0.5370191451112073,-0.7755896378336166,-0.019837065056890424,0.2847113067177687,46.76438403208102,0.41517282500187574,0.15366807799771837
2022-05-05,nq1s,-0.20879868741648241,-1.0293154297865443,0.0654895678165861,0.008775137105323958,0.32882494738373913,-2.2538108770007406,0.1205444671423237,0.003562945365672807,1.4760975653871637,-1.7259952262146039,0.06584794319971543,0.0025149324094240508,39.14188087255576,0.13322862954142828,0.15397501440975275
2022-05-06,nq1s,0.16916436867119897,-1.3828997867513886,0.05051123098040122,0.0,0.46108193244868545,-2.826640856301839,0.13536103930421106,0.0,1.6274415115639609,-1.8888204277270004,0.06765757019139329,0.0,37.55325016920425,0.09483673767130044,0.15313980600016178
2022-05-09,nq1s,1.1426451923104595,-2.388199257994129,0.10441080803685843,0.0,1.6324777233841945,-4.200118827925801,0.16122234352215514,0.0,2.186454141700286,-2.4611732899930514,0.086123836314691,0.0,33.07975257031475,-0.04727537293891489,0.16806657085232055
2022-05-10,nq1s,0.5609395090063791,-1.8167006957714669,0.05260428178125842,0.11607476635427559,0.7473407355943048,-3.377961920556888,0.12548224147969655,0.07656269263899843,1.8941635831051709,-2.1754079436413076,0.05475316979110367,0.0510019710902945,35.63346722600649,0.08175110261518764,0.17867358445420203
2022-05-11,nq1s,1.3166706815157756,-2.544497946720214,0.08325879181498408,0.0,1.4964923131205108,-4.073167497660166,0.15273838727545375,0.0,2.1851994919483366,-2.4875145084887005,0.11655929683116106,0.0,32.38255933413244,0.010550252099269597,0.19707811519781457
2022-05-12,nq1s,0.7583724403361,-2.152552691916005,0.11883107718131036,0.0,1.0986147657487235,-3.8566089351544655,0.17425377767269623,0.0,1.985129419199864,-2.321796413316875,0.15496046058855306,0.0,32.1948978073424,0.0584915694020914,0.20463972213216947
2022-05-13,nq1s,-0.577690841458131,-0.687897462098044,0.0371950661935152,0.2749368686839839,-0.5573582222819567,-2.1911462092075884,0.11513472367051669,0.19185022026272872,1.3340715929421851,-1.7035469548882987,0.1304199167143345,0.13235070657828985,39.50275418487329,0.2467481597156479,0.20429076103347796
2022-05-16,nq1s,-0.38575680571993104,-0.8499252404397116,0.06545176088033955,0.18781565656543567,-0.3933460598160686,-2.3835051589978984,0.12734896501932802,0.13105726872260282,1.3547246610159718,-1.7685921995412144,0.1630679937042281,0.09041179152102881,38.10141164610621,0.22292541082870496,0.2031794286142013
2022-05-17,nq1s,-1.2795788648738504,0.23952355195873806,0.04112051089632196,0.38699494949488683,-1.6865078668787812,-1.0804620893528378,0.12391895078006421,0.2979343863918943,0.8926090563514695,-1.3439000841389912,0.13464042889610361,0.1862938763107458,43.07347404996488,0.36065797208009753,0.18486498575557456
2022-05-18,nq1s,-0.2251975653326773,-1.3280431837468776,0.12548467269911434,0.0,-0.04583986540726066,-2.8682370548530005,0.15987940528122024,0.0,1.4492303004925242,-1.9565294581612713,0.20519618323453415,0.0,36.77419824625012,0.1268037706555268,0.17880360186572936
2022-05-19,nq1s,-0.3757541550790501,-1.1884735179596952,0.07925718903246448,0.0,-0.17402341208490632,-2.7568027747109856,0.14474675684905058,0.0,1.3626159566402942,-1.9171828273435034,0.19577778386064182,0.0,36.25101384191156,0.13557755327131527,0.17682391865279
2022-05-20,nq1s,-0.49313500720444325,-1.0046306857371528,0.06972031974487258,0.0,-0.25684055403184014,-2.6562666684186933,0.1202315507252738,0.0,1.2572423272787745,-1.873350503545459,0.22062787989942656,0.0,35.89082071122792,0.15783822346441045,0.1806250359345399
2022-05-23,nq1s,-1.0126802316297325,-0.28404817757813017,0.013083681623689003,0.27032661570618366,-1.0845103217119016,-1.6813481585076318,0.11749448966054743,0.11505471753904364,0.9179227801866064,-1.5946497606935084,0.20379299356489788,0.05725640270816467,39.26175678425427,0.2641722290170323,0.17253760609420207
2022-05-24,nq1s,-0.17769232995919826,-1.057745358047214,0.047936208705806393,0.0,-0.3479699749284725,-2.463723813787702,0.10054049048706482,0.0,1.0758541500656493,-1.8312176340482422,0.2414275045497014,0.0,36.45702342258414,0.17942486153408205,0.17803455182421965
2022-05-25,nq1s,-0.7094672523736593,-0.529539967591297,0.002300101382394004,0.21697814380715505,-1.0190854596667462,-1.6994336596245396,0.08555889319737808,0.0972873171425748,0.7498560805199055,-1.608208181757779,0.24369336914157813,0.05046784056596359,39.47460984633881,0.2797218745442317,0.17818551088006537
2022-05-26,nq1s,-1.9157425233700132,1.0141018231237726,-0.027409719564184698,0.6439657903156205,-2.0418920892663857,-0.2840136583867831,0.09142135761712566,0.2887373952608155,0.22157378066706174,-1.1765448053352532,0.20489469725060339,0.14978265674753077,45.008976979024105,0.4538430992812173,0.16131115367373108
2022-05-27,nq1s,-2.1992849747235192,1.88897190614018,-0.023544113409462497,1.0,-2.550302488924489,0.8053045400037264,0.013650952784052706,0.5151256923781112,-0.39595863278472737,-0.6347088725455263,0.1594132065997229,0.2672216901229894,50.74444299412235,0.6602611106697281,0.1590408473298354
2022-05-31,nq1s,-1.486710415295793,1.442263980776719,-0.032283223349644175,0.9655362558523946,-2.0827090221118763,0.6816584843015769,0.033168537530695374,0.49737253231213385,-0.48349385785378135,-0.6301825352391152,0.1615448657207601,0.2580122301639,50.30138231288307,0.6630978253120857,0.15161389100903336
2022-06-02,nq1s,-1.3694722694994492,1.6770100773589074,-0.07722554533376425,1.0,-2.0978607352098946,1.1122325279803666,0.048259127365350096,1.0,-1.175099417477764,-0.1567991262116868,0.13977458745129212,0.40605786618630685,53.87595160993022,0.9241639622758467,0.11730191179088169
2022-06-03,nq1s,-0.1647733310872263,0.6661232705526561,-0.05509134699205731,0.6947227788958817,-1.3407105568370152,0.4923417757005111,0.02416584204040717,0.6947227788958817,-0.7752598188206192,-0.6261754222977999,0.14471030918273087,0.28209764918948316,48.75930329667535,0.7083885835978111,0.11098788634548061
2022-06-06,nq1s,0.04842776590007062,0.6808455307888233,-0.06254658859578655,0.7428189712820698,-1.2898133866446535,0.5717936982920319,0.007173731149086038,0.7428189712820698,-0.9942901666936741,-0.48117731012681725,0.1425347704532971,0.3262910798154457,49.57188000661404,0.7554743307608551,0.1092507976294862
2022-06-07,nq1s,0.03049586158104971,0.8602860922102665,-0.054667251781449266,0.8376753507025161,-1.291602941562923,0.7095520942030447,-0.04158357015776026,0.8376753507025161,-1.2632043260124044,-0.24452334432021938,0.11963877336439488,0.38379922464943905,51.215025272822395,0.8028947968355206,0.11361009062706935
2022-06-08,nq1s,0.9718585254410652,0.29608709473047456,-0.06930715392773124,0.7078297425094203,-1.00397579373604,0.5293666968785234,-0.021370945221924842,0.7523936762393086,-1.1600670023211495,-0.3457628679594552,0.10411129625777171,0.34472556621083866,49.64868962734436,0.7200635217177156,0.11590793844676534
2022-06-09,nq1s,2.1209342226954075,-1.1195391466451525,-0.02748214125837478,0.0,-0.32478148718229927,-0.07733873759389681,-0.025182039875980777,0.4488977955926259,-0.6796847086897027,-0.8491694439195623,0.12755634739947297,0.2056723117742501,44.439841376409454,0.46966017563244855,0.11299096586209445
2022-06-10,nq1s,2.1398316952640024,-1.6918249793666513,0.03642721647927516,0.0,0.575110121750534,-0.9420891448897938,0.009017496915090462,0.06145624583467198,-0.09181059276994409,-1.5264919553709664,0.1832712745877867,0.02820643843073631,38.838022085259404,0.16741848023494432,0.11523743796230694
2022-06-13,nq1s,2.02183278195312,-1.9890533772122385,0.11535554524153291,0.0,1.4690969352235836,-1.8505010238397828,0.09181143183207041,0.0,0.6964697648584406,-2.3774308248493408,0.2069461555025871,0.0,33.2059580445287,-0.0715654887617814,0.13717542406843072
2022-06-14,nq1s,1.3672393898429442,-1.575960382227008,0.11121162505249238,0.011862890998712534,1.3018555078727507,-1.6915639419509798,0.0789284017028482,0.011862890998712534,0.5145331139091157,-2.2666716204486486,0.20627736672217623,0.006487375724622065,33.56764984905442,0.02384911390867401,0.15403986496152522
