feature,pfi_mean,pfi_std,mdi_mean,shap_signed,shap_magnitude
f11_breakeven_10y,-0.003594573636240275,0.017281176114489205,0.028916005819235552,-0.0036769303134432897,0.008046342386889569
f11_be_5d_change,0.0015627671711005374,0.014504653007337647,0.03477596033159376,-0.0026387431116664645,0.007609770813355338
f11_hy_oas_z,-0.00026131646131644977,0.002065473680105004,0.010323661077758384,0.0014892580717868666,0.0022361296633879894
f11_hy_oas_5d_change,-0.0004125155708488837,0.0014011456723518495,0.0035595319437868845,9.969032122778122e-05,0.00064565338924975
f11_ig_oas_z,0.002970085161751851,0.0036342456549833865,0.00890013452810914,0.0002540318598683661,0.0019302163198265897
f11_hy_ig_ratio,0.005848083706417059,0.005578707040606431,0.011537288948902531,-0.00016936804010279523,0.0028400737173007755
f11_dxy_z,0.002864652939652964,0.0055176585069097615,0.012170288420030415,-0.0010952742190575104,0.0029016767849928847
f11_dxy_5d_change,-0.0002512243928910362,0.007801765359386638,0.02014385865113779,7.945980658773898e-05,0.004720902398245757
f11_eurusd_5d_change,-0.004671467729801036,0.011096403277644907,0.01788424522927517,0.0002609012239655765,0.003975439069439008
f11_crude_stock_surprise,-0.0007208655541988586,0.007147403860318014,0.013418779000635145,0.00024153163238071432,0.00305093123242328
f11_dist_stock_surprise,0.000386551719885081,0.0050773224397207125,0.015448506295681036,-0.0016965957426223126,0.0035971773280079424
f11_gasoline_stock_surprise,0.005132957782957817,0.011541158478017196,0.04479693944296302,-0.00017926113054037035,0.010386985863238727
f11_ng_stock_surprise,0.0014390116056782931,0.004677809249031429,0.006265001851467564,-0.00025872811646911474,0.0010439045549457803
f11_copper_stock_z,0.002199394741061435,0.0037179671480634187,0.018112120054651407,-0.0008452626859492803,0.004018553648447826
f11_baltic_dry_z,0.0010050427967094855,0.005673994314718953,0.01321021670172299,0.0005126075146832608,0.002081839524738255
f11_baltic_5d_change,-0.0007231447564780657,0.002902248879074486,0.003916415211472606,-6.225093302804784e-05,0.000590709690916744
f11_ism_pmi_level,0.0,0.0,0.0009062109286861415,-0.0001342129112505875,0.0001342129112505875
f11_ism_pmi_3m_change,0.0009173696673696729,0.0015529222922832933,0.0016691565930498562,0.00011244124865825051,0.00039210671631124787
f11_china_pmi_level,7.473544973545688e-05,0.0003042974971475456,0.0013125425085246203,-6.736433009242346e-05,0.00024207780876925357
f11_global_pmi_breadth,0.0011765734265734296,0.0029003747036441714,0.0020993492841252,0.00021075770077705265,0.00046398495192686884
